student	question	course_page_number	unit_page_number	module_page_number	page_question_number	question_type	answered	correct
6016c3871e99fb0ee38e6532	5fc5ea9d807e2b2483098579	11	9	1	9	HA_MC	1	1
6016c3871e99fb0ee38e6532	5fc5ea9e807e2b24830985cd	11	9	1	10	HA_MC	1	1
6016c3871e99fb0ee38e6532	5fc5ea9e807e2b248309862d	11	9	1	11	HA_MC	1	1
6016c3871e99fb0ee38e6532	5fc5ea9e807e2b2483098669	11	9	1	12	HA_FITB	1	1
6016c3871e99fb0ee38e6532	5fc5ea9e807e2b248309869e	11	9	1	13	HA_FITB	1	0
6016c3871e99fb0ee38e6532	5fc5ea9e807e2b24830986bc	11	9	1	14	HA_FITB	1	1
6016c3871e99fb0ee38e6532	5fc5ea9e807e2b24830986fa	11	9	1	15	HA_MC	1	1
6016c3871e99fb0ee38e6532	5fc5ea9e807e2b248309873a	11	9	1	16	HA_MC	1	1
6016c3871e99fb0ee38e6532	5fc5ea9e807e2b248309878e	11	9	1	17	HA_MCMS	1	0
6016c3871e99fb0ee38e6532	5fc5ea9e807e2b24830987ec	11	9	1	18	HA_MC	1	0
60196a8800b3a456fc282d23	5fc5ea9d807e2b248309833f	11	9	1	0	AG_FITB	1	1
60196a8800b3a456fc282d23	5fc5ea9d807e2b2483098350	11	9	1	1	AG_Matching	1	1
60196a8800b3a456fc282d23	5fc5ea9d807e2b24830983a2	11	9	1	2	AG_Matching	1	1
60196a8800b3a456fc282d23	5fc5ea9d807e2b2483098416	11	9	1	4	AG_Matching	1	0
60196a8800b3a456fc282d23	5fc5ea9d807e2b2483098479	11	9	1	5	AG_FITB	1	0
60196a8800b3a456fc282d23	5fc5ea9d807e2b248309848a	11	9	1	6	AG_Matching	1	1
60196a8800b3a456fc282d23	5fc5ea9d807e2b24830984ed	11	9	1	7	AG_FITB	1	1
60196a8800b3a456fc282d23	5fc5ea9d807e2b2483098525	11	9	1	8	HA_Pulldown	1	1
60196a8800b3a456fc282d23	5fc5ea9d807e2b2483098579	11	9	1	9	HA_MC	1	1
60196a8800b3a456fc282d23	5fc5ea9e807e2b24830985cd	11	9	1	10	HA_MC	1	1
60196a8800b3a456fc282d23	5fc5ea9e807e2b248309862d	11	9	1	11	HA_MC	1	1
60196a8800b3a456fc282d23	5fc5ea9e807e2b2483098669	11	9	1	12	HA_FITB	1	1
60196a8800b3a456fc282d23	5fc5ea9e807e2b248309869e	11	9	1	13	HA_FITB	1	1
60196a8800b3a456fc282d23	5fc5ea9e807e2b24830986bc	11	9	1	14	HA_FITB	1	1
60196a8800b3a456fc282d23	5fc5ea9e807e2b24830986fa	11	9	1	15	HA_MC	1	1
60196a8800b3a456fc282d23	5fc5ea9e807e2b248309873a	11	9	1	16	HA_MC	1	1
60196a8800b3a456fc282d23	5fc5ea9e807e2b248309878e	11	9	1	17	HA_MCMS	1	1
60196a8800b3a456fc282d23	5fc5ea9e807e2b24830987ec	11	9	1	18	HA_MC	1	1
601b118de16a3a2e832674bb	5fc5ea9d807e2b248309833f	11	9	1	0	AG_FITB	1	1
601b118de16a3a2e832674bb	5fc5ea9d807e2b2483098350	11	9	1	1	AG_Matching	1	0
601b118de16a3a2e832674bb	5fc5ea9d807e2b24830983a2	11	9	1	2	AG_Matching	1	1
601b118de16a3a2e832674bb	5fc5ea9d807e2b2483098405	11	9	1	3	AG_FITB	1	1
601b118de16a3a2e832674bb	5fc5ea9d807e2b2483098416	11	9	1	4	AG_Matching	1	0
601b118de16a3a2e832674bb	5fc5ea9d807e2b2483098479	11	9	1	5	AG_FITB	1	1
601b118de16a3a2e832674bb	5fc5ea9d807e2b248309848a	11	9	1	6	AG_Matching	1	1
601b118de16a3a2e832674bb	5fc5ea9d807e2b2483098525	11	9	1	8	HA_Pulldown	1	1
601b118de16a3a2e832674bb	5fc5ea9d807e2b2483098579	11	9	1	9	HA_MC	1	1
601b118de16a3a2e832674bb	5fc5ea9e807e2b24830985cd	11	9	1	10	HA_MC	1	1
601b118de16a3a2e832674bb	5fc5ea9e807e2b248309862d	11	9	1	11	HA_MC	1	1
601b118de16a3a2e832674bb	5fc5ea9e807e2b2483098669	11	9	1	12	HA_FITB	1	1
601b118de16a3a2e832674bb	5fc5ea9e807e2b248309869e	11	9	1	13	HA_FITB	1	0
601b118de16a3a2e832674bb	5fc5ea9e807e2b24830986bc	11	9	1	14	HA_FITB	1	0
601b118de16a3a2e832674bb	5fc5ea9e807e2b24830986fa	11	9	1	15	HA_MC	1	1
601b118de16a3a2e832674bb	5fc5ea9e807e2b248309873a	11	9	1	16	HA_MC	1	1
601b118de16a3a2e832674bb	5fc5ea9e807e2b248309878e	11	9	1	17	HA_MCMS	1	1
601b118de16a3a2e832674bb	5fc5ea9e807e2b24830987ec	11	9	1	18	HA_MC	1	1
6015d7f200000973ec1aecfb	5fc5ea9d807e2b248309833f	11	9	1	0	AG_FITB	1	1
6015d7f200000973ec1aecfb	5fc5ea9d807e2b2483098350	11	9	1	1	AG_Matching	1	1
6015d7f200000973ec1aecfb	5fc5ea9d807e2b24830983a2	11	9	1	2	AG_Matching	1	1
6015d7f200000973ec1aecfb	5fc5ea9d807e2b2483098405	11	9	1	3	AG_FITB	1	1
6015d7f200000973ec1aecfb	5fc5ea9d807e2b2483098416	11	9	1	4	AG_Matching	1	0
6015d7f200000973ec1aecfb	5fc5ea9d807e2b2483098479	11	9	1	5	AG_FITB	1	1
6015d7f200000973ec1aecfb	5fc5ea9d807e2b248309848a	11	9	1	6	AG_Matching	1	1
6015d7f200000973ec1aecfb	5fc5ea9d807e2b24830984ed	11	9	1	7	AG_FITB	1	1
6015d7f200000973ec1aecfb	5fc5ea9d807e2b2483098525	11	9	1	8	HA_Pulldown	1	1
6015d7f200000973ec1aecfb	5fc5ea9d807e2b2483098579	11	9	1	9	HA_MC	1	1
6015d7f200000973ec1aecfb	5fc5ea9e807e2b24830985cd	11	9	1	10	HA_MC	1	1
6015d7f200000973ec1aecfb	5fc5ea9e807e2b248309862d	11	9	1	11	HA_MC	1	1
6015d7f200000973ec1aecfb	5fc5ea9e807e2b2483098669	11	9	1	12	HA_FITB	1	1
6015d7f200000973ec1aecfb	5fc5ea9e807e2b248309869e	11	9	1	13	HA_FITB	1	0
6015d7f200000973ec1aecfb	5fc5ea9e807e2b24830986bc	11	9	1	14	HA_FITB	1	1
6015d7f200000973ec1aecfb	5fc5ea9e807e2b24830986fa	11	9	1	15	HA_MC	1	1
6015d7f200000973ec1aecfb	5fc5ea9e807e2b248309873a	11	9	1	16	HA_MC	1	1
6015d7f200000973ec1aecfb	5fc5ea9e807e2b248309878e	11	9	1	17	HA_MCMS	1	0
6015d7f200000973ec1aecfb	5fc5ea9e807e2b24830987ec	11	9	1	18	HA_MC	1	0
601cb97a15f61a05f8c26bc9	5fc5ea9d807e2b248309833f	11	9	1	0	AG_FITB	1	1
601cb97a15f61a05f8c26bc9	5fc5ea9d807e2b2483098350	11	9	1	1	AG_Matching	1	1
601cb97a15f61a05f8c26bc9	5fc5ea9d807e2b24830983a2	11	9	1	2	AG_Matching	1	1
601cb97a15f61a05f8c26bc9	5fc5ea9d807e2b2483098405	11	9	1	3	AG_FITB	1	1
601cb97a15f61a05f8c26bc9	5fc5ea9d807e2b2483098416	11	9	1	4	AG_Matching	1	0
601cb97a15f61a05f8c26bc9	5fc5ea9d807e2b2483098479	11	9	1	5	AG_FITB	1	0
601cb97a15f61a05f8c26bc9	5fc5ea9d807e2b248309848a	11	9	1	6	AG_Matching	1	1
601cb97a15f61a05f8c26bc9	5fc5ea9d807e2b24830984ed	11	9	1	7	AG_FITB	1	0
601cb97a15f61a05f8c26bc9	5fc5ea9d807e2b2483098525	11	9	1	8	HA_Pulldown	1	1
601cb97a15f61a05f8c26bc9	5fc5ea9d807e2b2483098579	11	9	1	9	HA_MC	1	1
601cb97a15f61a05f8c26bc9	5fc5ea9e807e2b24830985cd	11	9	1	10	HA_MC	1	1
601cb97a15f61a05f8c26bc9	5fc5ea9e807e2b248309862d	11	9	1	11	HA_MC	1	0
601cb97a15f61a05f8c26bc9	5fc5ea9e807e2b2483098669	11	9	1	12	HA_FITB	1	1
601cb97a15f61a05f8c26bc9	5fc5ea9e807e2b248309869e	11	9	1	13	HA_FITB	1	1
601cb97a15f61a05f8c26bc9	5fc5ea9e807e2b24830986bc	11	9	1	14	HA_FITB	1	1
601cb97a15f61a05f8c26bc9	5fc5ea9e807e2b24830986fa	11	9	1	15	HA_MC	1	1
601cb97a15f61a05f8c26bc9	5fc5ea9e807e2b248309873a	11	9	1	16	HA_MC	1	1
601cb97a15f61a05f8c26bc9	5fc5ea9e807e2b248309878e	11	9	1	17	HA_MCMS	1	1
601cb97a15f61a05f8c26bc9	5fc5ea9e807e2b24830987ec	11	9	1	18	HA_MC	1	1
601da3aa0000093c1e30ef48	5fc5ea9d807e2b248309833f	11	9	1	0	AG_FITB	1	1
601da3aa0000093c1e30ef48	5fc5ea9d807e2b2483098350	11	9	1	1	AG_Matching	1	1
601da3aa0000093c1e30ef48	5fc5ea9d807e2b24830983a2	11	9	1	2	AG_Matching	1	1
601da3aa0000093c1e30ef48	5fc5ea9d807e2b2483098405	11	9	1	3	AG_FITB	1	0
601da3aa0000093c1e30ef48	5fc5ea9d807e2b2483098416	11	9	1	4	AG_Matching	1	1
601da3aa0000093c1e30ef48	5fc5ea9d807e2b2483098479	11	9	1	5	AG_FITB	1	0
601da3aa0000093c1e30ef48	5fc5ea9d807e2b248309848a	11	9	1	6	AG_Matching	1	1
601da3aa0000093c1e30ef48	5fc5ea9d807e2b24830984ed	11	9	1	7	AG_FITB	1	1
601da3aa0000093c1e30ef48	5fc5ea9d807e2b2483098525	11	9	1	8	HA_Pulldown	1	1
601da3aa0000093c1e30ef48	5fc5ea9d807e2b2483098579	11	9	1	9	HA_MC	1	1
601da3aa0000093c1e30ef48	5fc5ea9e807e2b24830985cd	11	9	1	10	HA_MC	1	1
601da3aa0000093c1e30ef48	5fc5ea9e807e2b248309862d	11	9	1	11	HA_MC	1	1
601da3aa0000093c1e30ef48	5fc5ea9e807e2b2483098669	11	9	1	12	HA_FITB	1	1
601da3aa0000093c1e30ef48	5fc5ea9e807e2b248309869e	11	9	1	13	HA_FITB	1	1
601da3aa0000093c1e30ef48	5fc5ea9e807e2b24830986bc	11	9	1	14	HA_FITB	1	1
601da3aa0000093c1e30ef48	5fc5ea9e807e2b24830986fa	11	9	1	15	HA_MC	1	1
601da3aa0000093c1e30ef48	5fc5ea9e807e2b248309873a	11	9	1	16	HA_MC	1	0
601da3aa0000093c1e30ef48	5fc5ea9e807e2b248309878e	11	9	1	17	HA_MCMS	1	1
601da3aa0000093c1e30ef48	5fc5ea9e807e2b24830987ec	11	9	1	18	HA_MC	1	0
60180e9a00b3a456fbbb3a1c	5fc5ea9d807e2b248309833f	11	9	1	0	AG_FITB	1	1
60180e9a00b3a456fbbb3a1c	5fc5ea9d807e2b2483098350	11	9	1	1	AG_Matching	1	1
60180e9a00b3a456fbbb3a1c	5fc5ea9d807e2b24830983a2	11	9	1	2	AG_Matching	1	1
60180e9a00b3a456fbbb3a1c	5fc5ea9d807e2b2483098416	11	9	1	4	AG_Matching	1	1
60180e9a00b3a456fbbb3a1c	5fc5ea9d807e2b2483098479	11	9	1	5	AG_FITB	1	0
60180e9a00b3a456fbbb3a1c	5fc5ea9d807e2b248309848a	11	9	1	6	AG_Matching	1	1
60180e9a00b3a456fbbb3a1c	5fc5ea9d807e2b24830984ed	11	9	1	7	AG_FITB	1	0
60180e9a00b3a456fbbb3a1c	5fc5ea9d807e2b2483098525	11	9	1	8	HA_Pulldown	1	1
60180e9a00b3a456fbbb3a1c	5fc5ea9d807e2b2483098579	11	9	1	9	HA_MC	1	1
60180e9a00b3a456fbbb3a1c	5fc5ea9e807e2b24830985cd	11	9	1	10	HA_MC	1	1
60180e9a00b3a456fbbb3a1c	5fc5ea9e807e2b248309862d	11	9	1	11	HA_MC	1	1
60180e9a00b3a456fbbb3a1c	5fc5ea9e807e2b2483098669	11	9	1	12	HA_FITB	1	0
60180e9a00b3a456fbbb3a1c	5fc5ea9e807e2b248309869e	11	9	1	13	HA_FITB	1	0
60180e9a00b3a456fbbb3a1c	5fc5ea9e807e2b24830986bc	11	9	1	14	HA_FITB	1	1
60180e9a00b3a456fbbb3a1c	5fc5ea9e807e2b24830986fa	11	9	1	15	HA_MC	1	1
60180e9a00b3a456fbbb3a1c	5fc5ea9e807e2b248309873a	11	9	1	16	HA_MC	1	1
60180e9a00b3a456fbbb3a1c	5fc5ea9e807e2b248309878e	11	9	1	17	HA_MCMS	1	0
60180e9a00b3a456fbbb3a1c	5fc5ea9e807e2b24830987ec	11	9	1	18	HA_MC	1	1
601d64041e99fb07702cca43	5fc5ea9d807e2b248309833f	11	9	1	0	AG_FITB	1	1
601d64041e99fb07702cca43	5fc5ea9d807e2b2483098350	11	9	1	1	AG_Matching	1	1
601d64041e99fb07702cca43	5fc5ea9d807e2b24830983a2	11	9	1	2	AG_Matching	1	1
601d64041e99fb07702cca43	5fc5ea9d807e2b2483098405	11	9	1	3	AG_FITB	1	1
601d64041e99fb07702cca43	5fc5ea9d807e2b2483098416	11	9	1	4	AG_Matching	1	1
601d64041e99fb07702cca43	5fc5ea9d807e2b2483098479	11	9	1	5	AG_FITB	1	0
601d64041e99fb07702cca43	5fc5ea9d807e2b248309848a	11	9	1	6	AG_Matching	1	1
601d64041e99fb07702cca43	5fc5ea9d807e2b24830984ed	11	9	1	7	AG_FITB	1	0
601d64041e99fb07702cca43	5fc5ea9d807e2b2483098525	11	9	1	8	HA_Pulldown	1	1
601d64041e99fb07702cca43	5fc5ea9d807e2b2483098579	11	9	1	9	HA_MC	1	1
601d64041e99fb07702cca43	5fc5ea9e807e2b24830985cd	11	9	1	10	HA_MC	1	1
601d64041e99fb07702cca43	5fc5ea9e807e2b248309862d	11	9	1	11	HA_MC	1	0
601d64041e99fb07702cca43	5fc5ea9e807e2b2483098669	11	9	1	12	HA_FITB	1	0
601d64041e99fb07702cca43	5fc5ea9e807e2b248309869e	11	9	1	13	HA_FITB	1	1
601d64041e99fb07702cca43	5fc5ea9e807e2b24830986bc	11	9	1	14	HA_FITB	1	1
601d64041e99fb07702cca43	5fc5ea9e807e2b24830986fa	11	9	1	15	HA_MC	1	1
601d64041e99fb07702cca43	5fc5ea9e807e2b248309873a	11	9	1	16	HA_MC	1	1
601d64041e99fb07702cca43	5fc5ea9e807e2b248309878e	11	9	1	17	HA_MCMS	1	0
601d64041e99fb07702cca43	5fc5ea9e807e2b24830987ec	11	9	1	18	HA_MC	1	0
6003029be16a3a1fe7a00a4a	5fc5ea9d807e2b248309833f	11	9	1	0	AG_FITB	1	1
6003029be16a3a1fe7a00a4a	5fc5ea9d807e2b2483098350	11	9	1	1	AG_Matching	1	1
6003029be16a3a1fe7a00a4a	5fc5ea9d807e2b24830983a2	11	9	1	2	AG_Matching	1	1
6003029be16a3a1fe7a00a4a	5fc5ea9d807e2b2483098405	11	9	1	3	AG_FITB	1	1
6003029be16a3a1fe7a00a4a	5fc5ea9d807e2b2483098416	11	9	1	4	AG_Matching	1	1
6003029be16a3a1fe7a00a4a	5fc5ea9d807e2b2483098479	11	9	1	5	AG_FITB	1	0
6003029be16a3a1fe7a00a4a	5fc5ea9d807e2b248309848a	11	9	1	6	AG_Matching	1	1
6003029be16a3a1fe7a00a4a	5fc5ea9d807e2b24830984ed	11	9	1	7	AG_FITB	1	1
6003029be16a3a1fe7a00a4a	5fc5ea9d807e2b2483098525	11	9	1	8	HA_Pulldown	1	1
6003029be16a3a1fe7a00a4a	5fc5ea9d807e2b2483098579	11	9	1	9	HA_MC	1	1
6003029be16a3a1fe7a00a4a	5fc5ea9e807e2b24830985cd	11	9	1	10	HA_MC	1	1
6003029be16a3a1fe7a00a4a	5fc5ea9e807e2b248309862d	11	9	1	11	HA_MC	1	0
6003029be16a3a1fe7a00a4a	5fc5ea9e807e2b2483098669	11	9	1	12	HA_FITB	1	1
6003029be16a3a1fe7a00a4a	5fc5ea9e807e2b248309869e	11	9	1	13	HA_FITB	1	1
6003029be16a3a1fe7a00a4a	5fc5ea9e807e2b24830986bc	11	9	1	14	HA_FITB	1	1
6003029be16a3a1fe7a00a4a	5fc5ea9e807e2b24830986fa	11	9	1	15	HA_MC	1	1
6003029be16a3a1fe7a00a4a	5fc5ea9e807e2b248309873a	11	9	1	16	HA_MC	1	1
6003029be16a3a1fe7a00a4a	5fc5ea9e807e2b248309878e	11	9	1	17	HA_MCMS	1	0
6003029be16a3a1fe7a00a4a	5fc5ea9e807e2b24830987ec	11	9	1	18	HA_MC	1	1
6005fca2e16a3a188cdf302b	5fc5ea9d807e2b248309833f	11	9	1	0	AG_FITB	1	0
6005fca2e16a3a188cdf302b	5fc5ea9d807e2b2483098350	11	9	1	1	AG_Matching	1	0
6005fca2e16a3a188cdf302b	5fc5ea9d807e2b24830983a2	11	9	1	2	AG_Matching	1	1
6005fca2e16a3a188cdf302b	5fc5ea9d807e2b2483098405	11	9	1	3	AG_FITB	1	1
6005fca2e16a3a188cdf302b	5fc5ea9d807e2b2483098416	11	9	1	4	AG_Matching	1	1
6005fca2e16a3a188cdf302b	5fc5ea9d807e2b2483098479	11	9	1	5	AG_FITB	1	1
6005fca2e16a3a188cdf302b	5fc5ea9d807e2b248309848a	11	9	1	6	AG_Matching	1	1
6005fca2e16a3a188cdf302b	5fc5ea9d807e2b24830984ed	11	9	1	7	AG_FITB	1	0
6005fca2e16a3a188cdf302b	5fc5ea9d807e2b2483098525	11	9	1	8	HA_Pulldown	1	0
6005fca2e16a3a188cdf302b	5fc5ea9d807e2b2483098579	11	9	1	9	HA_MC	1	1
6005fca2e16a3a188cdf302b	5fc5ea9e807e2b24830985cd	11	9	1	10	HA_MC	1	0
6005fca2e16a3a188cdf302b	5fc5ea9e807e2b248309862d	11	9	1	11	HA_MC	1	0
6005fca2e16a3a188cdf302b	5fc5ea9e807e2b2483098669	11	9	1	12	HA_FITB	1	0
6005fca2e16a3a188cdf302b	5fc5ea9e807e2b248309869e	11	9	1	13	HA_FITB	1	1
6005fca2e16a3a188cdf302b	5fc5ea9e807e2b24830986bc	11	9	1	14	HA_FITB	1	1
6005fca2e16a3a188cdf302b	5fc5ea9e807e2b24830986fa	11	9	1	15	HA_MC	1	1
6005fca2e16a3a188cdf302b	5fc5ea9e807e2b248309873a	11	9	1	16	HA_MC	1	0
6005fca2e16a3a188cdf302b	5fc5ea9e807e2b248309878e	11	9	1	17	HA_MCMS	1	0
6005fca2e16a3a188cdf302b	5fc5ea9e807e2b24830987ec	11	9	1	18	HA_MC	1	0
600afc511e99fb12b89b9850	5fc5ea9d807e2b248309833f	11	9	1	0	AG_FITB	1	0
600afc511e99fb12b89b9850	5fc5ea9d807e2b2483098350	11	9	1	1	AG_Matching	1	0
600afc511e99fb12b89b9850	5fc5ea9d807e2b24830983a2	11	9	1	2	AG_Matching	1	1
600afc511e99fb12b89b9850	5fc5ea9d807e2b2483098405	11	9	1	3	AG_FITB	1	0
600afc511e99fb12b89b9850	5fc5ea9d807e2b2483098416	11	9	1	4	AG_Matching	1	1
600afc511e99fb12b89b9850	5fc5ea9d807e2b2483098479	11	9	1	5	AG_FITB	1	1
600afc511e99fb12b89b9850	5fc5ea9d807e2b248309848a	11	9	1	6	AG_Matching	1	0
600afc511e99fb12b89b9850	5fc5ea9d807e2b24830984ed	11	9	1	7	AG_FITB	1	1
600afc511e99fb12b89b9850	5fc5ea9d807e2b2483098525	11	9	1	8	HA_Pulldown	1	1
600afc511e99fb12b89b9850	5fc5ea9d807e2b2483098579	11	9	1	9	HA_MC	1	0
600afc511e99fb12b89b9850	5fc5ea9e807e2b24830985cd	11	9	1	10	HA_MC	1	1
600afc511e99fb12b89b9850	5fc5ea9e807e2b248309862d	11	9	1	11	HA_MC	1	0
600afc511e99fb12b89b9850	5fc5ea9e807e2b2483098669	11	9	1	12	HA_FITB	1	1
600afc511e99fb12b89b9850	5fc5ea9e807e2b248309869e	11	9	1	13	HA_FITB	1	0
600afc511e99fb12b89b9850	5fc5ea9e807e2b24830986bc	11	9	1	14	HA_FITB	1	0
600afc511e99fb12b89b9850	5fc5ea9e807e2b24830986fa	11	9	1	15	HA_MC	1	1
600afc511e99fb12b89b9850	5fc5ea9e807e2b248309873a	11	9	1	16	HA_MC	1	0
600afc511e99fb12b89b9850	5fc5ea9e807e2b248309878e	11	9	1	17	HA_MCMS	1	0
600afc511e99fb12b89b9850	5fc5ea9e807e2b24830987ec	11	9	1	18	HA_MC	1	1
6006dd7d000009564517b706	5fc5ea9d807e2b248309833f	11	9	1	0	AG_FITB	1	0
6006dd7d000009564517b706	5fc5ea9d807e2b2483098350	11	9	1	1	AG_Matching	1	0
6006dd7d000009564517b706	5fc5ea9d807e2b24830983a2	11	9	1	2	AG_Matching	1	0
6006dd7d000009564517b706	5fc5ea9d807e2b2483098479	11	9	1	5	AG_FITB	1	1
6006dd7d000009564517b706	5fc5ea9d807e2b248309848a	11	9	1	6	AG_Matching	1	1
6006dd7d000009564517b706	5fc5ea9d807e2b2483098579	11	9	1	9	HA_MC	1	1
6006dd7d000009564517b706	5fc5ea9e807e2b24830985cd	11	9	1	10	HA_MC	1	1
6006dd7d000009564517b706	5fc5ea9e807e2b248309862d	11	9	1	11	HA_MC	1	0
6006dd7d000009564517b706	5fc5ea9e807e2b2483098669	11	9	1	12	HA_FITB	1	1
6006dd7d000009564517b706	5fc5ea9e807e2b248309869e	11	9	1	13	HA_FITB	1	0
6006dd7d000009564517b706	5fc5ea9e807e2b24830986bc	11	9	1	14	HA_FITB	1	0
6006dd7d000009564517b706	5fc5ea9e807e2b24830986fa	11	9	1	15	HA_MC	1	1
6006dd7d000009564517b706	5fc5ea9e807e2b248309873a	11	9	1	16	HA_MC	1	0
6006dd7d000009564517b706	5fc5ea9e807e2b248309878e	11	9	1	17	HA_MCMS	1	0
6006dd7d000009564517b706	5fc5ea9e807e2b24830987ec	11	9	1	18	HA_MC	1	0
60a2e289e16a3a3b0acf7874	5fc5ea9d807e2b248309833f	11	9	1	0	AG_FITB	1	1
60a2e289e16a3a3b0acf7874	5fc5ea9d807e2b2483098350	11	9	1	1	AG_Matching	1	0
60a2e289e16a3a3b0acf7874	5fc5ea9d807e2b24830983a2	11	9	1	2	AG_Matching	1	1
60a2e289e16a3a3b0acf7874	5fc5ea9d807e2b2483098405	11	9	1	3	AG_FITB	1	0
60a2e289e16a3a3b0acf7874	5fc5ea9d807e2b2483098416	11	9	1	4	AG_Matching	1	0
60a2e289e16a3a3b0acf7874	5fc5ea9d807e2b2483098479	11	9	1	5	AG_FITB	1	0
60a2e289e16a3a3b0acf7874	5fc5ea9d807e2b248309848a	11	9	1	6	AG_Matching	1	1
60a2e289e16a3a3b0acf7874	5fc5ea9d807e2b24830984ed	11	9	1	7	AG_FITB	1	0
60a2e289e16a3a3b0acf7874	5fc5ea9d807e2b2483098525	11	9	1	8	HA_Pulldown	1	1
60a2e289e16a3a3b0acf7874	5fc5ea9d807e2b2483098579	11	9	1	9	HA_MC	1	1
60a2e289e16a3a3b0acf7874	5fc5ea9e807e2b24830985cd	11	9	1	10	HA_MC	1	1
60a2e289e16a3a3b0acf7874	5fc5ea9e807e2b248309862d	11	9	1	11	HA_MC	1	1
60a2e289e16a3a3b0acf7874	5fc5ea9e807e2b2483098669	11	9	1	12	HA_FITB	1	1
60a2e289e16a3a3b0acf7874	5fc5ea9e807e2b248309869e	11	9	1	13	HA_FITB	1	0
60a2e289e16a3a3b0acf7874	5fc5ea9e807e2b24830986bc	11	9	1	14	HA_FITB	1	0
60a2e289e16a3a3b0acf7874	5fc5ea9e807e2b24830986fa	11	9	1	15	HA_MC	1	1
60a2e289e16a3a3b0acf7874	5fc5ea9e807e2b248309873a	11	9	1	16	HA_MC	1	0
60a2e289e16a3a3b0acf7874	5fc5ea9e807e2b248309878e	11	9	1	17	HA_MCMS	1	0
60a2e289e16a3a3b0acf7874	5fc5ea9e807e2b24830987ec	11	9	1	18	HA_MC	1	0
614d857a15f61a35fa42be85	5fc5ea9d807e2b2483098350	11	9	1	1	AG_Matching	1	0
614d857a15f61a35fa42be85	5fc5ea9d807e2b24830983a2	11	9	1	2	AG_Matching	1	1
614d857a15f61a35fa42be85	5fc5ea9d807e2b2483098416	11	9	1	4	AG_Matching	1	1
614d857a15f61a35fa42be85	5fc5ea9d807e2b2483098479	11	9	1	5	AG_FITB	1	0
614d857a15f61a35fa42be85	5fc5ea9d807e2b248309848a	11	9	1	6	AG_Matching	1	1
614d857a15f61a35fa42be85	5fc5ea9d807e2b24830984ed	11	9	1	7	AG_FITB	1	0
614d857a15f61a35fa42be85	5fc5ea9d807e2b2483098525	11	9	1	8	HA_Pulldown	1	0
614d857a15f61a35fa42be85	5fc5ea9d807e2b2483098579	11	9	1	9	HA_MC	1	0
614d857a15f61a35fa42be85	5fc5ea9e807e2b24830985cd	11	9	1	10	HA_MC	1	0
614d857a15f61a35fa42be85	5fc5ea9e807e2b248309862d	11	9	1	11	HA_MC	1	1
614d857a15f61a35fa42be85	5fc5ea9e807e2b24830986fa	11	9	1	15	HA_MC	1	1
614d857a15f61a35fa42be85	5fc5ea9e807e2b248309873a	11	9	1	16	HA_MC	1	0
614d857a15f61a35fa42be85	5fc5ea9e807e2b248309878e	11	9	1	17	HA_MCMS	1	0
614d857a15f61a35fa42be85	5fc5ea9e807e2b24830987ec	11	9	1	18	HA_MC	1	1
6154b7e000b3a479dbc1cf61	5fc5ea9d807e2b248309833f	11	9	1	0	AG_FITB	1	1
6154b7e000b3a479dbc1cf61	5fc5ea9d807e2b2483098350	11	9	1	1	AG_Matching	1	0
6154b7e000b3a479dbc1cf61	5fc5ea9d807e2b24830983a2	11	9	1	2	AG_Matching	1	1
6154b7e000b3a479dbc1cf61	5fc5ea9d807e2b2483098405	11	9	1	3	AG_FITB	1	1
6154b7e000b3a479dbc1cf61	5fc5ea9d807e2b2483098416	11	9	1	4	AG_Matching	1	0
6154b7e000b3a479dbc1cf61	5fc5ea9d807e2b2483098479	11	9	1	5	AG_FITB	1	1
6154b7e000b3a479dbc1cf61	5fc5ea9d807e2b248309848a	11	9	1	6	AG_Matching	1	1
6154b7e000b3a479dbc1cf61	5fc5ea9d807e2b24830984ed	11	9	1	7	AG_FITB	1	1
6154b7e000b3a479dbc1cf61	5fc5ea9d807e2b2483098525	11	9	1	8	HA_Pulldown	1	1
6154b7e000b3a479dbc1cf61	5fc5ea9d807e2b2483098579	11	9	1	9	HA_MC	1	1
6154b7e000b3a479dbc1cf61	5fc5ea9e807e2b24830985cd	11	9	1	10	HA_MC	1	0
6154b7e000b3a479dbc1cf61	5fc5ea9e807e2b248309862d	11	9	1	11	HA_MC	1	0
6154b7e000b3a479dbc1cf61	5fc5ea9e807e2b2483098669	11	9	1	12	HA_FITB	1	0
6154b7e000b3a479dbc1cf61	5fc5ea9e807e2b248309869e	11	9	1	13	HA_FITB	1	1
6154b7e000b3a479dbc1cf61	5fc5ea9e807e2b24830986bc	11	9	1	14	HA_FITB	1	1
6154b7e000b3a479dbc1cf61	5fc5ea9e807e2b24830986fa	11	9	1	15	HA_MC	1	1
6154b7e000b3a479dbc1cf61	5fc5ea9e807e2b248309873a	11	9	1	16	HA_MC	1	1
6154b7e000b3a479dbc1cf61	5fc5ea9e807e2b248309878e	11	9	1	17	HA_MCMS	1	1
6154b7e000b3a479dbc1cf61	5fc5ea9e807e2b24830987ec	11	9	1	18	HA_MC	1	1
6154e4101e99fb34d3044d94	5fc5ea9d807e2b248309833f	11	9	1	0	AG_FITB	1	1
6154e4101e99fb34d3044d94	5fc5ea9d807e2b2483098350	11	9	1	1	AG_Matching	1	1
