student	question	course_page_number	unit_page_number	module_page_number	page_question_number	question_type	answered	correct
60189d8715f61a164ac2c206	5fc5eb02807e2b24830ac1d7	34	32	1	8	HA_MCMS	1	1
60189d8715f61a164ac2c206	5fc5eb02807e2b24830ac227	34	32	1	9	HA_FITB	1	0
60189d8715f61a164ac2c206	5fc5eb02807e2b24830ac267	34	32	1	10	HA_MC	1	1
60189d8715f61a164ac2c206	5fc5eb02807e2b24830ac2bb	34	32	1	11	HA_Pulldown	1	1
60189d8715f61a164ac2c206	5fc5eb02807e2b24830ac303	34	32	1	12	HA_MC	1	0
6010a10600b3a44353b4ae40	5fc5eb01807e2b24830abf7a	34	32	1	0	AG_Matching	1	1
6010a10600b3a44353b4ae40	5fc5eb01807e2b24830abfcc	34	32	1	1	AG_Matching	1	1
6010a10600b3a44353b4ae40	5fc5eb01807e2b24830ac033	34	32	1	2	AG_FITB	1	0
6010a10600b3a44353b4ae40	5fc5eb01807e2b24830ac053	34	32	1	3	HA_FITB	1	1
6010a10600b3a44353b4ae40	5fc5eb01807e2b24830ac093	34	32	1	4	HA_MC	1	1
6010a10600b3a44353b4ae40	5fc5eb01807e2b24830ac0e7	34	32	1	5	HA_Pulldown	1	1
6010a10600b3a44353b4ae40	5fc5eb02807e2b24830ac13b	34	32	1	6	HA_MCMS	1	0
6010a10600b3a44353b4ae40	5fc5eb02807e2b24830ac197	34	32	1	7	HA_MC	1	1
6010a10600b3a44353b4ae40	5fc5eb02807e2b24830ac1d7	34	32	1	8	HA_MCMS	1	1
6010a10600b3a44353b4ae40	5fc5eb02807e2b24830ac227	34	32	1	9	HA_FITB	1	1
6010a10600b3a44353b4ae40	5fc5eb02807e2b24830ac267	34	32	1	10	HA_MC	1	1
6010a10600b3a44353b4ae40	5fc5eb02807e2b24830ac2bb	34	32	1	11	HA_Pulldown	1	1
6010a10600b3a44353b4ae40	5fc5eb02807e2b24830ac303	34	32	1	12	HA_MC	1	0
601959120000095f04b68e0f	5fc5eb01807e2b24830abf7a	34	32	1	0	AG_Matching	1	0
601959120000095f04b68e0f	5fc5eb01807e2b24830abfcc	34	32	1	1	AG_Matching	1	1
601959120000095f04b68e0f	5fc5eb01807e2b24830ac033	34	32	1	2	AG_FITB	1	1
601959120000095f04b68e0f	5fc5eb01807e2b24830ac053	34	32	1	3	HA_FITB	1	0
601959120000095f04b68e0f	5fc5eb01807e2b24830ac093	34	32	1	4	HA_MC	1	0
601959120000095f04b68e0f	5fc5eb01807e2b24830ac0e7	34	32	1	5	HA_Pulldown	1	1
601959120000095f04b68e0f	5fc5eb02807e2b24830ac13b	34	32	1	6	HA_MCMS	1	0
601959120000095f04b68e0f	5fc5eb02807e2b24830ac197	34	32	1	7	HA_MC	1	0
601959120000095f04b68e0f	5fc5eb02807e2b24830ac1d7	34	32	1	8	HA_MCMS	1	0
601959120000095f04b68e0f	5fc5eb02807e2b24830ac227	34	32	1	9	HA_FITB	1	1
601959120000095f04b68e0f	5fc5eb02807e2b24830ac267	34	32	1	10	HA_MC	1	0
601959120000095f04b68e0f	5fc5eb02807e2b24830ac2bb	34	32	1	11	HA_Pulldown	1	0
601959120000095f04b68e0f	5fc5eb02807e2b24830ac303	34	32	1	12	HA_MC	1	0
6011a7ac15f61a6ba3afc3a7	5fc5eb01807e2b24830abf7a	34	32	1	0	AG_Matching	1	1
6011a7ac15f61a6ba3afc3a7	5fc5eb01807e2b24830abfcc	34	32	1	1	AG_Matching	1	0
6011a7ac15f61a6ba3afc3a7	5fc5eb01807e2b24830ac033	34	32	1	2	AG_FITB	1	0
6011a7ac15f61a6ba3afc3a7	5fc5eb01807e2b24830ac053	34	32	1	3	HA_FITB	1	1
6011a7ac15f61a6ba3afc3a7	5fc5eb01807e2b24830ac093	34	32	1	4	HA_MC	1	0
6011a7ac15f61a6ba3afc3a7	5fc5eb01807e2b24830ac0e7	34	32	1	5	HA_Pulldown	1	0
6011a7ac15f61a6ba3afc3a7	5fc5eb02807e2b24830ac13b	34	32	1	6	HA_MCMS	1	1
6011a7ac15f61a6ba3afc3a7	5fc5eb02807e2b24830ac197	34	32	1	7	HA_MC	1	0
6011a7ac15f61a6ba3afc3a7	5fc5eb02807e2b24830ac1d7	34	32	1	8	HA_MCMS	1	0
6011a7ac15f61a6ba3afc3a7	5fc5eb02807e2b24830ac227	34	32	1	9	HA_FITB	1	1
6011a7ac15f61a6ba3afc3a7	5fc5eb02807e2b24830ac267	34	32	1	10	HA_MC	1	1
6011a7ac15f61a6ba3afc3a7	5fc5eb02807e2b24830ac2bb	34	32	1	11	HA_Pulldown	1	0
6011a7ac15f61a6ba3afc3a7	5fc5eb02807e2b24830ac303	34	32	1	12	HA_MC	1	0
6019d843e16a3a2e8324a641	5fc5eb01807e2b24830abf7a	34	32	1	0	AG_Matching	1	1
6019d843e16a3a2e8324a641	5fc5eb01807e2b24830abfcc	34	32	1	1	AG_Matching	1	0
6019d843e16a3a2e8324a641	5fc5eb01807e2b24830ac033	34	32	1	2	AG_FITB	1	1
6019d843e16a3a2e8324a641	5fc5eb01807e2b24830ac053	34	32	1	3	HA_FITB	1	1
6019d843e16a3a2e8324a641	5fc5eb01807e2b24830ac093	34	32	1	4	HA_MC	1	0
6019d843e16a3a2e8324a641	5fc5eb01807e2b24830ac0e7	34	32	1	5	HA_Pulldown	1	0
6019d843e16a3a2e8324a641	5fc5eb02807e2b24830ac13b	34	32	1	6	HA_MCMS	1	0
6019d843e16a3a2e8324a641	5fc5eb02807e2b24830ac197	34	32	1	7	HA_MC	1	1
6019d843e16a3a2e8324a641	5fc5eb02807e2b24830ac1d7	34	32	1	8	HA_MCMS	1	0
6019d843e16a3a2e8324a641	5fc5eb02807e2b24830ac227	34	32	1	9	HA_FITB	1	0
6019d843e16a3a2e8324a641	5fc5eb02807e2b24830ac267	34	32	1	10	HA_MC	1	0
6019d843e16a3a2e8324a641	5fc5eb02807e2b24830ac2bb	34	32	1	11	HA_Pulldown	1	1
6019d843e16a3a2e8324a641	5fc5eb02807e2b24830ac303	34	32	1	12	HA_MC	1	0
6009ab0400000956470c4b09	5fc5eb01807e2b24830abf7a	34	32	1	0	AG_Matching	1	1
6009ab0400000956470c4b09	5fc5eb01807e2b24830abfcc	34	32	1	1	AG_Matching	1	1
6009ab0400000956470c4b09	5fc5eb01807e2b24830ac033	34	32	1	2	AG_FITB	1	1
6009ab0400000956470c4b09	5fc5eb01807e2b24830ac053	34	32	1	3	HA_FITB	1	0
6009ab0400000956470c4b09	5fc5eb01807e2b24830ac093	34	32	1	4	HA_MC	1	1
6009ab0400000956470c4b09	5fc5eb01807e2b24830ac0e7	34	32	1	5	HA_Pulldown	1	1
6009ab0400000956470c4b09	5fc5eb02807e2b24830ac13b	34	32	1	6	HA_MCMS	1	1
6009ab0400000956470c4b09	5fc5eb02807e2b24830ac197	34	32	1	7	HA_MC	1	1
6009ab0400000956470c4b09	5fc5eb02807e2b24830ac1d7	34	32	1	8	HA_MCMS	1	1
6009ab0400000956470c4b09	5fc5eb02807e2b24830ac227	34	32	1	9	HA_FITB	1	1
6009ab0400000956470c4b09	5fc5eb02807e2b24830ac267	34	32	1	10	HA_MC	1	1
6009ab0400000956470c4b09	5fc5eb02807e2b24830ac2bb	34	32	1	11	HA_Pulldown	1	1
6009ab0400000956470c4b09	5fc5eb02807e2b24830ac303	34	32	1	12	HA_MC	1	0
6012fb6215f61a3e67379214	5fc5eb01807e2b24830abf7a	34	32	1	0	AG_Matching	1	1
6012fb6215f61a3e67379214	5fc5eb01807e2b24830abfcc	34	32	1	1	AG_Matching	1	1
6012fb6215f61a3e67379214	5fc5eb01807e2b24830ac033	34	32	1	2	AG_FITB	1	0
6012fb6215f61a3e67379214	5fc5eb01807e2b24830ac053	34	32	1	3	HA_FITB	1	0
6012fb6215f61a3e67379214	5fc5eb01807e2b24830ac093	34	32	1	4	HA_MC	1	1
6012fb6215f61a3e67379214	5fc5eb01807e2b24830ac0e7	34	32	1	5	HA_Pulldown	1	0
6012fb6215f61a3e67379214	5fc5eb02807e2b24830ac13b	34	32	1	6	HA_MCMS	1	1
6012fb6215f61a3e67379214	5fc5eb02807e2b24830ac197	34	32	1	7	HA_MC	1	1
6012fb6215f61a3e67379214	5fc5eb02807e2b24830ac1d7	34	32	1	8	HA_MCMS	1	1
6012fb6215f61a3e67379214	5fc5eb02807e2b24830ac227	34	32	1	9	HA_FITB	1	0
6012fb6215f61a3e67379214	5fc5eb02807e2b24830ac267	34	32	1	10	HA_MC	1	1
6012fb6215f61a3e67379214	5fc5eb02807e2b24830ac2bb	34	32	1	11	HA_Pulldown	1	0
6012fb6215f61a3e67379214	5fc5eb02807e2b24830ac303	34	32	1	12	HA_MC	1	1
6011c8520000090278e2d1a7	5fc5eb01807e2b24830abf7a	34	32	1	0	AG_Matching	1	1
6011c8520000090278e2d1a7	5fc5eb01807e2b24830abfcc	34	32	1	1	AG_Matching	1	1
6011c8520000090278e2d1a7	5fc5eb01807e2b24830ac053	34	32	1	3	HA_FITB	1	0
6011c8520000090278e2d1a7	5fc5eb01807e2b24830ac093	34	32	1	4	HA_MC	1	0
6011c8520000090278e2d1a7	5fc5eb01807e2b24830ac0e7	34	32	1	5	HA_Pulldown	1	0
6011c8520000090278e2d1a7	5fc5eb02807e2b24830ac13b	34	32	1	6	HA_MCMS	1	1
6011c8520000090278e2d1a7	5fc5eb02807e2b24830ac197	34	32	1	7	HA_MC	1	1
6011c8520000090278e2d1a7	5fc5eb02807e2b24830ac1d7	34	32	1	8	HA_MCMS	1	1
6011c8520000090278e2d1a7	5fc5eb02807e2b24830ac227	34	32	1	9	HA_FITB	1	1
6011c8520000090278e2d1a7	5fc5eb02807e2b24830ac267	34	32	1	10	HA_MC	1	1
6011c8520000090278e2d1a7	5fc5eb02807e2b24830ac2bb	34	32	1	11	HA_Pulldown	1	1
6011c8520000090278e2d1a7	5fc5eb02807e2b24830ac303	34	32	1	12	HA_MC	1	0
600f1289e16a3a3762d53a37	5fc5eb01807e2b24830abf7a	34	32	1	0	AG_Matching	1	1
600f1289e16a3a3762d53a37	5fc5eb01807e2b24830abfcc	34	32	1	1	AG_Matching	1	1
600f1289e16a3a3762d53a37	5fc5eb01807e2b24830ac033	34	32	1	2	AG_FITB	1	1
600f1289e16a3a3762d53a37	5fc5eb01807e2b24830ac053	34	32	1	3	HA_FITB	1	1
600f1289e16a3a3762d53a37	5fc5eb01807e2b24830ac093	34	32	1	4	HA_MC	1	1
600f1289e16a3a3762d53a37	5fc5eb01807e2b24830ac0e7	34	32	1	5	HA_Pulldown	1	1
600f1289e16a3a3762d53a37	5fc5eb02807e2b24830ac13b	34	32	1	6	HA_MCMS	1	1
600f1289e16a3a3762d53a37	5fc5eb02807e2b24830ac197	34	32	1	7	HA_MC	1	1
600f1289e16a3a3762d53a37	5fc5eb02807e2b24830ac1d7	34	32	1	8	HA_MCMS	1	1
600f1289e16a3a3762d53a37	5fc5eb02807e2b24830ac227	34	32	1	9	HA_FITB	1	0
600f1289e16a3a3762d53a37	5fc5eb02807e2b24830ac267	34	32	1	10	HA_MC	1	1
600f1289e16a3a3762d53a37	5fc5eb02807e2b24830ac2bb	34	32	1	11	HA_Pulldown	1	1
600f1289e16a3a3762d53a37	5fc5eb02807e2b24830ac303	34	32	1	12	HA_MC	1	1
6017660c1e99fb0ee6378d08	5fc5eb01807e2b24830abf7a	34	32	1	0	AG_Matching	1	1
6017660c1e99fb0ee6378d08	5fc5eb01807e2b24830abfcc	34	32	1	1	AG_Matching	1	1
6017660c1e99fb0ee6378d08	5fc5eb01807e2b24830ac033	34	32	1	2	AG_FITB	1	1
6017660c1e99fb0ee6378d08	5fc5eb01807e2b24830ac053	34	32	1	3	HA_FITB	1	1
6017660c1e99fb0ee6378d08	5fc5eb01807e2b24830ac093	34	32	1	4	HA_MC	1	1
6017660c1e99fb0ee6378d08	5fc5eb01807e2b24830ac0e7	34	32	1	5	HA_Pulldown	1	1
6017660c1e99fb0ee6378d08	5fc5eb02807e2b24830ac13b	34	32	1	6	HA_MCMS	1	1
6017660c1e99fb0ee6378d08	5fc5eb02807e2b24830ac197	34	32	1	7	HA_MC	1	1
6017660c1e99fb0ee6378d08	5fc5eb02807e2b24830ac1d7	34	32	1	8	HA_MCMS	1	1
6017660c1e99fb0ee6378d08	5fc5eb02807e2b24830ac227	34	32	1	9	HA_FITB	1	0
6017660c1e99fb0ee6378d08	5fc5eb02807e2b24830ac267	34	32	1	10	HA_MC	1	0
6017660c1e99fb0ee6378d08	5fc5eb02807e2b24830ac2bb	34	32	1	11	HA_Pulldown	1	1
6017660c1e99fb0ee6378d08	5fc5eb02807e2b24830ac303	34	32	1	12	HA_MC	1	1
600f4d7200b3a443522c8f7e	5fc5eb01807e2b24830abf7a	34	32	1	0	AG_Matching	1	1
600f4d7200b3a443522c8f7e	5fc5eb01807e2b24830abfcc	34	32	1	1	AG_Matching	1	1
600f4d7200b3a443522c8f7e	5fc5eb01807e2b24830ac033	34	32	1	2	AG_FITB	1	0
600f4d7200b3a443522c8f7e	5fc5eb01807e2b24830ac053	34	32	1	3	HA_FITB	1	0
600f4d7200b3a443522c8f7e	5fc5eb01807e2b24830ac093	34	32	1	4	HA_MC	1	0
600f4d7200b3a443522c8f7e	5fc5eb01807e2b24830ac0e7	34	32	1	5	HA_Pulldown	1	0
600f4d7200b3a443522c8f7e	5fc5eb02807e2b24830ac13b	34	32	1	6	HA_MCMS	1	0
600f4d7200b3a443522c8f7e	5fc5eb02807e2b24830ac197	34	32	1	7	HA_MC	1	0
600f4d7200b3a443522c8f7e	5fc5eb02807e2b24830ac1d7	34	32	1	8	HA_MCMS	1	1
600f4d7200b3a443522c8f7e	5fc5eb02807e2b24830ac227	34	32	1	9	HA_FITB	1	1
600f4d7200b3a443522c8f7e	5fc5eb02807e2b24830ac267	34	32	1	10	HA_MC	1	0
600f4d7200b3a443522c8f7e	5fc5eb02807e2b24830ac2bb	34	32	1	11	HA_Pulldown	1	0
600f4d7200b3a443522c8f7e	5fc5eb02807e2b24830ac303	34	32	1	12	HA_MC	1	0
6016cd501e99fb0ee4917581	5fc5eb01807e2b24830abf7a	34	32	1	0	AG_Matching	1	1
6016cd501e99fb0ee4917581	5fc5eb01807e2b24830abfcc	34	32	1	1	AG_Matching	1	0
6016cd501e99fb0ee4917581	5fc5eb01807e2b24830ac033	34	32	1	2	AG_FITB	1	0
6016cd501e99fb0ee4917581	5fc5eb01807e2b24830ac053	34	32	1	3	HA_FITB	1	0
6016cd501e99fb0ee4917581	5fc5eb01807e2b24830ac093	34	32	1	4	HA_MC	1	1
6016cd501e99fb0ee4917581	5fc5eb01807e2b24830ac0e7	34	32	1	5	HA_Pulldown	1	1
6016cd501e99fb0ee4917581	5fc5eb02807e2b24830ac13b	34	32	1	6	HA_MCMS	1	1
6016cd501e99fb0ee4917581	5fc5eb02807e2b24830ac197	34	32	1	7	HA_MC	1	1
6016cd501e99fb0ee4917581	5fc5eb02807e2b24830ac1d7	34	32	1	8	HA_MCMS	1	1
6016cd501e99fb0ee4917581	5fc5eb02807e2b24830ac227	34	32	1	9	HA_FITB	1	1
6016cd501e99fb0ee4917581	5fc5eb02807e2b24830ac267	34	32	1	10	HA_MC	1	1
6016cd501e99fb0ee4917581	5fc5eb02807e2b24830ac2bb	34	32	1	11	HA_Pulldown	1	1
6016cd501e99fb0ee4917581	5fc5eb02807e2b24830ac303	34	32	1	12	HA_MC	1	1
600a11541e99fb12b89ab298	5fc5eb01807e2b24830abf7a	34	32	1	0	AG_Matching	1	1
600a11541e99fb12b89ab298	5fc5eb01807e2b24830abfcc	34	32	1	1	AG_Matching	1	0
600a11541e99fb12b89ab298	5fc5eb01807e2b24830ac033	34	32	1	2	AG_FITB	1	0
600a11541e99fb12b89ab298	5fc5eb01807e2b24830ac053	34	32	1	3	HA_FITB	1	1
600a11541e99fb12b89ab298	5fc5eb01807e2b24830ac093	34	32	1	4	HA_MC	1	1
600a11541e99fb12b89ab298	5fc5eb01807e2b24830ac0e7	34	32	1	5	HA_Pulldown	1	1
600a11541e99fb12b89ab298	5fc5eb02807e2b24830ac13b	34	32	1	6	HA_MCMS	1	1
600a11541e99fb12b89ab298	5fc5eb02807e2b24830ac197	34	32	1	7	HA_MC	1	1
600a11541e99fb12b89ab298	5fc5eb02807e2b24830ac1d7	34	32	1	8	HA_MCMS	1	1
600a11541e99fb12b89ab298	5fc5eb02807e2b24830ac227	34	32	1	9	HA_FITB	1	0
600a11541e99fb12b89ab298	5fc5eb02807e2b24830ac267	34	32	1	10	HA_MC	1	1
600a11541e99fb12b89ab298	5fc5eb02807e2b24830ac2bb	34	32	1	11	HA_Pulldown	1	1
600a11541e99fb12b89ab298	5fc5eb02807e2b24830ac303	34	32	1	12	HA_MC	1	1
600f5fb7e16a3a3765e5cbc1	5fc5eb01807e2b24830abf7a	34	32	1	0	AG_Matching	1	1
600f5fb7e16a3a3765e5cbc1	5fc5eb01807e2b24830abfcc	34	32	1	1	AG_Matching	1	1
600f5fb7e16a3a3765e5cbc1	5fc5eb01807e2b24830ac033	34	32	1	2	AG_FITB	1	1
600f5fb7e16a3a3765e5cbc1	5fc5eb01807e2b24830ac053	34	32	1	3	HA_FITB	1	0
600f5fb7e16a3a3765e5cbc1	5fc5eb01807e2b24830ac093	34	32	1	4	HA_MC	1	0
600f5fb7e16a3a3765e5cbc1	5fc5eb01807e2b24830ac0e7	34	32	1	5	HA_Pulldown	1	0
600f5fb7e16a3a3765e5cbc1	5fc5eb02807e2b24830ac13b	34	32	1	6	HA_MCMS	1	1
600f5fb7e16a3a3765e5cbc1	5fc5eb02807e2b24830ac197	34	32	1	7	HA_MC	1	1
600f5fb7e16a3a3765e5cbc1	5fc5eb02807e2b24830ac1d7	34	32	1	8	HA_MCMS	1	1
600f5fb7e16a3a3765e5cbc1	5fc5eb02807e2b24830ac267	34	32	1	10	HA_MC	1	0
600f5fb7e16a3a3765e5cbc1	5fc5eb02807e2b24830ac2bb	34	32	1	11	HA_Pulldown	1	1
600f5fb7e16a3a3765e5cbc1	5fc5eb02807e2b24830ac303	34	32	1	12	HA_MC	1	1
6017554100b3a456fc25246e	5fc5eb01807e2b24830abf7a	34	32	1	0	AG_Matching	1	1
6017554100b3a456fc25246e	5fc5eb01807e2b24830abfcc	34	32	1	1	AG_Matching	1	1
6017554100b3a456fc25246e	5fc5eb01807e2b24830ac033	34	32	1	2	AG_FITB	1	0
6017554100b3a456fc25246e	5fc5eb01807e2b24830ac053	34	32	1	3	HA_FITB	1	0
6017554100b3a456fc25246e	5fc5eb01807e2b24830ac093	34	32	1	4	HA_MC	1	1
6017554100b3a456fc25246e	5fc5eb01807e2b24830ac0e7	34	32	1	5	HA_Pulldown	1	0
6017554100b3a456fc25246e	5fc5eb02807e2b24830ac13b	34	32	1	6	HA_MCMS	1	1
6017554100b3a456fc25246e	5fc5eb02807e2b24830ac197	34	32	1	7	HA_MC	1	1
6017554100b3a456fc25246e	5fc5eb02807e2b24830ac1d7	34	32	1	8	HA_MCMS	1	1
6017554100b3a456fc25246e	5fc5eb02807e2b24830ac227	34	32	1	9	HA_FITB	1	1
6017554100b3a456fc25246e	5fc5eb02807e2b24830ac267	34	32	1	10	HA_MC	1	1
6017554100b3a456fc25246e	5fc5eb02807e2b24830ac2bb	34	32	1	11	HA_Pulldown	1	1
6017554100b3a456fc25246e	5fc5eb02807e2b24830ac303	34	32	1	12	HA_MC	1	0
6018114be16a3a2e83215dd1	5fc5eb01807e2b24830abf7a	34	32	1	0	AG_Matching	1	1
6018114be16a3a2e83215dd1	5fc5eb01807e2b24830abfcc	34	32	1	1	AG_Matching	1	0
6018114be16a3a2e83215dd1	5fc5eb01807e2b24830ac033	34	32	1	2	AG_FITB	1	0
6018114be16a3a2e83215dd1	5fc5eb01807e2b24830ac093	34	32	1	4	HA_MC	1	1
6018114be16a3a2e83215dd1	5fc5eb01807e2b24830ac0e7	34	32	1	5	HA_Pulldown	1	1
