student	question	course_page_number	unit_page_number	module_page_number	page_question_number	question_type	answered	correct
60189d8715f61a164ac2c206	5fc5eb19807e2b24830b09a9	58	56	1	19	HA_FITB	1	0
6010a10600b3a44353b4ae40	5fc5eb17807e2b24830b044b	58	56	1	0	AG_Matching	1	1
6010a10600b3a44353b4ae40	5fc5eb17807e2b24830b04ae	58	56	1	1	AG_FITB	1	0
6010a10600b3a44353b4ae40	5fc5eb17807e2b24830b04bf	58	56	1	2	AG_Matching	1	1
6010a10600b3a44353b4ae40	5fc5eb17807e2b24830b0511	58	56	1	3	AG_Matching	1	1
6010a10600b3a44353b4ae40	5fc5eb17807e2b24830b0574	58	56	1	4	AG_FITB	1	1
6010a10600b3a44353b4ae40	5fc5eb17807e2b24830b0585	58	56	1	5	AG_Matching	1	1
6010a10600b3a44353b4ae40	5fc5eb17807e2b24830b05fe	58	56	1	6	HA_MC	1	1
6010a10600b3a44353b4ae40	5fc5eb17807e2b24830b0646	58	56	1	7	HA_MC	1	1
6010a10600b3a44353b4ae40	5fc5eb18807e2b24830b067a	58	56	1	8	HA_Pulldown	1	1
6010a10600b3a44353b4ae40	5fc5eb18807e2b24830b06ba	58	56	1	9	HA_MC	1	0
6010a10600b3a44353b4ae40	5fc5eb18807e2b24830b0702	58	56	1	10	HA_MC	1	1
6010a10600b3a44353b4ae40	5fc5eb18807e2b24830b074e	58	56	1	11	HA_MC	1	1
6010a10600b3a44353b4ae40	5fc5eb18807e2b24830b07a2	58	56	1	12	HA_MCMS	1	0
6010a10600b3a44353b4ae40	5fc5eb18807e2b24830b080a	58	56	1	13	HA_MC	1	0
6010a10600b3a44353b4ae40	5fc5eb18807e2b24830b085e	58	56	1	14	HA_MCMS	1	0
6010a10600b3a44353b4ae40	5fc5eb18807e2b24830b08c6	58	56	1	15	HA_MC	1	1
6010a10600b3a44353b4ae40	5fc5eb18807e2b24830b0902	58	56	1	16	HA_FITB	1	0
6010a10600b3a44353b4ae40	5fc5eb18807e2b24830b0942	58	56	1	17	HA_MCMS	1	0
6010a10600b3a44353b4ae40	5fc5eb18807e2b24830b098b	58	56	1	18	HA_FITB	1	0
6010a10600b3a44353b4ae40	5fc5eb19807e2b24830b09a9	58	56	1	19	HA_FITB	1	0
6019740c1e99fb0ee392ae2e	5fc5eb17807e2b24830b044b	58	56	1	0	AG_Matching	1	1
6019740c1e99fb0ee392ae2e	5fc5eb17807e2b24830b04ae	58	56	1	1	AG_FITB	1	1
6019740c1e99fb0ee392ae2e	5fc5eb17807e2b24830b04bf	58	56	1	2	AG_Matching	1	1
6019740c1e99fb0ee392ae2e	5fc5eb17807e2b24830b0511	58	56	1	3	AG_Matching	1	1
6019740c1e99fb0ee392ae2e	5fc5eb17807e2b24830b0574	58	56	1	4	AG_FITB	1	1
6019740c1e99fb0ee392ae2e	5fc5eb17807e2b24830b0585	58	56	1	5	AG_Matching	1	1
6019740c1e99fb0ee392ae2e	5fc5eb17807e2b24830b05fe	58	56	1	6	HA_MC	1	1
6019740c1e99fb0ee392ae2e	5fc5eb17807e2b24830b0646	58	56	1	7	HA_MC	1	1
6019740c1e99fb0ee392ae2e	5fc5eb18807e2b24830b067a	58	56	1	8	HA_Pulldown	1	1
6019740c1e99fb0ee392ae2e	5fc5eb18807e2b24830b06ba	58	56	1	9	HA_MC	1	0
6019740c1e99fb0ee392ae2e	5fc5eb18807e2b24830b0702	58	56	1	10	HA_MC	1	0
6019740c1e99fb0ee392ae2e	5fc5eb18807e2b24830b074e	58	56	1	11	HA_MC	1	1
6019740c1e99fb0ee392ae2e	5fc5eb18807e2b24830b07a2	58	56	1	12	HA_MCMS	1	0
6019740c1e99fb0ee392ae2e	5fc5eb18807e2b24830b080a	58	56	1	13	HA_MC	1	1
6019740c1e99fb0ee392ae2e	5fc5eb18807e2b24830b085e	58	56	1	14	HA_MCMS	1	1
6019740c1e99fb0ee392ae2e	5fc5eb18807e2b24830b08c6	58	56	1	15	HA_MC	1	1
6019740c1e99fb0ee392ae2e	5fc5eb18807e2b24830b0902	58	56	1	16	HA_FITB	1	0
6019740c1e99fb0ee392ae2e	5fc5eb18807e2b24830b0942	58	56	1	17	HA_MCMS	1	0
6019740c1e99fb0ee392ae2e	5fc5eb18807e2b24830b098b	58	56	1	18	HA_FITB	1	0
6019740c1e99fb0ee392ae2e	5fc5eb19807e2b24830b09a9	58	56	1	19	HA_FITB	1	1
6011a7ac15f61a6ba3afc3a7	5fc5eb17807e2b24830b044b	58	56	1	0	AG_Matching	1	1
6011a7ac15f61a6ba3afc3a7	5fc5eb17807e2b24830b04ae	58	56	1	1	AG_FITB	1	0
6011a7ac15f61a6ba3afc3a7	5fc5eb17807e2b24830b04bf	58	56	1	2	AG_Matching	1	1
6011a7ac15f61a6ba3afc3a7	5fc5eb17807e2b24830b0511	58	56	1	3	AG_Matching	1	1
6011a7ac15f61a6ba3afc3a7	5fc5eb17807e2b24830b0574	58	56	1	4	AG_FITB	1	1
6011a7ac15f61a6ba3afc3a7	5fc5eb17807e2b24830b0585	58	56	1	5	AG_Matching	1	1
6011a7ac15f61a6ba3afc3a7	5fc5eb17807e2b24830b05fe	58	56	1	6	HA_MC	1	1
6011a7ac15f61a6ba3afc3a7	5fc5eb17807e2b24830b0646	58	56	1	7	HA_MC	1	1
6011a7ac15f61a6ba3afc3a7	5fc5eb18807e2b24830b067a	58	56	1	8	HA_Pulldown	1	1
6011a7ac15f61a6ba3afc3a7	5fc5eb18807e2b24830b06ba	58	56	1	9	HA_MC	1	0
6011a7ac15f61a6ba3afc3a7	5fc5eb18807e2b24830b0702	58	56	1	10	HA_MC	1	0
6011a7ac15f61a6ba3afc3a7	5fc5eb18807e2b24830b074e	58	56	1	11	HA_MC	1	0
6011a7ac15f61a6ba3afc3a7	5fc5eb18807e2b24830b07a2	58	56	1	12	HA_MCMS	1	0
6011a7ac15f61a6ba3afc3a7	5fc5eb18807e2b24830b080a	58	56	1	13	HA_MC	1	1
6011a7ac15f61a6ba3afc3a7	5fc5eb18807e2b24830b085e	58	56	1	14	HA_MCMS	1	1
6011a7ac15f61a6ba3afc3a7	5fc5eb18807e2b24830b08c6	58	56	1	15	HA_MC	1	1
6011a7ac15f61a6ba3afc3a7	5fc5eb18807e2b24830b0902	58	56	1	16	HA_FITB	1	1
6011a7ac15f61a6ba3afc3a7	5fc5eb18807e2b24830b0942	58	56	1	17	HA_MCMS	1	0
6011a7ac15f61a6ba3afc3a7	5fc5eb18807e2b24830b098b	58	56	1	18	HA_FITB	1	1
6011a7ac15f61a6ba3afc3a7	5fc5eb19807e2b24830b09a9	58	56	1	19	HA_FITB	1	1
6019ba6000b3a456fc28e377	5fc5eb17807e2b24830b044b	58	56	1	0	AG_Matching	1	1
6019ba6000b3a456fc28e377	5fc5eb17807e2b24830b04ae	58	56	1	1	AG_FITB	1	1
6019ba6000b3a456fc28e377	5fc5eb17807e2b24830b04bf	58	56	1	2	AG_Matching	1	1
6019ba6000b3a456fc28e377	5fc5eb17807e2b24830b0511	58	56	1	3	AG_Matching	1	1
6019ba6000b3a456fc28e377	5fc5eb17807e2b24830b0574	58	56	1	4	AG_FITB	1	0
6019ba6000b3a456fc28e377	5fc5eb17807e2b24830b0585	58	56	1	5	AG_Matching	1	0
6019ba6000b3a456fc28e377	5fc5eb17807e2b24830b05fe	58	56	1	6	HA_MC	1	1
6019ba6000b3a456fc28e377	5fc5eb17807e2b24830b0646	58	56	1	7	HA_MC	1	0
6019ba6000b3a456fc28e377	5fc5eb18807e2b24830b067a	58	56	1	8	HA_Pulldown	1	1
6019ba6000b3a456fc28e377	5fc5eb18807e2b24830b06ba	58	56	1	9	HA_MC	1	0
6019ba6000b3a456fc28e377	5fc5eb18807e2b24830b0702	58	56	1	10	HA_MC	1	1
6019ba6000b3a456fc28e377	5fc5eb18807e2b24830b074e	58	56	1	11	HA_MC	1	1
6019ba6000b3a456fc28e377	5fc5eb18807e2b24830b07a2	58	56	1	12	HA_MCMS	1	0
6019ba6000b3a456fc28e377	5fc5eb18807e2b24830b080a	58	56	1	13	HA_MC	1	1
6019ba6000b3a456fc28e377	5fc5eb18807e2b24830b085e	58	56	1	14	HA_MCMS	1	0
6019ba6000b3a456fc28e377	5fc5eb18807e2b24830b08c6	58	56	1	15	HA_MC	1	1
6019ba6000b3a456fc28e377	5fc5eb18807e2b24830b0902	58	56	1	16	HA_FITB	1	0
6019ba6000b3a456fc28e377	5fc5eb18807e2b24830b0942	58	56	1	17	HA_MCMS	1	0
6019ba6000b3a456fc28e377	5fc5eb18807e2b24830b098b	58	56	1	18	HA_FITB	1	1
6019ba6000b3a456fc28e377	5fc5eb19807e2b24830b09a9	58	56	1	19	HA_FITB	1	1
6009ab0400000956470c4b09	5fc5eb17807e2b24830b044b	58	56	1	0	AG_Matching	1	1
6009ab0400000956470c4b09	5fc5eb17807e2b24830b04ae	58	56	1	1	AG_FITB	1	0
6009ab0400000956470c4b09	5fc5eb17807e2b24830b04bf	58	56	1	2	AG_Matching	1	1
6009ab0400000956470c4b09	5fc5eb17807e2b24830b0511	58	56	1	3	AG_Matching	1	1
6009ab0400000956470c4b09	5fc5eb17807e2b24830b0574	58	56	1	4	AG_FITB	1	0
6009ab0400000956470c4b09	5fc5eb17807e2b24830b0585	58	56	1	5	AG_Matching	1	1
6009ab0400000956470c4b09	5fc5eb17807e2b24830b05fe	58	56	1	6	HA_MC	1	1
6009ab0400000956470c4b09	5fc5eb17807e2b24830b0646	58	56	1	7	HA_MC	1	1
6009ab0400000956470c4b09	5fc5eb18807e2b24830b067a	58	56	1	8	HA_Pulldown	1	1
6009ab0400000956470c4b09	5fc5eb18807e2b24830b06ba	58	56	1	9	HA_MC	1	0
6009ab0400000956470c4b09	5fc5eb18807e2b24830b0702	58	56	1	10	HA_MC	1	1
6009ab0400000956470c4b09	5fc5eb18807e2b24830b074e	58	56	1	11	HA_MC	1	1
6009ab0400000956470c4b09	5fc5eb18807e2b24830b07a2	58	56	1	12	HA_MCMS	1	1
6009ab0400000956470c4b09	5fc5eb18807e2b24830b080a	58	56	1	13	HA_MC	1	0
6009ab0400000956470c4b09	5fc5eb18807e2b24830b085e	58	56	1	14	HA_MCMS	1	0
6009ab0400000956470c4b09	5fc5eb18807e2b24830b08c6	58	56	1	15	HA_MC	1	1
6009ab0400000956470c4b09	5fc5eb18807e2b24830b0902	58	56	1	16	HA_FITB	1	1
6009ab0400000956470c4b09	5fc5eb18807e2b24830b0942	58	56	1	17	HA_MCMS	1	0
6009ab0400000956470c4b09	5fc5eb18807e2b24830b098b	58	56	1	18	HA_FITB	1	0
6009ab0400000956470c4b09	5fc5eb19807e2b24830b09a9	58	56	1	19	HA_FITB	1	1
6012fb6215f61a3e67379214	5fc5eb17807e2b24830b044b	58	56	1	0	AG_Matching	1	1
6012fb6215f61a3e67379214	5fc5eb17807e2b24830b04ae	58	56	1	1	AG_FITB	1	1
6012fb6215f61a3e67379214	5fc5eb17807e2b24830b04bf	58	56	1	2	AG_Matching	1	1
6012fb6215f61a3e67379214	5fc5eb17807e2b24830b0511	58	56	1	3	AG_Matching	1	1
6012fb6215f61a3e67379214	5fc5eb17807e2b24830b0574	58	56	1	4	AG_FITB	1	1
