student	question	course_page_number	unit_page_number	module_page_number	page_question_number	question_type	answered
5e1cd88915f61a0d1da9c80e	5e01b7de807e2b706c825fb7	73	71	1	0	AG_FITB	0
5e1cd88915f61a0d1da9c80e	5e01b7de807e2b706c825fdf	73	71	1	1	AG_Matching	0
5e1cd88915f61a0d1da9c80e	5e01b7de807e2b706c825fef	73	71	1	2	AG_Matching	0
5e1cd88915f61a0d1da9c80e	5e01b7de807e2b706c825fff	73	71	1	3	AG_Matching	0
5e1cd88915f61a0d1da9c80e	5e01b7de807e2b706c826027	73	71	1	4	AG_Matching	0
5e1cd88915f61a0d1da9c80e	5e01b7de807e2b706c826037	73	71	1	5	AG_Matching	0
5e1cd88915f61a0d1da9c80e	5e01b7de807e2b706c826047	73	71	1	6	AG_Matching	0
5e1cd88915f61a0d1da9c80e	5e01b7de807e2b706c82606b	73	71	1	7	AG_FITB	0
5e1cd88915f61a0d1da9c80e	5e01b805807e2b706c82ce96	73	71	1	15	HA_DnD_Table	0
5e1cd88915f61a0d1da9c80e	5e01b805807e2b706c82ceae	73	71	1	16	HA_DnD_Table	0
5e1cd88915f61a0d1da9c80e	5e01b801807e2b706c82c37a	73	71	1	8	HA_MC	0
5e1cd88915f61a0d1da9c80e	5e01b801807e2b706c82c3a8	73	71	1	9	HA_MC	0
5e1cd88915f61a0d1da9c80e	5e01b801807e2b706c82c3d6	73	71	1	10	HA_MC	0
5e1cd88915f61a0d1da9c80e	5e01b801807e2b706c82c404	73	71	1	11	HA_MC	0
5e1cd88915f61a0d1da9c80e	5e01b801807e2b706c82c432	73	71	1	12	HA_MC	0
5e1cd88915f61a0d1da9c80e	5e01b801807e2b706c82c460	73	71	1	13	HA_MC	0
5e1cd88915f61a0d1da9c80e	5e01b801807e2b706c82c48e	73	71	1	14	HA_MC	0
5e1cd88915f61a0d1da9c80e	5e01b807807e2b706c82d5db	35	33	6	17	HA_MC	0
5e1cd88915f61a0d1da9c80e	5e01b807807e2b706c82d609	35	33	6	18	HA_MC	0
5e1cd88915f61a0d1da9c80e	5e01b808807e2b706c82d637	35	33	6	19	HA_MC	0
5e1cd88915f61a0d1da9c80e	5e01b808807e2b706c82d665	35	33	6	20	HA_MC	0
5e1cd88915f61a0d1da9c80e	5e01b7fb807e2b706c82b153	35	33	6	7	HA_MC	0
5e1cd88915f61a0d1da9c80e	5e01b7fb807e2b706c82b1a1	35	33	6	8	HA_MC	0
5e1cd88915f61a0d1da9c80e	5e01b7fb807e2b706c82b1ef	35	33	6	9	HA_MC	0
5e1cd88915f61a0d1da9c80e	5e01b7fb807e2b706c82b23d	35	33	6	10	HA_MC	0
5e1cd88915f61a0d1da9c80e	5e01b7fb807e2b706c82b28b	35	33	6	11	HA_MC	0
5e1cd88915f61a0d1da9c80e	5e01b7fb807e2b706c82b2e5	35	33	6	12	HA_MC	0
5e1cd88915f61a0d1da9c80e	5e01b7fb807e2b706c82b333	35	33	6	13	HA_MC	0
5e1cd88915f61a0d1da9c80e	5e01b7fb807e2b706c82b381	35	33	6	14	HA_MC	0
5e1cd88915f61a0d1da9c80e	5e01b7fb807e2b706c82b3d9	35	33	6	15	HA_MC	0
5e1cd88915f61a0d1da9c80e	5e01b7fc807e2b706c82b427	35	33	6	16	HA_MC	0
5e1cd88915f61a0d1da9c80e	5e01b7e3807e2b706c826f0d	35	33	6	0	AG_FITB	0
5e1cd88915f61a0d1da9c80e	5e01b7e3807e2b706c826f35	35	33	6	1	AG_Matching	0
5e1cd88915f61a0d1da9c80e	5e01b7e3807e2b706c826f49	35	33	6	2	AG_Matching	0
5e1cd88915f61a0d1da9c80e	5e01b7e3807e2b706c826f5d	35	33	6	3	AG_Matching	0
5e1cd88915f61a0d1da9c80e	5e01b7e3807e2b706c826f89	35	33	6	4	AG_Matching	0
5e1cd88915f61a0d1da9c80e	5e01b7e3807e2b706c826f9d	35	33	6	5	AG_Matching	0
5e1cd88915f61a0d1da9c80e	5e01b7e3807e2b706c826fb1	35	33	6	6	AG_Matching	0
5e1cd88915f61a0d1da9c80e	5e01b81f807e2b706c831833	66	64	5	10	HA_SelfReport	0
5e1cd88915f61a0d1da9c80e	5e01b820807e2b706c831ad3	66	64	5	0	HA_MC_Grid	0
5e1cd88915f61a0d1da9c80e	5e01b820807e2b706c831af5	66	64	5	1	HA_MC_Grid	0
5e1cd88915f61a0d1da9c80e	5e01b820807e2b706c831b17	66	64	5	2	HA_MC_Grid	0
5e1cd88915f61a0d1da9c80e	5e01b820807e2b706c831b39	66	64	5	3	HA_MC_Grid	0
5e1cd88915f61a0d1da9c80e	5e01b820807e2b706c831b5b	66	64	5	4	HA_MC_Grid	0
5e1cd88915f61a0d1da9c80e	5e01b820807e2b706c831b79	66	64	5	5	HA_MC_Grid	0
5e1cd88915f61a0d1da9c80e	5e01b820807e2b706c831b97	66	64	5	6	HA_MC_Grid	0
5e1cd88915f61a0d1da9c80e	5e01b820807e2b706c831bb9	66	64	5	7	HA_MC_Grid	0
5e1cd88915f61a0d1da9c80e	5e01b820807e2b706c831bdb	66	64	5	8	HA_MC_Grid	0
5e1cd88915f61a0d1da9c80e	5e01b820807e2b706c831c1f	66	64	5	9	HA_MCMS	0
5e1cd88915f61a0d1da9c80e	5e01b810807e2b706c82ec70	56	54	3	9	HA_MC	1
5e1cd88915f61a0d1da9c80e	5e01b810807e2b706c82ecbe	56	54	3	10	HA_MC	1
5e1cd88915f61a0d1da9c80e	5e01b810807e2b706c82ed0c	56	54	3	11	HA_MC	1
5e1cd88915f61a0d1da9c80e	5e01b817807e2b706c83011c	56	54	3	0	AG_FITB	0
5e1cd88915f61a0d1da9c80e	5e01b817807e2b706c830144	56	54	3	1	AG_Matching	0
5e1cd88915f61a0d1da9c80e	5e01b817807e2b706c830158	56	54	3	2	AG_Matching	0
5e1cd88915f61a0d1da9c80e	5e01b817807e2b706c83016c	56	54	3	3	AG_Matching	0
5e1cd88915f61a0d1da9c80e	5e01b817807e2b706c830192	56	54	3	4	AG_FITB	0
5e1cd88915f61a0d1da9c80e	5e01b817807e2b706c8301b8	56	54	3	5	AG_FITB	0
5e1cd88915f61a0d1da9c80e	5e01b817807e2b706c8301de	56	54	3	6	AG_FITB	0
5e1cd88915f61a0d1da9c80e	5e01b817807e2b706c830204	56	54	3	7	AG_FITB	0
5e1cd88915f61a0d1da9c80e	5e01b817807e2b706c83022a	56	54	3	8	AG_FITB	0
5e1cd88915f61a0d1da9c80e	5e01b811807e2b706c82ef69	3	1	0	0	AG_FITB	1
5e1cd88915f61a0d1da9c80e	5e01b811807e2b706c82ef8f	3	1	0	1	AG_FITB	1
5e1cd88915f61a0d1da9c80e	5e01b811807e2b706c82efb5	3	1	0	2	AG_FITB	1
5e1cd88915f61a0d1da9c80e	5e01b812807e2b706c82f457	3	1	0	3	HA_Pulldown	1
5e1cd88915f61a0d1da9c80e	5e01b812807e2b706c82f485	3	1	0	4	HA_Pulldown	1
5e1cd88915f61a0d1da9c80e	5e01b813807e2b706c82f4b3	3	1	0	5	HA_MC	1
5e1cd88915f61a0d1da9c80e	5e01b7ee807e2b706c828ea9	3	1	0	6	HA_SelfReport	1
5e1cd88915f61a0d1da9c80e	5e01b7ee807e2b706c828ed5	3	1	0	7	HA_SelfReport	1
5e1cd88915f61a0d1da9c80e	5e01b811807e2b706c82f185	15	13	0	0	AG_FITB	1
5e1cd88915f61a0d1da9c80e	5e01b7e2807e2b706c826c14	15	13	0	1	HA_SelfReport	1
5e1cd88915f61a0d1da9c80e	5e01b81f807e2b706c831713	74	72	2	0	AG_FITB	0
5e1cd88915f61a0d1da9c80e	5e01b81f807e2b706c83173b	74	72	2	1	AG_Matching	0
5e1cd88915f61a0d1da9c80e	5e01b81f807e2b706c83174f	74	72	2	2	AG_Matching	0
5e1cd88915f61a0d1da9c80e	5e01b81f807e2b706c831763	74	72	2	3	AG_Matching	0
5e1cd88915f61a0d1da9c80e	5e01b81b807e2b706c830ddb	74	72	2	21	HA_DnD_Table	0
5e1cd88915f61a0d1da9c80e	5e01b81b807e2b706c830df3	74	72	2	22	HA_DnD_Table	0
5e1cd88915f61a0d1da9c80e	5e01b81b807e2b706c830e0b	74	72	2	23	HA_DnD_Table	0
5e1cd88915f61a0d1da9c80e	5e01b7f7807e2b706c82a87d	74	72	2	15	HA_MC	0
5e1cd88915f61a0d1da9c80e	5e01b7f7807e2b706c82a8cb	74	72	2	16	HA_MC	0
5e1cd88915f61a0d1da9c80e	5e01b7f8807e2b706c82a919	74	72	2	17	HA_MC	0
5e1cd88915f61a0d1da9c80e	5e01b7f8807e2b706c82a967	74	72	2	18	HA_MC	0
5e1cd88915f61a0d1da9c80e	5e01b7f8807e2b706c82a9b5	74	72	2	19	HA_MC	0
5e1cd88915f61a0d1da9c80e	5e01b7f8807e2b706c82aa03	74	72	2	20	HA_MC	0
5e1cd88915f61a0d1da9c80e	5e01b813807e2b706c82f6b8	74	72	2	4	HA_MC	0
5e1cd88915f61a0d1da9c80e	5e01b813807e2b706c82f6e6	74	72	2	5	HA_MC	0
5e1cd88915f61a0d1da9c80e	5e01b813807e2b706c82f714	74	72	2	6	HA_MC	0
5e1cd88915f61a0d1da9c80e	5e01b813807e2b706c82f742	74	72	2	7	HA_MC	0
5e1cd88915f61a0d1da9c80e	5e01b814807e2b706c82f770	74	72	2	8	HA_MC	0
5e1cd88915f61a0d1da9c80e	5e01b814807e2b706c82f79e	74	72	2	9	HA_MC	0
5e1cd88915f61a0d1da9c80e	5e01b814807e2b706c82f868	74	72	2	10	HA_Pulldown	0
5e1cd88915f61a0d1da9c80e	5e01b814807e2b706c82f894	74	72	2	11	HA_Pulldown	0
5e1cd88915f61a0d1da9c80e	5e01b814807e2b706c82f8ca	74	72	2	12	HA_Pulldown	0
5e1cd88915f61a0d1da9c80e	5e01b814807e2b706c82f900	74	72	2	13	HA_Pulldown	0
5e1cd88915f61a0d1da9c80e	5e01b814807e2b706c82f940	74	72	2	14	HA_Pulldown	0
5e1cd88915f61a0d1da9c80e	5e01b81f807e2b706c83185b	36	34	7	0	AG_FITB	0
5e1cd88915f61a0d1da9c80e	5e01b81f807e2b706c831883	36	34	7	1	AG_Matching	0
5e1cd88915f61a0d1da9c80e	5e01b81f807e2b706c831897	36	34	7	2	AG_Matching	0
5e1cd88915f61a0d1da9c80e	5e01b81f807e2b706c8318ab	36	34	7	3	AG_Matching	0
5e1cd88915f61a0d1da9c80e	5e01b81f807e2b706c8318d3	36	34	7	4	AG_FITB	0
5e1cd88915f61a0d1da9c80e	5e01b81f807e2b706c8318f3	36	34	7	5	AG_FITB	0
5e1cd88915f61a0d1da9c80e	5e01b81f807e2b706c831913	36	34	7	6	HA_FITB	0
5e1cd88915f61a0d1da9c80e	5e01b81f807e2b706c831941	36	34	7	7	HA_Pulldown	0
5e1cd88915f61a0d1da9c80e	5e01b820807e2b706c831980	36	34	7	8	HA_Pulldown	0
5e1cd88915f61a0d1da9c80e	5e01b820807e2b706c831998	36	34	7	9	HA_Pulldown	0
5e1cd88915f61a0d1da9c80e	5e01b820807e2b706c8319d7	36	34	7	10	HA_Pulldown	0
5e1cd88915f61a0d1da9c80e	5e01b820807e2b706c8319ef	36	34	7	11	HA_Pulldown	0
5e1cd88915f61a0d1da9c80e	5e01b7f5807e2b706c82a1c0	63	61	2	8	HA_SelfReport	0
5e1cd88915f61a0d1da9c80e	5e01b7f8807e2b706c82aa51	63	61	2	9	HA_SelfReport	0
5e1cd88915f61a0d1da9c80e	5e01b7fd807e2b706c82b9ea	63	61	2	11	HA_DnD_Table	0
5e1cd88915f61a0d1da9c80e	5e01b7fe807e2b706c82ba02	63	61	2	12	HA_DnD_Table	0
5e1cd88915f61a0d1da9c80e	5e01b7fe807e2b706c82ba1a	63	61	2	13	HA_DnD_Table	0
5e1cd88915f61a0d1da9c80e	5e01b81c807e2b706c8310a7	63	61	2	0	AG_FITB	0
5e1cd88915f61a0d1da9c80e	5e01b81c807e2b706c8310cb	63	61	2	1	AG_FITB	0
5e1cd88915f61a0d1da9c80e	5e01b81c807e2b706c8310ef	63	61	2	2	AG_FITB	0
5e1cd88915f61a0d1da9c80e	5e01b81d807e2b706c831117	63	61	2	3	AG_Matching	0
5e1cd88915f61a0d1da9c80e	5e01b81d807e2b706c831127	63	61	2	4	AG_Matching	0
5e1cd88915f61a0d1da9c80e	5e01b81d807e2b706c831137	63	61	2	5	AG_Matching	0
5e1cd88915f61a0d1da9c80e	5e01b81d807e2b706c83115f	63	61	2	6	HA_Pulldown	0
5e1cd88915f61a0d1da9c80e	5e01b81d807e2b706c83118f	63	61	2	7	HA_Pulldown	0
5e1cd88915f61a0d1da9c80e	5e01b816807e2b706c82ffdc	63	61	2	10	HA_MC	0
5e1cd88915f61a0d1da9c80e	5e01b7f8807e2b706c82aa9d	4	2	1	0	HA_Pulldown	1
5e1cd88915f61a0d1da9c80e	5e01b7f8807e2b706c82aab5	4	2	1	1	HA_Pulldown	1
5e1cd88915f61a0d1da9c80e	5e01b7f8807e2b706c82aacd	4	2	1	2	HA_Pulldown	1
5e1cd88915f61a0d1da9c80e	5e01b7f8807e2b706c82aaf1	4	2	1	3	HA_FITB	1
5e1cd88915f61a0d1da9c80e	5e01b7fd807e2b706c82b744	55	53	2	5	HA_DnD_Table	0
5e1cd88915f61a0d1da9c80e	5e01b7fd807e2b706c82b75c	55	53	2	6	HA_DnD_Table	0
5e1cd88915f61a0d1da9c80e	5e01b7fd807e2b706c82b774	55	53	2	7	HA_DnD_Table	0
5e1cd88915f61a0d1da9c80e	5e01b7fd807e2b706c82b7d3	55	53	2	8	HA_DnD_Table	0
5e1cd88915f61a0d1da9c80e	5e01b7fd807e2b706c82b7eb	55	53	2	9	HA_DnD_Table	0
5e1cd88915f61a0d1da9c80e	5e01b815807e2b706c82fbf0	55	53	2	10	HA_MC	0
5e1cd88915f61a0d1da9c80e	5e01b815807e2b706c82fc3e	55	53	2	11	HA_MC	0
5e1cd88915f61a0d1da9c80e	5e01b815807e2b706c82fc8c	55	53	2	12	HA_MC	0
5e1cd88915f61a0d1da9c80e	5e01b815807e2b706c82fcda	55	53	2	13	HA_MC	0
5e1cd88915f61a0d1da9c80e	5e01b816807e2b706c82fd28	55	53	2	14	HA_MC	0
5e1cd88915f61a0d1da9c80e	5e01b816807e2b706c82fd76	55	53	2	15	HA_MC	0
5e1cd88915f61a0d1da9c80e	5e01b816807e2b706c82fdc4	55	53	2	16	HA_MC	0
5e1cd88915f61a0d1da9c80e	5e01b816807e2b706c82fe1e	55	53	2	17	HA_MC	0
5e1cd88915f61a0d1da9c80e	5e01b816807e2b706c82fe84	55	53	2	18	HA_MC	0
5e1cd88915f61a0d1da9c80e	5e01b816807e2b706c82fed2	55	53	2	19	HA_MC	0
5e1cd88915f61a0d1da9c80e	5e01b808807e2b706c82d8d6	55	53	2	0	AG_FITB	0
5e1cd88915f61a0d1da9c80e	5e01b808807e2b706c82d8fa	55	53	2	1	AG_FITB	0
5e1cd88915f61a0d1da9c80e	5e01b809807e2b706c82d91e	55	53	2	2	AG_FITB	0
5e1cd88915f61a0d1da9c80e	5e01b809807e2b706c82d942	55	53	2	3	AG_FITB	0
5e1cd88915f61a0d1da9c80e	5e01b7d9807e2b706c825249	55	53	2	4	HA_MC	0
5e1cd88915f61a0d1da9c80e	5e01b808807e2b706c82d73b	72	70	0	0	AG_FITB	0
5e1cd88915f61a0d1da9c80e	5e01b808807e2b706c82d75f	72	70	0	1	AG_FITB	0
5e1cd88915f61a0d1da9c80e	5e01b808807e2b706c82d77f	72	70	0	2	AG_FITB	0
5e1cd88915f61a0d1da9c80e	5e01b808807e2b706c82d7ba	72	70	0	3	HA_Pulldown	0
5e1cd88915f61a0d1da9c80e	5e01b808807e2b706c82d7d2	72	70	0	4	HA_Pulldown	0
5e1cd88915f61a0d1da9c80e	5e01b808807e2b706c82d7fa	72	70	0	5	AG_FITB	0
5e1cd88915f61a0d1da9c80e	5e01b808807e2b706c82d826	72	70	0	6	HA_Pulldown	0
5e1cd88915f61a0d1da9c80e	5e01b808807e2b706c82d874	72	70	0	7	HA_Pulldown	0
5e1cd88915f61a0d1da9c80e	5e01b808807e2b706c82d88c	72	70	0	8	HA_Pulldown	0
5e1cd88915f61a0d1da9c80e	5e01b808807e2b706c82d8a4	72	70	0	9	HA_Pulldown	0
5e1cd88915f61a0d1da9c80e	5e01b7ee807e2b706c828d9d	72	70	0	11	HA_SelfReport	0
5e1cd88915f61a0d1da9c80e	5e01b7ed807e2b706c828a71	72	70	0	10	HA_SelfReport	0
5e1cd88915f61a0d1da9c80e	5e01b801807e2b706c82c4e0	10	8	7	0	HA_Pulldown	1
5e1cd88915f61a0d1da9c80e	5e01b801807e2b706c82c4f8	10	8	7	1	HA_Pulldown	1
5e1cd88915f61a0d1da9c80e	5e01b801807e2b706c82c510	10	8	7	2	HA_Pulldown	1
5e1cd88915f61a0d1da9c80e	5e01b802807e2b706c82c59a	10	8	7	3	HA_MC_Grid	1
5e1cd88915f61a0d1da9c80e	5e01b802807e2b706c82c5b2	10	8	7	4	HA_MC_Grid	1
5e1cd88915f61a0d1da9c80e	5e01b802807e2b706c82c5ca	10	8	7	5	HA_MC_Grid	1
5e1cd88915f61a0d1da9c80e	5e01b802807e2b706c82c5e2	10	8	7	6	HA_MC_Grid	1
5e1cd88915f61a0d1da9c80e	5e01b802807e2b706c82c5fa	10	8	7	7	HA_MC_Grid	1
5e1cd88915f61a0d1da9c80e	5e01b802807e2b706c82c612	10	8	7	8	HA_MC_Grid	1
5e1cd88915f61a0d1da9c80e	5e01b802807e2b706c82c62a	10	8	7	9	HA_MC_Grid	1
5e1cd88915f61a0d1da9c80e	5e01b800807e2b706c82c0bf	9	7	6	0	AG_Matching	0
5e1cd88915f61a0d1da9c80e	5e01b800807e2b706c82c0d3	9	7	6	1	AG_Matching	0
5e1cd88915f61a0d1da9c80e	5e01b800807e2b706c82c0e7	9	7	6	2	AG_Matching	0
5e1cd88915f61a0d1da9c80e	5e01b800807e2b706c82c131	9	7	6	3	HA_Pulldown	0
5e1cd88915f61a0d1da9c80e	5e01b800807e2b706c82c149	9	7	6	4	HA_Pulldown	0
5e1cd88915f61a0d1da9c80e	5e01b800807e2b706c82c161	9	7	6	5	HA_Pulldown	0
5e1cd88915f61a0d1da9c80e	5e01b800807e2b706c82c1a0	9	7	6	6	HA_Pulldown	0
5e1cd88915f61a0d1da9c80e	5e01b800807e2b706c82c1b8	9	7	6	7	HA_Pulldown	0
5e1cd88915f61a0d1da9c80e	5e01b800807e2b706c82c1f7	9	7	6	8	HA_Pulldown	0
5e1cd88915f61a0d1da9c80e	5e01b800807e2b706c82c20f	9	7	6	9	HA_Pulldown	0
5e1cd88915f61a0d1da9c80e	5e01b800807e2b706c82c24e	9	7	6	10	HA_Pulldown	0
5e1cd88915f61a0d1da9c80e	5e01b801807e2b706c82c266	9	7	6	11	HA_Pulldown	0
5e1cd88915f61a0d1da9c80e	5e01b7fe807e2b706c82bbf0	9	7	6	12	HA_MCMS	0
5e1cd88915f61a0d1da9c80e	5e01b814807e2b706c82f99e	6	4	3	10	HA_MC	1
5e1cd88915f61a0d1da9c80e	5e01b814807e2b706c82f9d2	6	4	3	11	HA_SelfReport	1
5e1cd88915f61a0d1da9c80e	5e01b814807e2b706c82f9fe	6	4	3	12	HA_SelfReport	1
5e1cd88915f61a0d1da9c80e	5e01b7e1807e2b706c8268df	6	4	3	0	HA_Pulldown	1
5e1cd88915f61a0d1da9c80e	5e01b7e1807e2b706c826933	6	4	3	1	HA_Pulldown	1
5e1cd88915f61a0d1da9c80e	5e01b7e1807e2b706c826987	6	4	3	2	HA_Pulldown	1
5e1cd88915f61a0d1da9c80e	5e01b7e1807e2b706c8269db	6	4	3	3	HA_Pulldown	1
5e1cd88915f61a0d1da9c80e	5e01b7e1807e2b706c826a2f	6	4	3	4	HA_Pulldown	1
5e1cd88915f61a0d1da9c80e	5e01b7e2807e2b706c826a83	6	4	3	5	HA_Pulldown	1
5e1cd88915f61a0d1da9c80e	5e01b7e2807e2b706c826ad7	6	4	3	6	HA_Pulldown	1
5e1cd88915f61a0d1da9c80e	5e01b7e2807e2b706c826b2b	6	4	3	7	HA_Pulldown	1
5e1cd88915f61a0d1da9c80e	5e01b7f9807e2b706c82addb	6	4	3	8	HA_MC	1
5e1cd88915f61a0d1da9c80e	5e01b7f9807e2b706c82ae29	6	4	3	9	HA_MC	1
5e1cd88915f61a0d1da9c80e	5e01b81a807e2b706c8308ab	53	51	0	12	HA_DnD_Table	1
5e1cd88915f61a0d1da9c80e	5e01b81a807e2b706c8308c3	53	51	0	13	HA_DnD_Table	1
5e1cd88915f61a0d1da9c80e	5e01b81a807e2b706c8308db	53	51	0	14	HA_DnD_Table	1
5e1cd88915f61a0d1da9c80e	5e01b815807e2b706c82fac8	53	51	0	20	HA_SnC	0
5e1cd88915f61a0d1da9c80e	5e01b805807e2b706c82cfb0	53	51	0	0	AG_Matching	1
5e1cd88915f61a0d1da9c80e	5e01b805807e2b706c82cfc0	53	51	0	1	AG_Matching	1
5e1cd88915f61a0d1da9c80e	5e01b805807e2b706c82cfd0	53	51	0	2	AG_Matching	1
5e1cd88915f61a0d1da9c80e	5e01b805807e2b706c82cff4	53	51	0	3	AG_FITB	1
5e1cd88915f61a0d1da9c80e	5e01b805807e2b706c82d018	53	51	0	4	AG_FITB	1
5e1cd88915f61a0d1da9c80e	5e01b805807e2b706c82d040	53	51	0	5	AG_Matching	0
5e1cd88915f61a0d1da9c80e	5e01b805807e2b706c82d050	53	51	0	6	AG_Matching	0
5e1cd88915f61a0d1da9c80e	5e01b805807e2b706c82d060	53	51	0	7	AG_Matching	0
5e1cd88915f61a0d1da9c80e	5e01b805807e2b706c82d088	53	51	0	8	AG_Matching	1
5e1cd88915f61a0d1da9c80e	5e01b805807e2b706c82d098	53	51	0	9	AG_Matching	1
5e1cd88915f61a0d1da9c80e	5e01b805807e2b706c82d0a8	53	51	0	10	AG_Matching	1
5e1cd88915f61a0d1da9c80e	5e01b805807e2b706c82d0cc	53	51	0	11	AG_FITB	0
5e1cd88915f61a0d1da9c80e	5e01b7f8807e2b706c82ab27	53	51	0	15	HA_MC	1
5e1cd88915f61a0d1da9c80e	5e01b7f8807e2b706c82ab55	53	51	0	16	HA_MC	1
5e1cd88915f61a0d1da9c80e	5e01b7f8807e2b706c82ab83	53	51	0	17	HA_MC	1
5e1cd88915f61a0d1da9c80e	5e01b7f8807e2b706c82abb1	53	51	0	18	HA_MC	1
5e1cd88915f61a0d1da9c80e	5e01b7f9807e2b706c82abdf	53	51	0	19	HA_MC	1
5e1cd88915f61a0d1da9c80e	5e01b7f4807e2b706c829ffe	46	44	4	5	HA_SelfReport	0
5e1cd88915f61a0d1da9c80e	5e01b7f4807e2b706c82a02a	46	44	4	6	HA_SelfReport	0
5e1cd88915f61a0d1da9c80e	5e01b81e807e2b706c8314ef	46	44	4	3	HA_SelfReport	0
5e1cd88915f61a0d1da9c80e	5e01b81e807e2b706c83151b	46	44	4	4	HA_SelfReport	0
5e1cd88915f61a0d1da9c80e	5e01b804807e2b706c82cbad	46	44	4	0	AG_FITB	0
5e1cd88915f61a0d1da9c80e	5e01b804807e2b706c82cbd1	46	44	4	1	AG_FITB	0
5e1cd88915f61a0d1da9c80e	5e01b804807e2b706c82cbf5	46	44	4	2	AG_FITB	0
5e1cd88915f61a0d1da9c80e	5e01b803807e2b706c82cadd	54	52	1	0	AG_FITB	1
5e1cd88915f61a0d1da9c80e	5e01b803807e2b706c82caff	54	52	1	1	AG_FITB	1
5e1cd88915f61a0d1da9c80e	5e01b803807e2b706c82cb25	54	52	1	2	AG_FITB	1
5e1cd88915f61a0d1da9c80e	5e01b804807e2b706c82cb4b	54	52	1	3	AG_FITB	0
5e1cd88915f61a0d1da9c80e	5e01b7e3807e2b706c826deb	54	52	1	6	HA_MC_Grid	1
5e1cd88915f61a0d1da9c80e	5e01b7e3807e2b706c826e03	54	52	1	7	HA_MC_Grid	1
5e1cd88915f61a0d1da9c80e	5e01b7e3807e2b706c826e1b	54	52	1	8	HA_MC_Grid	1
5e1cd88915f61a0d1da9c80e	5e01b7e3807e2b706c826e33	54	52	1	9	HA_MC_Grid	1
5e1cd88915f61a0d1da9c80e	5e01b7e3807e2b706c826e4b	54	52	1	10	HA_MC_Grid	1
5e1cd88915f61a0d1da9c80e	5e01b7e3807e2b706c826e63	54	52	1	11	HA_MC_Grid	1
5e1cd88915f61a0d1da9c80e	5e01b7e3807e2b706c826e7b	54	52	1	12	HA_MC_Grid	1
5e1cd88915f61a0d1da9c80e	5e01b7e3807e2b706c826e93	54	52	1	13	HA_MC_Grid	1
5e1cd88915f61a0d1da9c80e	5e01b7e3807e2b706c826eab	54	52	1	14	HA_MC_Grid	1
5e1cd88915f61a0d1da9c80e	5e01b7e3807e2b706c826ec3	54	52	1	15	HA_MC_Grid	1
5e1cd88915f61a0d1da9c80e	5e01b7e3807e2b706c826edb	54	52	1	16	HA_MC_Grid	1
5e1cd88915f61a0d1da9c80e	5e01b80e807e2b706c82e827	54	52	1	4	HA_MC	1
5e1cd88915f61a0d1da9c80e	5e01b80e807e2b706c82e855	54	52	1	5	HA_Pulldown	1
5e1cd88915f61a0d1da9c80e	5e01b7f4807e2b706c829f9e	42	40	0	0	HA_SelfReport	1
5e1cd88915f61a0d1da9c80e	5e01b7f4807e2b706c829fca	42	40	0	1	HA_SelfReport	0
5e1cd88915f61a0d1da9c80e	5e01b7e0807e2b706c8263e7	42	40	0	2	HA_SnC	1
5e1e3b517ff4807199dbcef4	5e01b7db807e2b706c8257de	17	15	2	6	HA_MCMS	1
5e1e3b517ff4807199dbcef4	5e01b7f3807e2b706c829bae	17	15	2	0	AG_FITB	1
5e1e3b517ff4807199dbcef4	5e01b7f3807e2b706c829bd2	17	15	2	1	AG_FITB	1
5e1e3b517ff4807199dbcef4	5e01b7f3807e2b706c829bf6	17	15	2	2	AG_FITB	1
5e1e3b517ff4807199dbcef4	5e01b7f3807e2b706c829c1e	17	15	2	3	AG_Matching	1
5e1e3b517ff4807199dbcef4	5e01b7f3807e2b706c829c2e	17	15	2	4	AG_Matching	1
5e1e3b517ff4807199dbcef4	5e01b7f3807e2b706c829c3e	17	15	2	5	AG_Matching	1
5e1e3b517ff4807199dbcef4	5e01b81f807e2b706c8316e9	17	15	2	7	HA_SelfReport	0
5e1e3b517ff4807199dbcef4	5e01b7f4807e2b706c829dc2	5	3	2	0	AG_FITB	1
5e1e3b517ff4807199dbcef4	5e01b7f4807e2b706c829de8	5	3	2	1	AG_FITB	1
5e1e3b517ff4807199dbcef4	5e01b7f4807e2b706c829e0c	5	3	2	2	AG_FITB	1
5e1e3b517ff4807199dbcef4	5e01b7f4807e2b706c829e34	5	3	2	3	AG_FITB	1
5e1e3b517ff4807199dbcef4	5e01b7f4807e2b706c829ea5	5	3	2	4	HA_MC_Grid	1
5e1e3b517ff4807199dbcef4	5e01b7f4807e2b706c829eb9	5	3	2	5	HA_MC_Grid	1
5e1e3b517ff4807199dbcef4	5e01b7f4807e2b706c829ecd	5	3	2	6	HA_MC_Grid	1
5e1e3b517ff4807199dbcef4	5e01b7f4807e2b706c829ee1	5	3	2	7	HA_MC_Grid	1
5e1e3b517ff4807199dbcef4	5e01b7f4807e2b706c829ef5	5	3	2	8	HA_MC_Grid	1
5e1e3b517ff4807199dbcef4	5e01b7f4807e2b706c829f09	5	3	2	9	HA_MC_Grid	1
5e1e3b517ff4807199dbcef4	5e01b808807e2b706c82d6a7	31	29	2	3	HA_MC	0
5e1e3b517ff4807199dbcef4	5e01b808807e2b706c82d6f5	31	29	2	4	HA_MC	0
