student	question	course_page_number	unit_page_number	module_page_number	page_question_number	question_type	answered	correct	persisted
5f72259de16a3a5e5201ddac	5f2a5ac9807e2b059849e76b	9	7	6	2	AG_FITB	1	0	1
5f72259de16a3a5e5201ddac	5f2a5af0807e2b05984a5bdb	9	7	6	4	HA_MC	1	0	1
5f72259de16a3a5e5201ddac	5f2a5af1807e2b05984a5c2f	9	7	6	5	HA_Pulldown	1	0	1
5f72259de16a3a5e5201ddac	5f2a5af1807e2b05984a5cce	9	7	6	8	HA_MC_Grid	1	0	1
5f72259de16a3a5e5201ddac	5f2a5aef807e2b05984a5820	4	2	1	4	HA_Pulldown	1	0	1
5f72259de16a3a5e5201ddac	5f2a5aef807e2b05984a58c8	4	2	1	6	HA_Pulldown	1	0	1
5f72259de16a3a5e5201ddac	5f2a5af0807e2b05984a59d7	4	2	1	10	HA_DnD_Table	1	0	1
5f72259de16a3a5e5201ddac	5f2a5b14807e2b05984ac5ee	6	4	3	0	AG_FITB	1	0	1
5f72259de16a3a5e5201ddac	5f2a5b14807e2b05984ac632	6	4	3	2	AG_FITB	1	0	1
5f72259de16a3a5e5201ddac	5f2a5b14807e2b05984ac652	6	4	3	3	AG_FITB	1	0	1
5f72259de16a3a5e5201ddac	5f2a5adb807e2b05984a1b6e	6	4	3	10	HA_MC_Grid	1	0	1
5f72259de16a3a5e5201ddac	5f8551dd807e2b3c670bcf25	7	5	4	2	AG_FITB	1	0	1
5f72259de16a3a5e5201ddac	5f8551dc807e2b3c670bce15	7	5	4	7	HA_FITB	1	0	1
5f72259de16a3a5e5201ddac	5f8551dc807e2b3c670bce9b	7	5	4	10	HA_MC_Grid	1	0	1
5f72259de16a3a5e5201ddac	5f2a5b13807e2b05984ac0ba	17	15	4	2	AG_FITB	1	0	1
5f72259de16a3a5e5201ddac	5f2a5b12807e2b05984abeea	16	14	3	2	AG_FITB	1	0	1
5f72259de16a3a5e5201ddac	5f2a5ad7807e2b05984a10d8	8	6	5	0	AG_FITB	1	0	1
5f72259de16a3a5e5201ddac	5f2a5ad1807e2b059849fe17	8	6	5	7	HA_Pulldown	1	0	1
5f72259de16a3a5e5201ddac	5f2a5ad1807e2b059849ff62	8	6	5	11	HA_DnD_Table	1	0	0
5f72259de16a3a5e5201ddac	5f2a5b0d807e2b05984aaf8b	25	23	0	4	AG_FITB	1	0	0
5f72259de16a3a5e5201ddac	5f2a5ac5807e2b059849dd47	3	1	0	5	HA_Pulldown	1	0	1
5f72259de16a3a5e5201ddac	5f2a5ac6807e2b059849de56	3	1	0	9	HA_DnD_Table	1	0	1
5f72259de16a3a5e5201ddac	5f2a5b17807e2b05984aceaf	3	1	0	3	AG_FITB	1	0	1
5f72259de16a3a5e5201ddac	5f2a5ae4807e2b05984a3769	27	25	2	0	AG_Matching	1	0	1
5f72259de16a3a5e5201ddac	5f2a5ae4807e2b05984a377d	27	25	2	1	AG_Matching	1	0	1
5f72259de16a3a5e5201ddac	5f2a5ae4807e2b05984a3791	27	25	2	2	AG_Matching	1	0	1
5f72259de16a3a5e5201ddac	5f2a5ae4807e2b05984a3809	27	25	2	6	AG_FITB	1	0	1
5f789dc000b3a470255d2fa6	5f2a5b04807e2b05984a94d6	137	11	0	15	HA_DnD_Table	1	0	0
5f72238c1e99fb564c4b8bba	5f2a5b12807e2b05984ac012	13	11	0	2	AG_Matching	1	0	1
5f72238c1e99fb564c4b8bba	5f2a5b12807e2b05984ac026	13	11	0	3	AG_Matching	1	0	1
5f72238c1e99fb564c4b8bba	5f2a5b17807e2b05984acf01	4	2	1	0	AG_FITB	1	0	1
5f72238c1e99fb564c4b8bba	5f2a5b18807e2b05984acf67	4	2	1	3	AG_FITB	1	0	1
5f72238c1e99fb564c4b8bba	5f2a5aef807e2b05984a5874	4	2	1	5	HA_Pulldown	1	0	1
5f72238c1e99fb564c4b8bba	5f2a5aef807e2b05984a58c8	4	2	1	6	HA_Pulldown	1	0	1
5f72238c1e99fb564c4b8bba	5f2a5af0807e2b05984a59d7	4	2	1	10	HA_DnD_Table	1	0	1
5f72238c1e99fb564c4b8bba	5f2a5b14807e2b05984ac5ee	6	4	3	0	AG_FITB	1	0	1
5f72238c1e99fb564c4b8bba	5f2a5b14807e2b05984ac632	6	4	3	2	AG_FITB	1	0	1
5f72238c1e99fb564c4b8bba	5f2a5ac6807e2b059849de26	3	1	0	7	HA_DnD_Table	1	0	1
5f72238c1e99fb564c4b8bba	5f2a5ac6807e2b059849de3e	3	1	0	8	HA_DnD_Table	1	0	1
5f72238c1e99fb564c4b8bba	5f2a5ac6807e2b059849de56	3	1	0	9	HA_DnD_Table	1	0	1
5f72238c1e99fb564c4b8bba	5f2a5b17807e2b05984ace47	3	1	0	0	AG_FITB	1	0	1
5f72238c1e99fb564c4b8bba	5f2a5b17807e2b05984ace67	3	1	0	1	AG_FITB	1	0	1
5f723f3de16a3a42844361fe	5f2a5b09807e2b05984aa4fa	141	15	4	1	AG_FITB	1	0	1
5f723f3de16a3a42844361fe	5f2a5b09807e2b05984aa51a	141	15	4	2	AG_FITB	1	0	0
5f723f3de16a3a42844361fe	5f2a5b09807e2b05984aa562	141	15	4	4	AG_FITB	1	0	1
5f723f3de16a3a42844361fe	5f2a5b09807e2b05984aa586	141	15	4	5	AG_FITB	1	0	1
5f723f3de16a3a42844361fe	5f2a5b0b807e2b05984aa9e5	141	15	4	10	HA_FITB	1	0	1
5f723f3de16a3a42844361fe	5f2a5adb807e2b05984a1be4	18	16	5	2	AG_FITB	1	0	1
5f723f3de16a3a42844361fe	5f2a5ae6807e2b05984a3e91	18	16	5	6	HA_Pulldown	1	0	1
5f723f3de16a3a42844361fe	5f2a5b13807e2b05984ac152	61	5	4	10	HA_Pulldown	1	0	1
5f723f3de16a3a42844361fe	5f2a5b13807e2b05984ac319	61	5	4	16	HA_DnD_Table	1	0	1
5f723f3de16a3a42844361fe	5f2a5b0f807e2b05984ab5f4	61	5	4	4	AG_FITB	1	0	1
5f723f3de16a3a42844361fe	5f2a5b0f807e2b05984ab61a	61	5	4	5	AG_FITB	1	0	1
5f723f3de16a3a42844361fe	5f2a5b0f807e2b05984ab52e	140	14	3	2	AG_FITB	1	0	1
5f723f3de16a3a42844361fe	5f2a5b0f807e2b05984ab552	140	14	3	3	AG_FITB	1	0	1
5f723f3de16a3a42844361fe	5f2a5ac8807e2b059849e445	48	46	4	9	HA_MC	1	0	1
5f723f3de16a3a42844361fe	5f2a5acd807e2b059849f322	133	7	6	5	HA_MC	1	0	1
5f723f3de16a3a42844361fe	5f2a5acd807e2b059849f428	133	7	6	9	HA_FITB	1	0	1
5f723f3de16a3a42844361fe	5f2a5b11807e2b05984abb24	133	7	6	1	AG_FITB	1	0	1
5f723f3de16a3a42844361fe	5f2a5b16807e2b05984acc2c	142	16	5	1	AG_FITB	1	0	1
5f723f3de16a3a42844361fe	5f2a5b17807e2b05984acc6e	142	16	5	3	AG_FITB	1	0	1
5f723f3de16a3a42844361fe	5f2a5ae5807e2b05984a3a87	142	16	5	5	HA_MC	1	0	1
5f723f3de16a3a42844361fe	5f2a5ae5807e2b05984a3b6b	142	16	5	9	HA_MC_Grid	1	0	1
5f723f3de16a3a42844361fe	5f2a5b16807e2b05984ac989	31	29	6	7	HA_MC_Grid	1	0	1
5f723f3de16a3a42844361fe	5f2a5b16807e2b05984ac9a1	31	29	6	8	HA_MC_Grid	1	0	1
5f723f3de16a3a42844361fe	5f2a5b1a807e2b05984ad820	31	29	6	3	AG_FITB	1	0	1
5f723f3de16a3a42844361fe	5f2a5ad2807e2b05984a01d6	47	45	3	4	AG_FITB	1	0	1
5f723f3de16a3a42844361fe	5f2a5afb807e2b05984a7b25	47	45	3	9	HA_DnD_Table	1	0	1
5f723f3de16a3a42844361fe	5f2a5b0e807e2b05984ab285	29	27	4	8	HA_MC	1	0	1
5f723f3de16a3a42844361fe	5f2a5b0e807e2b05984ab37e	29	27	4	11	HA_Pulldown	1	0	1
5f723f3de16a3a42844361fe	5f2a5b01807e2b05984a8d78	29	27	4	1	AG_FITB	1	0	1
5f723f3de16a3a42844361fe	5f2a5adc807e2b05984a203b	30	28	5	5	HA_Pulldown	1	0	1
5f723f3de16a3a42844361fe	5f2a5b17807e2b05984acf01	4	2	1	0	AG_FITB	1	0	1
5f723f3de16a3a42844361fe	5f2a5aef807e2b05984a58c8	4	2	1	6	HA_Pulldown	1	0	1
5f723f3de16a3a42844361fe	5f2a5ac6807e2b059849de88	130	4	3	0	AG_FITB	1	0	1
5f723f3de16a3a42844361fe	5f2a5ac6807e2b059849deee	130	4	3	3	AG_FITB	1	0	1
5f723f3de16a3a42844361fe	5f2a5acc807e2b059849effb	130	4	3	6	HA_MC	1	0	1
5f723f3de16a3a42844361fe	5f2a5adb807e2b05984a1b56	6	4	3	9	HA_MC_Grid	1	0	1
5f723f3de16a3a42844361fe	5f2a5aff807e2b05984a876a	63	7	6	10	HA_MC_Grid	1	0	1
5f723f3de16a3a42844361fe	5f2a5aff807e2b05984a8782	63	7	6	11	HA_MC_Grid	1	0	1
5f723f3de16a3a42844361fe	5f8551dd807e2b3c670bcf25	7	5	4	2	AG_FITB	1	0	1
5f723f3de16a3a42844361fe	5f8551dc807e2b3c670bcd9f	7	5	4	5	HA_FITB	1	0	1
5f723f3de16a3a42844361fe	5f8551dc807e2b3c670bce9b	7	5	4	10	HA_MC_Grid	1	0	1
5f723f3de16a3a42844361fe	5f2a5ace807e2b059849f6d6	62	6	5	1	AG_FITB	1	0	1
5f723f3de16a3a42844361fe	5f2a5b1e807e2b05984ae17c	62	6	5	11	HA_DnD_Table	1	0	1
5f723f3de16a3a42844361fe	5f2a5b0a807e2b05984aa6ae	17	15	4	3	HA_Pulldown	1	0	1
5f723f3de16a3a42844361fe	5f2a5b0a807e2b05984aa865	17	15	4	9	HA_DnD_Table	1	0	1
5f723f3de16a3a42844361fe	5f2a5b13807e2b05984ac0ba	17	15	4	2	AG_FITB	1	0	1
5f723f3de16a3a42844361fe	5f2a5b19807e2b05984ad28a	50	48	6	5	HA_MC	1	0	1
5f723f3de16a3a42844361fe	5f2a5ace807e2b059849f526	137	11	0	0	AG_Matching	1	0	1
5f723f3de16a3a42844361fe	5f2a5ace807e2b059849f53a	137	11	0	1	AG_Matching	1	0	1
5f723f3de16a3a42844361fe	5f2a5ace807e2b059849f54e	137	11	0	2	AG_Matching	1	0	1
5f723f3de16a3a42844361fe	5f2a5b03807e2b05984a92ed	137	11	0	10	HA_MC	1	0	1
5f723f3de16a3a42844361fe	5f2a5af8807e2b05984a7231	40	38	5	7	HA_MC	1	0	1
5f723f3de16a3a42844361fe	5f2a5ad7807e2b05984a10d8	8	6	5	0	AG_FITB	1	0	1
5f723f3de16a3a42844361fe	5f2a5ad1807e2b059849fe17	8	6	5	7	HA_Pulldown	1	0	1
5f723f3de16a3a42844361fe	5f2a5ae0807e2b05984a2ca2	60	4	3	6	HA_MC	1	0	1
5f723f3de16a3a42844361fe	5f2a5ae1807e2b05984a2d40	60	4	3	9	HA_MC	1	0	1
5f723f3de16a3a42844361fe	5f2a5afb807e2b05984a7b9d	52	50	8	5	HA_MC	1	0	1
5f723f3de16a3a42844361fe	5f2a5ad5807e2b05984a0a3e	52	50	8	1	AG_FITB	1	0	1
5f723f3de16a3a42844361fe	5f2a5b0d807e2b05984aaf8b	25	23	0	4	AG_FITB	1	0	0
5f723f3de16a3a42844361fe	5f2a5b0d807e2b05984aafaf	25	23	0	5	AG_FITB	1	0	1
5f723f3de16a3a42844361fe	5f2a5ae0807e2b05984a2a55	25	23	0	7	HA_Pulldown	1	0	1
5f723f3de16a3a42844361fe	5f2a5aea807e2b05984a47d5	139	13	2	3	AG_FITB	1	0	1
5f723f3de16a3a42844361fe	5f2a5af4807e2b05984a6731	139	13	2	8	HA_MC	1	0	1
5f723f3de16a3a42844361fe	5f2a5ad6807e2b05984a0e2a	44	42	0	0	AG_FITB	1	0	1
5f723f3de16a3a42844361fe	5f2a5b00807e2b05984a898c	44	42	0	9	HA_MC_Grid	1	0	1
5f723f3de16a3a42844361fe	5f2a5af3807e2b05984a6506	64	8	7	5	HA_MC	1	0	1
5f723f3de16a3a42844361fe	5f2a5af4807e2b05984a65e5	64	8	7	9	HA_FITB	1	0	1
5f723f3de16a3a42844361fe	5f2a5ad3807e2b05984a0647	64	8	7	3	AG_FITB	1	0	1
5f723f3de16a3a42844361fe	5f2a5b06807e2b05984a9a9b	57	1	0	2	HA_MC	1	0	1
5f723f3de16a3a42844361fe	5f2a5afd807e2b05984a830d	131	5	4	8	HA_MC	1	0	1
5f723f3de16a3a42844361fe	5f2a5aca807e2b059849eb41	131	5	4	3	AG_FITB	1	0	1
5f723f3de16a3a42844361fe	5f2a5ac5807e2b059849dc6d	132	6	5	0	AG_FITB	1	0	1
5f723f3de16a3a42844361fe	5f2a5ac6807e2b059849de3e	3	1	0	8	HA_DnD_Table	1	0	1
5f723f3de16a3a42844361fe	5f2a5ac6807e2b059849de56	3	1	0	9	HA_DnD_Table	1	0	1
5f723f3de16a3a42844361fe	5f2a5b17807e2b05984aceaf	3	1	0	3	AG_FITB	1	0	0
5f723f3de16a3a42844361fe	5f2a5ac4807e2b059849da22	35	33	0	0	AG_FITB	1	0	1
5f723f3de16a3a42844361fe	5f2a5af5807e2b05984a69c5	35	33	0	4	HA_MC	1	0	1
5f723f3de16a3a42844361fe	5f2a5af5807e2b05984a6a19	35	33	0	5	HA_Pulldown	1	0	1
5f723f3de16a3a42844361fe	5f2a5ac9807e2b059849e7bd	20	18	7	0	AG_FITB	1	0	1
5f723f3de16a3a42844361fe	5f2a5ac9807e2b059849e889	20	18	7	6	AG_FITB	1	0	1
5f723f3de16a3a42844361fe	5f2a5b1b807e2b05984ad888	129	3	2	4	HA_Pulldown	1	0	1
5f723f3de16a3a42844361fe	5f2a5af2807e2b05984a60a9	46	44	2	9	HA_MC_Grid	1	0	1
5f723f3de16a3a42844361fe	5f2a5af2807e2b05984a610f	46	44	2	12	HA_MC_Grid	1	0	1
5f723f3de16a3a42844361fe	5f2a5ae4807e2b05984a377d	27	25	2	1	AG_Matching	1	0	1
5f723f3de16a3a42844361fe	5f2a5ae4807e2b05984a3791	27	25	2	2	AG_Matching	1	0	1
5f723f3de16a3a42844361fe	5f2a5aec807e2b05984a5007	27	25	2	12	HA_DnD_Table	1	0	1
5f723f3de16a3a42844361fe	5f2a5af8807e2b05984a73b4	127	1	0	1	AG_FITB	1	0	1
5f723f3de16a3a42844361fe	5f2a5af8807e2b05984a73d6	127	1	0	2	AG_FITB	1	0	1
5f723f3de16a3a42844361fe	5f2a5b1c807e2b05984addd3	127	1	0	7	HA_Pulldown	1	0	1
5f723f3de16a3a42844361fe	5f2a5b1a807e2b05984ad57e	59	3	2	7	HA_MC_Grid	1	0	1
5f723f3de16a3a42844361fe	5f2a5b1a807e2b05984ad5ea	59	3	2	9	HA_MC_Grid	1	0	1
5f721dc315f61a5b0cfc4138	5f2a5b12807e2b05984abfd8	13	11	0	0	AG_FITB	1	0	1
5f721dc315f61a5b0cfc4138	5f2a5b18807e2b05984ad029	13	11	0	6	HA_Pulldown	1	0	1
5f721dc315f61a5b0cfc4138	5f2a5b18807e2b05984ad0ec	13	11	0	8	HA_MC_Grid	1	0	1
5f721dc315f61a5b0cfc4138	5f2a5b18807e2b05984ad134	13	11	0	11	HA_MC_Grid	1	0	1
5f721dc315f61a5b0cfc4138	5f2a5adb807e2b05984a1ba0	18	16	5	0	AG_FITB	1	0	1
5f721dc315f61a5b0cfc4138	5f2a5adb807e2b05984a1bc0	18	16	5	1	AG_FITB	1	0	1
5f721dc315f61a5b0cfc4138	5f2a5adb807e2b05984a1be4	18	16	5	2	AG_FITB	1	0	1
5f721dc315f61a5b0cfc4138	5f2a5adb807e2b05984a1c08	18	16	5	3	AG_FITB	1	0	1
5f721dc315f61a5b0cfc4138	5f2a5ae6807e2b05984a3ee2	18	16	5	7	HA_Pulldown	1	0	1
5f721dc315f61a5b0cfc4138	5f2a5ae7807e2b05984a3f1c	18	16	5	9	HA_FITB	1	0	1
5f721dc315f61a5b0cfc4138	5f2a5ac7807e2b059849e245	48	46	4	2	HA_Pulldown	1	0	1
5f721dc315f61a5b0cfc4138	5f2a5ac7807e2b059849e299	48	46	4	3	HA_Pulldown	1	0	1
5f721dc315f61a5b0cfc4138	5f2a5ac7807e2b059849e2ed	48	46	4	4	HA_MC	1	0	1
5f721dc315f61a5b0cfc4138	5f2a5ac7807e2b059849e341	48	46	4	5	HA_MC	1	0	1
5f721dc315f61a5b0cfc4138	5f2a5ac8807e2b059849e38f	48	46	4	6	HA_MCMS	1	0	1
5f721dc315f61a5b0cfc4138	5f2a5ac8807e2b059849e3d5	48	46	4	7	HA_MC	1	0	1
5f721dc315f61a5b0cfc4138	5f2a5ac8807e2b059849e445	48	46	4	9	HA_MC	1	0	1
5f721dc315f61a5b0cfc4138	5f2a5b10807e2b05984ab908	48	46	4	0	AG_FITB	1	0	1
5f721dc315f61a5b0cfc4138	5f2a5b10807e2b05984ab92c	48	46	4	1	AG_FITB	1	0	1
5f721dc315f61a5b0cfc4138	5f2a5ad7807e2b05984a0ff4	21	19	8	0	AG_FITB	1	0	1
5f721dc315f61a5b0cfc4138	5f2a5ad7807e2b05984a1014	21	19	8	1	AG_FITB	1	0	1
5f721dc315f61a5b0cfc4138	5f2a5ad7807e2b05984a1038	21	19	8	2	AG_FITB	1	0	1
5f721dc315f61a5b0cfc4138	5f2a5ad7807e2b05984a105c	21	19	8	3	AG_FITB	1	0	1
5f721dc315f61a5b0cfc4138	5f2a5af0807e2b05984a5a1f	21	19	8	4	HA_MC	1	0	1
5f721dc315f61a5b0cfc4138	5f2a5af0807e2b05984a5ab5	21	19	8	6	HA_MC_Grid	1	0	1
5f721dc315f61a5b0cfc4138	5f2a5af0807e2b05984a5acd	21	19	8	7	HA_MC_Grid	1	0	1
5f721dc315f61a5b0cfc4138	5f2a5af0807e2b05984a5afd	21	19	8	9	HA_MC_Grid	1	0	1
5f721dc315f61a5b0cfc4138	5f2a5b18807e2b05984ad1b2	19	17	6	0	AG_FITB	1	0	1
5f721dc315f61a5b0cfc4138	5f2a5b18807e2b05984ad1f6	19	17	6	2	AG_FITB	1	0	1
5f721dc315f61a5b0cfc4138	5f2a5b16807e2b05984acac1	19	17	6	5	HA_Pulldown	1	0	1
5f721dc315f61a5b0cfc4138	5f2a5b16807e2b05984acbb8	19	17	6	8	HA_DnD_Table	1	0	1
5f721dc315f61a5b0cfc4138	5f2a5b15807e2b05984ac8c6	31	29	6	5	HA_Pulldown	1	0	1
5f721dc315f61a5b0cfc4138	5f2a5b15807e2b05984ac91a	31	29	6	6	HA_MC	1	0	1
5f721dc315f61a5b0cfc4138	5f2a5b16807e2b05984ac9a1	31	29	6	8	HA_MC_Grid	1	0	1
5f721dc315f61a5b0cfc4138	5f2a5b1a807e2b05984ad7bc	31	29	6	0	AG_FITB	1	0	1
5f721dc315f61a5b0cfc4138	5f2a5b1a807e2b05984ad7de	31	29	6	1	AG_FITB	1	0	1
5f721dc315f61a5b0cfc4138	5f2a5b1a807e2b05984ad800	31	29	6	2	AG_FITB	1	0	1
5f721dc315f61a5b0cfc4138	5f2a5b1a807e2b05984ad820	31	29	6	3	AG_FITB	1	0	1
5f721dc315f61a5b0cfc4138	5f2a5b1a807e2b05984ad844	31	29	6	4	AG_FITB	1	0	1
5f721dc315f61a5b0cfc4138	5f2a5ad2807e2b05984a0162	47	45	3	0	AG_FITB	1	0	1
5f721dc315f61a5b0cfc4138	5f2a5ad2807e2b05984a0188	47	45	3	1	AG_Matching	1	0	1
5f721dc315f61a5b0cfc4138	5f2a5ad2807e2b05984a019c	47	45	3	2	AG_Matching	1	0	1
5f721dc315f61a5b0cfc4138	5f2a5ad2807e2b05984a01b0	47	45	3	3	AG_Matching	1	0	1
5f721dc315f61a5b0cfc4138	5f2a5ad2807e2b05984a01d6	47	45	3	4	AG_FITB	1	0	1
5f721dc315f61a5b0cfc4138	5f2a5afa807e2b05984a798b	47	45	3	5	HA_Pulldown	1	0	1
5f721dc315f61a5b0cfc4138	5f2a5afa807e2b05984a79df	47	45	3	6	HA_Pulldown	1	0	1
5f721dc315f61a5b0cfc4138	5f2a5afb807e2b05984a7a33	47	45	3	7	HA_MC	1	0	1
5f721dc315f61a5b0cfc4138	5f2a5afb807e2b05984a7b55	47	45	3	11	HA_DnD_Table	1	0	1
5f721dc315f61a5b0cfc4138	5f2a5b0e807e2b05984ab231	29	27	4	7	HA_MC	1	0	1
5f721dc315f61a5b0cfc4138	5f2a5b0e807e2b05984ab2d9	29	27	4	9	HA_MC	1	0	1
5f721dc315f61a5b0cfc4138	5f2a5b0e807e2b05984ab32d	29	27	4	10	HA_Pulldown	1	0	1
5f721dc315f61a5b0cfc4138	5f2a5b0e807e2b05984ab37e	29	27	4	11	HA_Pulldown	1	0	1
5f721dc315f61a5b0cfc4138	5f2a5b01807e2b05984a8d56	29	27	4	0	AG_FITB	1	0	1
5f721dc315f61a5b0cfc4138	5f2a5b01807e2b05984a8d78	29	27	4	1	AG_FITB	1	0	1
5f721dc315f61a5b0cfc4138	5f2a5b01807e2b05984a8db2	29	27	4	3	AG_Matching	1	0	1
5f721dc315f61a5b0cfc4138	5f2a5b01807e2b05984a8dc6	29	27	4	4	AG_Matching	1	0	1
5f721dc315f61a5b0cfc4138	5f2a5b01807e2b05984a8dec	29	27	4	5	AG_FITB	1	0	1
5f721dc315f61a5b0cfc4138	5f2a5b01807e2b05984a8e0e	29	27	4	6	AG_FITB	1	0	1
5f721dc315f61a5b0cfc4138	5f2a5adc807e2b05984a203b	30	28	5	5	HA_Pulldown	1	0	1
5f721dc315f61a5b0cfc4138	5f2a5adc807e2b05984a208f	30	28	5	6	HA_MC	1	0	1
5f721dc315f61a5b0cfc4138	5f2a5add807e2b05984a21aa	30	28	5	8	HA_DnD_Table	1	0	1
5f721dc315f61a5b0cfc4138	5f2a5add807e2b05984a21da	30	28	5	10	HA_DnD_Table	1	0	1
5f721dc315f61a5b0cfc4138	5f2a5b03807e2b05984a9199	30	28	5	0	AG_Matching	1	0	1
5f721dc315f61a5b0cfc4138	5f2a5b03807e2b05984a91c1	30	28	5	2	AG_Matching	1	0	1
5f721dc315f61a5b0cfc4138	5f2a5b03807e2b05984a91e7	30	28	5	3	AG_FITB	1	0	1
5f721dc315f61a5b0cfc4138	5f2a5b03807e2b05984a920d	30	28	5	4	AG_FITB	1	0	1
5f721dc315f61a5b0cfc4138	5f2a5ac9807e2b059849e727	9	7	6	0	AG_FITB	1	0	1
5f721dc315f61a5b0cfc4138	5f2a5ac9807e2b059849e747	9	7	6	1	AG_FITB	1	0	1
5f721dc315f61a5b0cfc4138	5f2a5ac9807e2b059849e76b	9	7	6	2	AG_FITB	1	0	1
5f721dc315f61a5b0cfc4138	5f2a5af1807e2b05984a5c2f	9	7	6	5	HA_Pulldown	1	0	1
5f721dc315f61a5b0cfc4138	5f2a5af1807e2b05984a5cce	9	7	6	8	HA_MC_Grid	1	0	1
5f721dc315f61a5b0cfc4138	5f2a5b18807e2b05984acf43	4	2	1	2	AG_FITB	1	0	1
5f721dc315f61a5b0cfc4138	5f2a5b18807e2b05984acf67	4	2	1	3	AG_FITB	1	0	1
5f721dc315f61a5b0cfc4138	5f2a5aef807e2b05984a58c8	4	2	1	6	HA_Pulldown	1	0	1
5f721dc315f61a5b0cfc4138	5f2a5b14807e2b05984ac5ee	6	4	3	0	AG_FITB	1	0	1
5f721dc315f61a5b0cfc4138	5f2a5b14807e2b05984ac610	6	4	3	1	AG_FITB	1	0	1
5f721dc315f61a5b0cfc4138	5f2a5b14807e2b05984ac632	6	4	3	2	AG_FITB	1	0	1
5f721dc315f61a5b0cfc4138	5f2a5b14807e2b05984ac676	6	4	3	4	AG_FITB	1	0	1
5f721dc315f61a5b0cfc4138	5f2a5b15807e2b05984ac69a	6	4	3	5	AG_FITB	1	0	1
5f721dc315f61a5b0cfc4138	5f8551dc807e2b3c670bcee3	7	5	4	0	AG_FITB	1	0	1
5f721dc315f61a5b0cfc4138	5f8551dc807e2b3c670bcf05	7	5	4	1	AG_FITB	1	0	1
5f721dc315f61a5b0cfc4138	5f8551dd807e2b3c670bcf25	7	5	4	2	AG_FITB	1	0	1
5f721dc315f61a5b0cfc4138	5f8551dd807e2b3c670bcf49	7	5	4	3	AG_FITB	1	0	1
5f721dc315f61a5b0cfc4138	5f8551dd807e2b3c670bcf6d	7	5	4	4	AG_FITB	1	0	1
5f721dc315f61a5b0cfc4138	5f8551dc807e2b3c670bcd9f	7	5	4	5	HA_FITB	1	0	1
5f721dc315f61a5b0cfc4138	5f8551dc807e2b3c670bcddf	7	5	4	6	HA_Pulldown	1	0	1
5f721dc315f61a5b0cfc4138	5f8551dc807e2b3c670bce83	7	5	4	9	HA_MC_Grid	1	0	1
5f721dc315f61a5b0cfc4138	5f8551dc807e2b3c670bce9b	7	5	4	10	HA_MC_Grid	1	0	1
5f721dc315f61a5b0cfc4138	5f2a5acc807e2b059849f100	28	26	3	2	HA_MC	1	0	1
5f721dc315f61a5b0cfc4138	5f2a5acc807e2b059849f154	28	26	3	3	HA_MC	1	0	1
5f721dc315f61a5b0cfc4138	5f2a5acd807e2b059849f226	28	26	3	5	HA_MC_Grid	1	0	1
5f721dc315f61a5b0cfc4138	5f2a5acd807e2b059849f256	28	26	3	7	HA_MC_Grid	1	0	1
5f721dc315f61a5b0cfc4138	5f2a5ad1807e2b059849ffac	28	26	3	0	AG_FITB	1	0	1
5f721dc315f61a5b0cfc4138	5f2a5ad1807e2b059849ffce	28	26	3	1	AG_FITB	1	0	1
5f721dc315f61a5b0cfc4138	5f2a5b0a807e2b05984aa6ae	17	15	4	3	HA_Pulldown	1	0	1
5f721dc315f61a5b0cfc4138	5f2a5b0a807e2b05984aa835	17	15	4	7	HA_DnD_Table	1	0	1
5f721dc315f61a5b0cfc4138	5f2a5b0a807e2b05984aa865	17	15	4	9	HA_DnD_Table	1	0	1
5f721dc315f61a5b0cfc4138	5f2a5b13807e2b05984ac096	17	15	4	1	AG_FITB	1	0	1
5f721dc315f61a5b0cfc4138	5f2a5b13807e2b05984ac0ba	17	15	4	2	AG_FITB	1	0	1
5f721dc315f61a5b0cfc4138	5f2a5b19807e2b05984ad236	50	48	6	4	HA_Pulldown	1	0	1
5f721dc315f61a5b0cfc4138	5f2a5b19807e2b05984ad28a	50	48	6	5	HA_MC	1	0	1
5f721dc315f61a5b0cfc4138	5f2a5b19807e2b05984ad320	50	48	6	7	HA_MC_Grid	1	0	1
5f721dc315f61a5b0cfc4138	5f2a5b19807e2b05984ad368	50	48	6	10	HA_MC_Grid	1	0	1
5f721dc315f61a5b0cfc4138	5f2a5ace807e2b059849f76c	50	48	6	0	AG_FITB	1	0	1
5f721dc315f61a5b0cfc4138	5f2a5ace807e2b059849f78e	50	48	6	1	AG_FITB	1	0	1
5f721dc315f61a5b0cfc4138	5f2a5ace807e2b059849f7ae	50	48	6	2	AG_FITB	1	0	1
5f721dc315f61a5b0cfc4138	5f2a5ace807e2b059849f7d2	50	48	6	3	AG_FITB	1	0	1
5f721dc315f61a5b0cfc4138	5f2a5ae5807e2b05984a3bb3	16	14	3	4	HA_Pulldown	1	0	1
5f721dc315f61a5b0cfc4138	5f2a5ae6807e2b05984a3cbb	16	14	3	7	HA_MC_Grid	1	0	1
5f721dc315f61a5b0cfc4138	5f2a5b12807e2b05984abea6	16	14	3	0	AG_FITB	1	0	1
5f721dc315f61a5b0cfc4138	5f2a5b12807e2b05984abec6	16	14	3	1	AG_FITB	1	0	1
5f721dc315f61a5b0cfc4138	5f2a5b12807e2b05984abeea	16	14	3	2	AG_FITB	1	0	1
