student	question	course_page_number	unit_page_number	module_page_number	page_question_number	question_type	answered	correct
5e13661d7ff4804465ff665f	5dfa6a68807e2b60b38297e9	109	2	1	1	AG_FITB	1	0
5e13661d7ff4804465ff665f	5dfa6a68807e2b60b382980b	109	2	1	2	AG_FITB	1	1
5e13661d7ff4804465ff665f	5dfa6a77807e2b60b382c166	109	2	1	3	HA_MC	1	1
5e13661d7ff4804465ff665f	5dfa6a68807e2b60b38298a3	79	25	11	0	AG_FITB	1	1
5e13661d7ff4804465ff665f	5dfa6a68807e2b60b38298c5	79	25	11	1	AG_FITB	1	1
5e13661d7ff4804465ff665f	5dfa6a68807e2b60b382996b	180	30	2	0	AG_FITB	1	0
5e13661d7ff4804465ff665f	5dfa6a68807e2b60b3829991	180	30	2	1	AG_Matching	1	1
5e13661d7ff4804465ff665f	5dfa6a68807e2b60b38299a1	180	30	2	2	AG_Matching	1	0
5e13661d7ff4804465ff665f	5dfa6a68807e2b60b38299b1	180	30	2	3	AG_Matching	1	0
5e13661d7ff4804465ff665f	5dfa6a68807e2b60b38299d7	180	30	2	4	AG_Matching	1	1
5e13661d7ff4804465ff665f	5dfa6a68807e2b60b38299e7	180	30	2	5	AG_Matching	1	1
5e13661d7ff4804465ff665f	5dfa6a68807e2b60b38299f7	180	30	2	6	AG_Matching	1	1
5e13661d7ff4804465ff665f	5dfa6a5b807e2b60b38275c9	61	7	6	4	HA_MC	1	1
5e13661d7ff4804465ff665f	5dfa6a5b807e2b60b38275f7	61	7	6	5	HA_MC	1	1
5e13661d7ff4804465ff665f	5dfa6a68807e2b60b38298ef	61	7	6	0	AG_FITB	1	0
5e13661d7ff4804465ff665f	5dfa6a68807e2b60b3829915	61	7	6	1	AG_Matching	1	1
5e13661d7ff4804465ff665f	5dfa6a68807e2b60b3829929	61	7	6	2	AG_Matching	1	1
5e13661d7ff4804465ff665f	5dfa6a68807e2b60b382993d	61	7	6	3	AG_Matching	1	1
5e13661d7ff4804465ff665f	5dfa6a66807e2b60b3829467	163	13	12	0	AG_FITB	1	0
5e13661d7ff4804465ff665f	5dfa6a66807e2b60b38294cb	31	4	3	0	AG_Matching	1	1
5e13661d7ff4804465ff665f	5dfa6a66807e2b60b38294db	31	4	3	1	AG_Matching	1	0
5e13661d7ff4804465ff665f	5dfa6a66807e2b60b38294eb	31	4	3	2	AG_Matching	1	0
5e13661d7ff4804465ff665f	5dfa6a66807e2b60b382950d	31	4	3	3	AG_FITB	1	1
5e13661d7ff4804465ff665f	5dfa6a66807e2b60b3829495	187	37	9	0	HA_MC	1	0
5e13661d7ff4804465ff665f	5dfa6a67807e2b60b382957d	155	5	4	0	AG_FITB	1	1
5e13661d7ff4804465ff665f	5dfa6a67807e2b60b382959f	155	5	4	1	AG_FITB	1	1
5e13661d7ff4804465ff665f	5dfa6a67807e2b60b38295c1	155	5	4	2	AG_FITB	1	0
5e13661d7ff4804465ff665f	5dfa6a66807e2b60b38292f4	40	13	12	0	AG_Matching	1	1
5e13661d7ff4804465ff665f	5dfa6a66807e2b60b3829308	40	13	12	1	AG_Matching	1	1
5e13661d7ff4804465ff665f	5dfa6a66807e2b60b382931c	40	13	12	2	AG_Matching	1	1
5e13661d7ff4804465ff665f	5dfa6a66807e2b60b3829374	125	18	2	0	AG_FITB	1	1
5e13661d7ff4804465ff665f	5dfa6a66807e2b60b3829396	125	18	2	1	AG_FITB	1	1
5e13661d7ff4804465ff665f	5dfa6a66807e2b60b38293b8	125	18	2	2	AG_FITB	1	0
5e13661d7ff4804465ff665f	5dfa6a66807e2b60b38293da	125	18	2	3	AG_FITB	1	1
5e13661d7ff4804465ff665f	5dfa6a66807e2b60b38293fc	125	18	2	4	AG_FITB	1	0
5e13661d7ff4804465ff665f	5dfa6a65807e2b60b382925e	102	20	7	0	AG_FITB	1	1
5e13661d7ff4804465ff665f	5dfa6a65807e2b60b3829280	102	20	7	1	AG_FITB	1	0
5e13661d7ff4804465ff665f	5dfa6a65807e2b60b38292a6	102	20	7	2	AG_Matching	1	1
5e13661d7ff4804465ff665f	5dfa6a66807e2b60b38292b6	102	20	7	3	AG_Matching	1	1
5e13661d7ff4804465ff665f	5dfa6a66807e2b60b38292c6	102	20	7	4	AG_Matching	1	1
5e13661d7ff4804465ff665f	5dfa6a65807e2b60b3829180	50	23	8	0	AG_FITB	1	1
5e13661d7ff4804465ff665f	5dfa6a65807e2b60b38291a6	50	23	8	1	AG_Matching	1	1
5e13661d7ff4804465ff665f	5dfa6a65807e2b60b38291b6	50	23	8	2	AG_Matching	1	1
5e13661d7ff4804465ff665f	5dfa6a65807e2b60b38291c6	50	23	8	3	AG_Matching	1	1
5e13661d7ff4804465ff665f	5dfa6a65807e2b60b38291e8	50	23	8	4	AG_FITB	1	0
5e13661d7ff4804465ff665f	5dfa6a79807e2b60b382c6b2	133	26	10	2	HA_MC	1	1
5e13661d7ff4804465ff665f	5dfa6a79807e2b60b382c6e0	133	26	10	3	HA_MC	1	1
5e13661d7ff4804465ff665f	5dfa6a79807e2b60b382c70e	133	26	10	4	HA_MC	1	1
5e13661d7ff4804465ff665f	5dfa6a65807e2b60b3829212	133	26	10	0	AG_FITB	1	1
5e13661d7ff4804465ff665f	5dfa6a65807e2b60b3829234	133	26	10	1	AG_FITB	1	0
5e13661d7ff4804465ff665f	5dfa6a65807e2b60b382901e	103	21	8	0	AG_FITB	1	1
5e13661d7ff4804465ff665f	5dfa6a65807e2b60b3829040	103	21	8	1	AG_FITB	1	0
5e13661d7ff4804465ff665f	5dfa6a65807e2b60b3829062	103	21	8	2	AG_FITB	1	1
