student	question	course_page_number	unit_page_number	module_page_number	page_question_number	question_type	answered	correct	persisted
5f5664bc15f61a3ee4b2877c	5f2e4e87e3a4d9432b13ba52	5	3	2	3	AG_FITB	1	0	1
5f5664bc15f61a3ee4b2877c	5f2e4e34e3a4d9432b130337	5	3	2	6	HA_MC	1	0	1
5f5664bc15f61a3ee4b2877c	5f2e4e35e3a4d9432b130401	5	3	2	9	HA_MC	1	0	1
5f5104c07ff4800b15b59f73	5f2e4e2de3a4d9432b12f42e	15	13	2	3	HA_MC	1	0	1
5f5104c07ff4800b15b59f73	5f2e4e2de3a4d9432b12f47c	15	13	2	4	HA_MC	1	0	1
5f5104c07ff4800b15b59f73	5f2e4e2ee3a4d9432b12f65e	15	13	2	11	HA_MC	1	0	1
5f5104c07ff4800b15b59f73	5f2e4e2fe3a4d9432b12f73c	15	13	2	14	HA_MC	1	0	1
5f5104c07ff4800b15b59f73	5f2e4e2fe3a4d9432b12f776	15	13	2	15	HA_MC	1	0	1
5f5104c07ff4800b15b59f73	5f2e4e2fe3a4d9432b12f7c4	15	13	2	16	HA_MC	1	0	1
5f5104c07ff4800b15b59f73	5f2e4e77e3a4d9432b1399a4	30	28	8	3	HA_MCMS	1	0	1
5f5104c07ff4800b15b59f73	5f2e4e77e3a4d9432b139a2c	30	28	8	5	HA_MC	1	0	1
5f5104c07ff4800b15b59f73	5f2e4e78e3a4d9432b139a9c	30	28	8	7	HA_MC	1	0	1
5f5104c07ff4800b15b59f73	5f2e4e78e3a4d9432b139ad6	30	28	8	8	HA_MC	1	0	1
5f5104c07ff4800b15b59f73	5f2e4e24e3a4d9432b12e0eb	39	37	5	9	HA_MCMS	1	0	0
5f5104c07ff4800b15b59f73	5f2e4e24e3a4d9432b12e141	39	37	5	10	HA_MC	1	0	1
5f5104c07ff4800b15b59f73	5f2e4e25e3a4d9432b12e221	39	37	5	12	HA_MCMS	1	0	1
5f5104c07ff4800b15b59f73	5f2e4e25e3a4d9432b12e25b	39	37	5	13	HA_Pulldown	1	0	1
5f5104c07ff4800b15b59f73	5f2e4e25e3a4d9432b12e348	39	37	5	18	HA_MC	1	0	1
5f5104c07ff4800b15b59f73	5f2e4e61e3a4d9432b13678d	39	37	5	0	AG_Matching	1	0	1
5f5104c07ff4800b15b59f73	5f2e4e61e3a4d9432b1367a1	39	37	5	1	AG_Matching	1	0	1
5f5104c07ff4800b15b59f73	5f2e4e6fe3a4d9432b13870c	26	24	4	5	HA_MC	1	0	1
5f5104c07ff4800b15b59f73	5f2e4e70e3a4d9432b138876	26	24	4	10	HA_Pulldown	1	0	1
5f5104c07ff4800b15b59f73	5f2e4e70e3a4d9432b1389ae	26	24	4	16	HA_MC	1	0	1
5f5104c07ff4800b15b59f73	5f2e4e54e3a4d9432b13491d	37	35	3	2	AG_FITB	1	0	1
5f5104c07ff4800b15b59f73	5f2e4e79e3a4d9432b139d64	37	35	3	9	HA_MC	1	0	1
5f5104c07ff4800b15b59f73	5f2e4e53e3a4d9432b1347e1	94	92	3	3	AG_Matching	1	0	1
5f5104c07ff4800b15b59f73	5f2e4e53e3a4d9432b134801	94	92	3	5	AG_Matching	1	0	1
5f5104c07ff4800b15b59f73	5f2e4e52e3a4d9432b13467d	62	60	4	0	AG_Matching	1	0	1
5f5104c07ff4800b15b59f73	5f2e4e52e3a4d9432b13468d	62	60	4	1	AG_Matching	1	0	1
5f5104c07ff4800b15b59f73	5f2e4e63e3a4d9432b136ce3	85	83	2	5	HA_MC	1	0	1
5f5104c07ff4800b15b59f73	5f2e4e63e3a4d9432b136d11	85	83	2	6	HA_MC	1	0	1
5f5104c07ff4800b15b59f73	5f2e4ea4e3a4d9432b13fca7	61	59	3	7	HA_MC	1	0	1
5f5104c07ff4800b15b59f73	5f2e4ea4e3a4d9432b13fcf5	61	59	3	8	HA_MC	1	0	1
5f5104c07ff4800b15b59f73	5f2e4eb2e3a4d9432b141d4d	63	61	5	3	HA_MC	1	0	1
5f5104c07ff4800b15b59f73	5f2e4eb2e3a4d9432b141da9	63	61	5	5	HA_MC	1	0	1
5f5104c07ff4800b15b59f73	5f2e4eb2e3a4d9432b141e29	63	61	5	8	HA_MCMS	1	0	1
5f5104c07ff4800b15b59f73	5f2e4eb2e3a4d9432b141e6d	63	61	5	9	HA_MC	1	0	1
5f5104c07ff4800b15b59f73	5f2e4eb3e3a4d9432b1420f4	63	61	5	16	HA_Pulldown	1	0	1
5f5104c07ff4800b15b59f73	5f2e4eb3e3a4d9432b142116	63	61	5	17	HA_Pulldown	1	0	1
5f5104c07ff4800b15b59f73	5f2e4e3ee3a4d9432b1319c0	78	76	6	10	HA_MC	1	0	1
5f5104c07ff4800b15b59f73	5f2e4e36e3a4d9432b130765	70	68	6	5	HA_MC	1	0	1
5f5104c07ff4800b15b59f73	5f2e4e37e3a4d9432b1307f5	70	68	6	7	HA_MC	1	0	1
5f5104c07ff4800b15b59f73	5f2e4e37e3a4d9432b13082f	70	68	6	8	HA_MC	1	0	1
5f5104c07ff4800b15b59f73	5f2e4e37e3a4d9432b130871	70	68	6	9	HA_MC	1	0	1
5f5104c07ff4800b15b59f73	5f2e4e7ae3a4d9432b139f9a	35	33	1	1	HA_MC	1	0	1
5f5104c07ff4800b15b59f73	5f2e4e7ae3a4d9432b13a016	35	33	1	3	HA_MC	1	0	1
5f5104c07ff4800b15b59f73	5f2e4e7ae3a4d9432b13a064	35	33	1	4	HA_MC	1	0	1
5f5104c07ff4800b15b59f73	5f2e4e7be3a4d9432b13a10e	35	33	1	7	HA_MC	1	0	1
5f5104c07ff4800b15b59f73	5f2e4e7be3a4d9432b13a150	35	33	1	8	HA_MC	1	0	1
5f5104c07ff4800b15b59f73	5f2e4e3ce3a4d9432b131498	35	33	1	0	AG_FITB	1	0	1
5f5104c07ff4800b15b59f73	5f3cce43807e2b6ad4d2ab42	60	58	2	0	HA_Pulldown	1	0	1
5f5104c07ff4800b15b59f73	5f3cce43807e2b6ad4d2ab64	60	58	2	1	HA_Pulldown	1	0	1
5f5104c07ff4800b15b59f73	5f3cce43807e2b6ad4d2ac00	60	58	2	3	HA_MC	1	0	1
5f5104c07ff4800b15b59f73	5f3cce43807e2b6ad4d2ac9c	60	58	2	5	HA_MC	1	0	1
5f5104c07ff4800b15b59f73	5f3cce43807e2b6ad4d2acea	60	58	2	6	HA_MC	1	0	1
5f5104c07ff4800b15b59f73	5f3cce44807e2b6ad4d2ada6	60	58	2	11	AG_Matching	1	0	1
5f5104c07ff4800b15b59f73	5f3cce44807e2b6ad4d2adce	60	58	2	13	AG_Matching	1	0	1
5f5104c07ff4800b15b59f73	5f2e4eb0e3a4d9432b1418cd	96	94	5	5	HA_MC	1	0	1
5f5104c07ff4800b15b59f73	5f2e4eb0e3a4d9432b1419c5	96	94	5	9	HA_MC	1	0	1
5f5104c07ff4800b15b59f73	5f2e4eb0e3a4d9432b141a13	96	94	5	10	HA_MC	1	0	1
5f5104c07ff4800b15b59f73	5f2e4eb1e3a4d9432b141add	96	94	5	13	HA_MC	1	0	1
5f5104c07ff4800b15b59f73	5f2e4e9be3a4d9432b13e7a5	11	9	8	4	HA_MC	1	0	1
5f5104c07ff4800b15b59f73	5f2e4e71e3a4d9432b138ac7	89	87	6	7	HA_MC	1	0	1
5f5104c07ff4800b15b59f73	5f2e4e71e3a4d9432b138b09	89	87	6	8	HA_MC	1	0	1
5f5104c07ff4800b15b59f73	5f2e4e71e3a4d9432b138c89	89	87	6	14	HA_MC	1	0	1
5f5104c07ff4800b15b59f73	5f2e4e3be3a4d9432b131130	67	65	3	9	AG_Matching	1	0	1
5f5104c07ff4800b15b59f73	5f2e4e3be3a4d9432b131140	67	65	3	10	AG_Matching	1	0	1
5f5104c07ff4800b15b59f73	5f2e4e3be3a4d9432b131176	67	65	3	12	AG_Matching	1	0	1
5f5104c07ff4800b15b59f73	5f2e4e3be3a4d9432b131186	67	65	3	13	AG_Matching	1	0	1
5f5104c07ff4800b15b59f73	5f2e4e93e3a4d9432b13d646	20	18	7	8	HA_Pulldown	1	0	1
5f5104c07ff4800b15b59f73	5f2e4e94e3a4d9432b13d676	20	18	7	10	HA_Pulldown	1	0	1
5f5104c07ff4800b15b59f73	5f2e4e94e3a4d9432b13d835	20	18	7	16	HA_DnD_Table	1	0	1
5f5104c07ff4800b15b59f73	5f2e4e94e3a4d9432b13d84d	20	18	7	17	HA_DnD_Table	1	0	1
5f5104c07ff4800b15b59f73	5f2e4e94e3a4d9432b13d895	20	18	7	20	HA_DnD_Table	1	0	1
5f5104c07ff4800b15b59f73	5f2e4e95e3a4d9432b13d8d1	20	18	7	21	HA_MC	1	0	1
5f5104c07ff4800b15b59f73	5f2e4e95e3a4d9432b13d95b	20	18	7	24	HA_MC	1	0	1
5f5104c07ff4800b15b59f73	5f2e4e95e3a4d9432b13d989	20	18	7	25	HA_MC	1	0	1
5f5104c07ff4800b15b59f73	5f2e4e26e3a4d9432b12e446	59	57	1	0	AG_Matching	1	0	1
5f5104c07ff4800b15b59f73	5f2e4e26e3a4d9432b12e45a	59	57	1	1	AG_Matching	1	0	1
5f5104c07ff4800b15b59f73	5f2e4e26e3a4d9432b12e46e	59	57	1	2	AG_Matching	1	0	1
5f5104c07ff4800b15b59f73	5f2e4e8be3a4d9432b13c23f	59	57	1	3	HA_MC	1	0	1
5f5104c07ff4800b15b59f73	5f2e4e8be3a4d9432b13c28d	59	57	1	4	HA_MC	1	0	1
5f5104c07ff4800b15b59f73	5f2e4e8be3a4d9432b13c31d	59	57	1	6	HA_MC	1	0	1
5f5104c07ff4800b15b59f73	5f2e4e8be3a4d9432b13c34b	59	57	1	7	HA_MC	1	0	1
5f5104c07ff4800b15b59f73	5f2e4e8be3a4d9432b13c385	59	57	1	8	HA_MC	1	0	1
5f5104c07ff4800b15b59f73	5f3cce44807e2b6ad4d2af22	87	85	4	11	HA_MC	1	0	1
5f5104c07ff4800b15b59f73	5f2e4e35e3a4d9432b1304e7	24	22	2	2	HA_MC	1	0	1
5f5104c07ff4800b15b59f73	5f2e4e36e3a4d9432b130613	24	22	2	7	HA_MCMS	1	0	1
5f5104c07ff4800b15b59f73	5f2e4e36e3a4d9432b13066f	24	22	2	9	HA_MC	1	0	1
5f5104c07ff4800b15b59f73	5f2e4e55e3a4d9432b134c83	79	77	7	0	HA_MC	1	0	1
5f5104c07ff4800b15b59f73	5f2e4e55e3a4d9432b134cb1	79	77	7	1	HA_MC	1	0	1
5f5104c07ff4800b15b59f73	5f2e4e55e3a4d9432b134d0d	79	77	7	3	HA_MC	1	0	1
5f5104c07ff4800b15b59f73	5f2e4e56e3a4d9432b134e5f	79	77	7	11	HA_MC	1	0	1
5f5104c07ff4800b15b59f73	5f2e4e56e3a4d9432b134f1b	79	77	7	13	HA_MC	1	0	1
5f5104c07ff4800b15b59f73	5f2e4e57e3a4d9432b135035	79	77	7	16	HA_MC	1	0	1
5f5104c07ff4800b15b59f73	5f2e4e58e3a4d9432b1352d3	79	77	7	22	HA_Pulldown	1	0	1
5f5104c07ff4800b15b59f73	5f2e4e86e3a4d9432b13b8c2	44	42	4	5	HA_MC	1	0	1
5f5104c07ff4800b15b59f73	5f2e4e87e3a4d9432b13b98c	44	42	4	8	HA_MC	1	0	1
5f5104c07ff4800b15b59f73	5f2e4e75e3a4d9432b1394c8	75	73	3	3	HA_MC	1	0	1
5f5104c07ff4800b15b59f73	5f2e4e75e3a4d9432b139516	75	73	3	4	HA_MC	1	0	1
5f5104c07ff4800b15b59f73	5f2e4e76e3a4d9432b1395b2	75	73	3	6	HA_MC	1	0	1
5f5104c07ff4800b15b59f73	5f2e4e76e3a4d9432b1395f4	75	73	3	7	HA_MC	1	0	1
5f5104c07ff4800b15b59f73	5f2e4e76e3a4d9432b1396aa	75	73	3	10	HA_MC	1	0	1
5f5104c07ff4800b15b59f73	5f2e4e76e3a4d9432b139726	75	73	3	12	HA_MC	1	0	1
5f5104c07ff4800b15b59f73	5f2e4e3de3a4d9432b1315ec	8	6	5	1	HA_MC	1	0	1
5f5104c07ff4800b15b59f73	5f2e4e9de3a4d9432b13eb30	53	51	5	1	AG_Matching	1	0	1
5f5104c07ff4800b15b59f73	5f2e4e9de3a4d9432b13eb40	53	51	5	2	AG_Matching	1	0	1
5f5104c07ff4800b15b59f73	5f2e4e9de3a4d9432b13ebf0	53	51	5	8	AG_Matching	1	0	1
5f5104c07ff4800b15b59f73	5f2e4e9de3a4d9432b13ec00	53	51	5	9	AG_Matching	1	0	1
5f5104c07ff4800b15b59f73	5f2e4e9de3a4d9432b13ed48	53	51	5	20	AG_Matching	1	0	1
5f5104c07ff4800b15b59f73	5f2e4e9ee3a4d9432b13ed58	53	51	5	21	AG_Matching	1	0	1
5f5104c07ff4800b15b59f73	5f2e4e98e3a4d9432b13e08d	47	45	7	13	HA_MCMS	1	0	0
5f5104c07ff4800b15b59f73	5f2e4e99e3a4d9432b13e25f	47	45	7	19	HA_Pulldown	1	0	1
5f5104c07ff4800b15b59f73	5f2e4e99e3a4d9432b13e309	47	45	7	23	HA_Pulldown	1	0	1
5f5104c07ff4800b15b59f73	5f2e4e76e3a4d9432b1397a6	51	49	3	7	HA_MC	1	0	1
5f5104c07ff4800b15b59f73	5f2e4e77e3a4d9432b1397f4	51	49	3	8	HA_MC	1	0	1
5f5104c07ff4800b15b59f73	5f3cce45807e2b6ad4d2b0ea	17	15	4	12	HA_MC	1	0	1
5f5104c07ff4800b15b59f73	5f2e4e38e3a4d9432b130b58	38	36	4	7	HA_MC	1	0	1
5f5104c07ff4800b15b59f73	5f2e4e38e3a4d9432b130ba6	38	36	4	8	HA_MC	1	0	1
5f5104c07ff4800b15b59f73	5f2e4e38e3a4d9432b130bf4	38	36	4	9	HA_MC	1	0	1
5f5104c07ff4800b15b59f73	5f2e4e2fe3a4d9432b12f8e4	45	43	5	10	HA_MC	1	0	1
5f5104c07ff4800b15b59f73	5f2e4e2fe3a4d9432b12f926	45	43	5	11	HA_MC	1	0	1
5f5104c07ff4800b15b59f73	5f2e4e2fe3a4d9432b12f960	45	43	5	12	HA_MC	1	0	1
5f5104c07ff4800b15b59f73	5f3cce42807e2b6ad4d2aa23	95	93	4	6	HA_MC	1	0	1
5f5104c07ff4800b15b59f73	5f2e4e47e3a4d9432b132c52	7	5	4	2	HA_MC	1	0	1
5f5104c07ff4800b15b59f73	5f2e4e47e3a4d9432b132ce2	7	5	4	4	HA_MC	1	0	1
5f5104c07ff4800b15b59f73	5f2e4e48e3a4d9432b132e14	7	5	4	9	HA_MC	1	0	1
5f5104c07ff4800b15b59f73	5f2e4e48e3a4d9432b132e62	7	5	4	10	HA_MC	1	0	1
5f5104c07ff4800b15b59f73	5f2e4e48e3a4d9432b132eb0	7	5	4	11	HA_MC	1	0	1
5f5104c07ff4800b15b59f73	5f2e4eb7e3a4d9432b14293b	77	75	5	0	AG_Matching	1	0	1
5f5104c07ff4800b15b59f73	5f2e4eb7e3a4d9432b14294f	77	75	5	1	AG_Matching	1	0	1
5f5104c07ff4800b15b59f73	5f2e4eb7e3a4d9432b142963	77	75	5	2	AG_Matching	1	0	1
5f5104c07ff4800b15b59f73	5f2e4eb7e3a4d9432b142a17	77	75	5	8	AG_Matching	1	0	1
5f5104c07ff4800b15b59f73	5f2e4eb7e3a4d9432b142a27	77	75	5	9	AG_Matching	1	0	1
5f5104c07ff4800b15b59f73	5f2e4eb7e3a4d9432b142a37	77	75	5	10	AG_Matching	1	0	1
5f5104c07ff4800b15b59f73	5f2e4ea7e3a4d9432b1402c3	71	69	7	1	HA_MC	1	0	1
5f5104c07ff4800b15b59f73	5f2e4ea7e3a4d9432b1402f1	71	69	7	2	HA_MC	1	0	1
5f5104c07ff4800b15b59f73	5f2e4ea7e3a4d9432b14037b	71	69	7	5	HA_MC	1	0	1
5f5104c07ff4800b15b59f73	5f2e4ea7e3a4d9432b1403a9	71	69	7	6	HA_MC	1	0	1
5f5104c07ff4800b15b59f73	5f2e4ea7e3a4d9432b140443	71	69	7	10	HA_MCMS	1	0	1
5f5104c07ff4800b15b59f73	5f2e4ea8e3a4d9432b1404db	71	69	7	12	HA_MC	1	0	1
5f5104c07ff4800b15b59f73	5f2e4ea8e3a4d9432b140533	71	69	7	13	HA_MCMS	1	0	1
5f5104c07ff4800b15b59f73	5f2e4ea8e3a4d9432b1405c5	71	69	7	15	HA_MC	1	0	1
5f5104c07ff4800b15b59f73	5f2e4ea8e3a4d9432b140685	71	69	7	19	HA_Pulldown	1	0	1
5f5104c07ff4800b15b59f73	5f2e4ea9e3a4d9432b140736	71	69	7	23	HA_Pulldown	1	0	1
5f5104c07ff4800b15b59f73	5f2e4eabe3a4d9432b140c0c	71	69	7	29	HA_Pulldown	1	0	1
5f5104c07ff4800b15b59f73	5f2e4eabe3a4d9432b140c92	71	69	7	30	HA_Pulldown	1	0	1
5f5104c07ff4800b15b59f73	5f2e4eace3a4d9432b140eaa	71	69	7	34	HA_Pulldown	1	0	1
5f5104c07ff4800b15b59f73	5f2e4eace3a4d9432b140f30	71	69	7	35	HA_Pulldown	1	0	1
5f5104c07ff4800b15b59f73	5f2e4eace3a4d9432b140fb6	71	69	7	36	HA_Pulldown	1	0	1
5f5104c07ff4800b15b59f73	5f2e4eade3a4d9432b1411ce	71	69	7	40	HA_Pulldown	1	0	1
5f5104c07ff4800b15b59f73	5f2e4eafe3a4d9432b141606	71	69	7	46	HA_Pulldown	1	0	1
5f5104c07ff4800b15b59f73	5f2e4eafe3a4d9432b1416c2	71	69	7	48	HA_Pulldown	1	0	1
5f5104c07ff4800b15b59f73	5f2e4eafe3a4d9432b141799	71	69	7	49	HA_Pulldown	1	0	1
5f5104c07ff4800b15b59f73	5f2e4e30e3a4d9432b12faae	74	72	2	2	HA_MC	1	0	1
5f5104c07ff4800b15b59f73	5f2e4e30e3a4d9432b12fb44	74	72	2	4	HA_MCMS	1	0	1
5f5104c07ff4800b15b59f73	5f2e4e31e3a4d9432b12fbfa	74	72	2	7	HA_MC	1	0	1
5f5104c07ff4800b15b59f73	5f2e4ea4e3a4d9432b13fc6d	27	25	5	0	AG_FITB	1	0	1
5f5104c07ff4800b15b59f73	5f2e4e9ae3a4d9432b13e58d	27	25	5	4	HA_MC	1	0	1
5f5104c07ff4800b15b59f73	5f2e4e9ae3a4d9432b13e6c7	27	25	5	9	HA_MC	1	0	1
5f5104c07ff4800b15b59f73	5f2e4ea3e3a4d9432b13f9bf	42	40	2	1	AG_Matching	1	0	1
5f5104c07ff4800b15b59f73	5f2e4ea3e3a4d9432b13f9d3	42	40	2	2	AG_Matching	1	0	1
5f5104c07ff4800b15b59f73	5f2e4e8ae3a4d9432b13c070	42	40	2	7	HA_MC	1	0	1
5f5104c07ff4800b15b59f73	5f2e4e8ae3a4d9432b13c0cd	42	40	2	8	HA_Pulldown	1	0	1
5f5104c07ff4800b15b59f73	5f2e4e8ae3a4d9432b13c0ef	42	40	2	9	HA_Pulldown	1	0	1
5f5104c07ff4800b15b59f73	5f2e4e62e3a4d9432b136a19	50	48	2	3	HA_MC	1	0	1
5f5104c07ff4800b15b59f73	5f2e4e62e3a4d9432b136a67	50	48	2	4	HA_MC	1	0	1
5f5104c07ff4800b15b59f73	5f2e4e62e3a4d9432b136aa9	50	48	2	5	HA_MC	1	0	1
5f5104c07ff4800b15b59f73	5f2e4e63e3a4d9432b136b11	50	48	2	7	HA_MC	1	0	1
5f5104c07ff4800b15b59f73	5f2e4e63e3a4d9432b136b5f	50	48	2	8	HA_MC	1	0	1
5f5104c07ff4800b15b59f73	5f2e4e63e3a4d9432b136ba1	50	48	2	9	HA_MC	1	0	1
5f5104c07ff4800b15b59f73	5f2e4e78e3a4d9432b139c3a	46	44	6	10	HA_MC	1	0	1
5f5104c07ff4800b15b59f73	5f2e4e9fe3a4d9432b13efaa	6	4	3	3	HA_MC	1	0	1
5f5104c07ff4800b15b59f73	5f2e4e9fe3a4d9432b13f026	6	4	3	5	HA_MC	1	0	1
5f5104c07ff4800b15b59f73	5f2e4e9fe3a4d9432b13f139	6	4	3	9	HA_Pulldown	1	0	1
5f5104c07ff4800b15b59f73	5f2e4ea1e3a4d9432b13f54b	41	39	1	4	HA_MC	1	0	1
5f5104c07ff4800b15b59f73	5f2e4ea1e3a4d9432b13f5d3	41	39	1	6	HA_MC	1	0	1
5f5104c07ff4800b15b59f73	5f2e4e21e3a4d9432b12db25	36	34	2	10	HA_Pulldown	1	0	1
5f5104c07ff4800b15b59f73	5f2e4e8ce3a4d9432b13c5d1	25	23	3	4	AG_Matching	1	0	1
5f5104c07ff4800b15b59f73	5f2e4e8ce3a4d9432b13c5e1	25	23	3	5	AG_Matching	1	0	1
5f5104c07ff4800b15b59f73	5f2e4e6ae3a4d9432b137c90	93	91	2	7	HA_MC	1	0	1
5f5104c07ff4800b15b59f73	5f2e4e6ae3a4d9432b137cd2	93	91	2	8	HA_MC	1	0	1
5f5104c07ff4800b15b59f73	5f2e4e87e3a4d9432b13baf0	69	67	5	0	AG_Matching	1	0	1
5f5104c07ff4800b15b59f73	5f2e4e87e3a4d9432b13bb18	69	67	5	2	AG_Matching	1	0	1
5f5104c07ff4800b15b59f73	5f2e4e88e3a4d9432b13bb56	69	67	5	4	AG_Matching	1	0	1
5f5104c07ff4800b15b59f73	5f2e4e88e3a4d9432b13bb6a	69	67	5	5	AG_Matching	1	0	1
5f5104c07ff4800b15b59f73	5f2e4e3be3a4d9432b131308	69	67	5	7	HA_MC	1	0	1
5f5104c07ff4800b15b59f73	5f2e4e3be3a4d9432b13134a	69	67	5	8	HA_MC	1	0	1
5f5104c07ff4800b15b59f73	5f2e4e3ce3a4d9432b131384	69	67	5	9	HA_MC	1	0	1
5f5104c07ff4800b15b59f73	5f2e4ea5e3a4d9432b13feb1	10	8	7	7	HA_MC	1	0	1
5f5104c07ff4800b15b59f73	5f2e4ea5e3a4d9432b13fef3	10	8	7	8	HA_MC	1	0	1
5f5104c07ff4800b15b59f73	5f2e4ea5e3a4d9432b13ff2d	10	8	7	9	HA_MC	1	0	1
5f5104c07ff4800b15b59f73	5f2e4e35e3a4d9432b130401	5	3	2	9	HA_MC	1	0	1
5f5104c07ff4800b15b59f73	5f2e4e6ce3a4d9432b137fdc	29	27	7	3	HA_Pulldown	1	0	1
5f5104c07ff4800b15b59f73	5f2e4e6ce3a4d9432b138038	29	27	7	5	HA_MC	1	0	1
5f5104c07ff4800b15b59f73	5f2e4e6ce3a4d9432b138072	29	27	7	6	HA_MC	1	0	1
5f5104c07ff4800b15b59f73	5f2e4e6ce3a4d9432b1380c0	29	27	7	7	HA_MC	1	0	1
5f5104c07ff4800b15b59f73	5f2e4e6ce3a4d9432b138102	29	27	7	8	HA_MC	1	0	1
5f5104c07ff4800b15b59f73	5f2e4e6ce3a4d9432b138130	29	27	7	9	HA_MC	1	0	1
5f5104c07ff4800b15b59f73	5f2e4e6ce3a4d9432b13815e	29	27	7	10	HA_MC	1	0	1
5f5104c07ff4800b15b59f73	5f2e4e4ae3a4d9432b13329a	90	88	7	13	HA_MC	1	0	1
5f5104c07ff4800b15b59f73	5f2e4e4ce3a4d9432b13377d	90	88	7	21	HA_Pulldown	1	0	1
5f5104c07ff4800b15b59f73	5f2e4e4fe3a4d9432b133de9	90	88	7	35	HA_MC	1	0	1
5f5104c07ff4800b15b59f73	5f2e4e4fe3a4d9432b133e8b	90	88	7	37	HA_MC	1	0	1
5f5104c07ff4800b15b59f73	5f2e4e4fe3a4d9432b133ee3	90	88	7	38	HA_MC	1	0	1
5f5104c07ff4800b15b59f73	5f2e4e4fe3a4d9432b133f37	90	88	7	39	HA_MCMS	1	0	0
5f5104c07ff4800b15b59f73	5f2e4e4fe3a4d9432b133fab	90	88	7	40	HA_Pulldown	1	0	1
5f5104c07ff4800b15b59f73	5f2e4e50e3a4d9432b13408b	90	88	7	45	HA_Pulldown	1	0	1
5f5104c07ff4800b15b59f73	5f2e4e32e3a4d9432b12fde4	9	7	6	9	HA_MC	1	0	1
5f5104c07ff4800b15b59f73	5f2e4e32e3a4d9432b12fe32	9	7	6	10	HA_MC	1	0	1
5f5104c07ff4800b15b59f73	5f2e4e32e3a4d9432b12fe80	9	7	6	11	HA_MC	1	0	1
5f5104c07ff4800b15b59f73	5f2e4e32e3a4d9432b12fec2	9	7	6	12	HA_MC	1	0	1
5f5104c07ff4800b15b59f73	5f2e4e67e3a4d9432b137565	43	41	3	6	HA_MC	1	0	1
5f5104c07ff4800b15b59f73	5f2e4e67e3a4d9432b1375a7	43	41	3	7	HA_MC	1	0	1
5f5104c07ff4800b15b59f73	5f2e4e68e3a4d9432b13762f	43	41	3	9	HA_MC	1	0	1
5f5104c07ff4800b15b59f73	5f2e4e68e3a4d9432b13767d	43	41	3	10	HA_MC	1	0	1
5f5104c07ff4800b15b59f73	5f2e4e68e3a4d9432b1376cb	43	41	3	11	HA_MC	1	0	1
5f5104c07ff4800b15b59f73	5f2e4e68e3a4d9432b137719	43	41	3	12	HA_MC	1	0	1
5f5104c07ff4800b15b59f73	5f2e4e68e3a4d9432b1377e3	43	41	3	15	HA_MC	1	0	1
5f5104c07ff4800b15b59f73	5f2e4e68e3a4d9432b13784c	43	41	3	16	HA_Pulldown	1	0	1
5f5104c07ff4800b15b59f73	5f2e4e68e3a4d9432b137878	43	41	3	17	HA_Pulldown	1	0	1
5f5104c07ff4800b15b59f73	5f2e4e69e3a4d9432b1378c6	43	41	3	18	HA_MC	1	0	1
5f5104c07ff4800b15b59f73	5f2e4e69e3a4d9432b137962	43	41	3	20	HA_MC	1	0	1
5f5104c07ff4800b15b59f73	5f2e4e69e3a4d9432b137a0c	43	41	3	23	HA_MC	1	0	1
5f5104c07ff4800b15b59f73	5f2e4e5ae3a4d9432b1358ab	31	29	9	6	HA_DnD_Table	1	0	1
5f5104c07ff4800b15b59f73	5f2e4e5ae3a4d9432b1358c3	31	29	9	7	HA_DnD_Table	1	0	1
5f5104c07ff4800b15b59f73	5f2e4e5ae3a4d9432b13590b	31	29	9	10	HA_DnD_Table	1	0	1
5f5104c07ff4800b15b59f73	5f2e4e40e3a4d9432b131dd2	76	74	4	8	HA_MC	1	0	1
5f5104c07ff4800b15b59f73	5f2e4e40e3a4d9432b131e14	76	74	4	9	HA_MC	1	0	1
5f5104c07ff4800b15b59f73	5f2e4e40e3a4d9432b131e4e	76	74	4	10	HA_MC	1	0	1
5f5104c07ff4800b15b59f73	5f2e4e41e3a4d9432b131f18	76	74	4	13	HA_MC	1	0	1
5f5104c07ff4800b15b59f73	5f2e4eb5e3a4d9432b1424ad	98	96	7	7	HA_DnD_Table	1	0	1
5f5104c07ff4800b15b59f73	5f2e4eb5e3a4d9432b1424c5	98	96	7	8	HA_DnD_Table	1	0	1
5f5104c07ff4800b15b59f73	5f2e4eb5e3a4d9432b1424dd	98	96	7	9	HA_DnD_Table	1	0	1
5f5104c07ff4800b15b59f73	5f2e4eb5e3a4d9432b1424f5	98	96	7	10	HA_DnD_Table	1	0	1
5f5104c07ff4800b15b59f73	5f2e4eb5e3a4d9432b14253d	98	96	7	13	HA_DnD_Table	1	0	1
5f5104c07ff4800b15b59f73	5f2e4eb5e3a4d9432b142623	98	96	7	18	HA_Pulldown	1	0	1
5f5104c07ff4800b15b59f73	5f2e4eb5e3a4d9432b142651	98	96	7	19	HA_Pulldown	1	0	1
5f5104c07ff4800b15b59f73	5f2e4eb6e3a4d9432b14267f	98	96	7	20	HA_Pulldown	1	0	1
5f5104c07ff4800b15b59f73	5f2e4eb6e3a4d9432b1426b9	98	96	7	21	HA_MC	1	0	1
5f5104c07ff4800b15b59f73	5f2e4eb6e3a4d9432b142715	98	96	7	23	HA_MC	1	0	1
