student	question	course_page_number	unit_page_number	module_page_number	page_question_number	question_type	answered	correct	persisted
60217b9700b3a44167451875	5fc5eab1807e2b248309c32b	96	94	4	27	HA_FITB	1	0	0
60217b9700b3a44167451875	5fc5eab1807e2b248309c36b	96	94	4	28	HA_MC	1	0	1
60217b9700b3a44167451875	5fc5eab1807e2b248309c3f3	96	94	4	30	HA_Pulldown	1	0	1
60217b9700b3a44167451875	5fc5eab1807e2b248309c447	96	94	4	31	HA_MCMS	1	0	1
60217b9700b3a44167451875	5fc5eab1807e2b248309c48d	96	94	4	32	HA_FITB	1	0	0
60217b9700b3a44167451875	5fc5ea9d807e2b248309833f	11	9	1	0	AG_FITB	1	0	1
60217b9700b3a44167451875	5fc5ea9d807e2b2483098379	11	9	1	2	AG_Matching	1	0	1
60217b9700b3a44167451875	5fc5ea9d807e2b248309838d	11	9	1	3	AG_Matching	1	0	1
60217b9700b3a44167451875	5fc5ea9d807e2b2483098405	11	9	1	7	AG_FITB	1	0	0
60217b9700b3a44167451875	5fc5ea9d807e2b2483098479	11	9	1	11	AG_FITB	1	0	1
60217b9700b3a44167451875	5fc5ea9e807e2b248309862d	11	9	1	19	HA_MC	1	0	1
60217b9700b3a44167451875	5fc5ea9e807e2b248309869e	11	9	1	21	HA_FITB	1	0	0
60217b9700b3a44167451875	5fc5ea9e807e2b24830986bc	11	9	1	22	HA_FITB	1	0	0
60217b9700b3a44167451875	5fc5ea9e807e2b248309873a	11	9	1	24	HA_MC	1	0	1
60217b9700b3a44167451875	5fc5ea9e807e2b248309878e	11	9	1	25	HA_MCMS	1	0	1
60217b9700b3a44167451875	5fc5ea9f807e2b2483098bcc	107	105	4	0	AG_FITB	1	0	1
60217b9700b3a44167451875	5fc5eaa0807e2b2483098c92	107	105	4	7	AG_FITB	1	0	1
60217b9700b3a44167451875	5fc5eaa0807e2b2483098cb4	107	105	4	8	AG_FITB	1	0	1
60217b9700b3a44167451875	5fc5eaa0807e2b2483098cda	107	105	4	9	AG_Matching	1	0	1
60217b9700b3a44167451875	5fc5eaa0807e2b2483098cee	107	105	4	10	AG_Matching	1	0	1
60217b9700b3a44167451875	5fc5eaa0807e2b2483098d28	107	105	4	12	AG_FITB	1	0	1
60217b9700b3a44167451875	5fc5eaa0807e2b2483098d4e	107	105	4	13	AG_Matching	1	0	1
60217b9700b3a44167451875	5fc5eaa0807e2b2483098d62	107	105	4	14	AG_Matching	1	0	1
60217b9700b3a44167451875	5fc5eaa0807e2b2483098d9c	107	105	4	16	AG_FITB	1	0	1
60217b9700b3a44167451875	5fc5eaa0807e2b2483098e71	107	105	4	20	HA_MCMS	1	0	1
60217b9700b3a44167451875	5fc5eaa0807e2b2483098ecf	107	105	4	21	HA_MC	1	0	1
60217b9700b3a44167451875	5fc5eaa0807e2b2483098f23	107	105	4	22	HA_MCMS	1	0	1
60217b9700b3a44167451875	5fc5eaa1807e2b2483098f8b	107	105	4	23	HA_MCMS	1	0	1
60217b9700b3a44167451875	5fc5eaa1807e2b2483098ff3	107	105	4	24	HA_MC	1	0	1
60217b9700b3a44167451875	5fc5eaa1807e2b248309902f	107	105	4	25	HA_FITB	1	0	1
60217b9700b3a44167451875	5fc5eaa6807e2b248309a1a1	26	24	4	0	HA_MCMS	1	0	1
60217b9700b3a44167451875	5fc5eaa6807e2b248309a209	26	24	4	1	HA_MC	1	0	1
60217b9700b3a44167451875	5fc5eaa7807e2b248309a299	26	24	4	3	HA_MC	1	0	1
60217b9700b3a44167451875	5fc5eaa7807e2b248309a311	26	24	4	5	HA_FITB	1	0	1
60217b9700b3a44167451875	5fc5eaa7807e2b248309a34d	26	24	4	6	HA_Numeric	1	0	1
60217b9700b3a44167451875	5fc5eaa7807e2b248309a38d	26	24	4	7	HA_MC	1	0	1
60217b9700b3a44167451875	5fc5ea99807e2b2483097800	60	58	3	0	AG_FITB	1	0	1
60217b9700b3a44167451875	5fc5ea99807e2b2483097826	60	58	3	1	AG_Matching	1	0	1
60217b9700b3a44167451875	5fc5ea99807e2b248309784e	60	58	3	3	AG_Matching	1	0	1
60217b9700b3a44167451875	5fc5ea99807e2b2483097878	60	58	3	4	AG_Matching	1	0	1
60217b9700b3a44167451875	5fc5ea99807e2b24830978a0	60	58	3	6	AG_Matching	1	0	1
60217b9700b3a44167451875	5fc5ea99807e2b24830978c6	60	58	3	7	AG_FITB	1	0	1
60217b9700b3a44167451875	5fc5ea9a807e2b2483097984	60	58	3	12	HA_MCMS	1	0	1
60217b9700b3a44167451875	5fc5ea9a807e2b2483097a0c	60	58	3	14	HA_MC	1	0	1
60217b9700b3a44167451875	5fc5ea9a807e2b2483097aaa	60	58	3	16	HA_Pulldown	1	0	1
60217b9700b3a44167451875	5fc5ea9a807e2b2483097afe	60	58	3	17	HA_MCMS	1	0	1
60217b9700b3a44167451875	5fc5ea9a807e2b2483097b4e	60	58	3	18	HA_FITB	1	0	1
60217b9700b3a44167451875	5fc5ea9b807e2b2483097cc6	60	58	3	23	HA_Pulldown	1	0	1
60217b9700b3a44167451875	5fc5eaba807e2b248309decf	23	21	1	8	HA_MCMS	1	0	1
60217b9700b3a44167451875	5fc5eaba807e2b248309df37	23	21	1	9	HA_MC	1	0	1
60217b9700b3a44167451875	5fc5eaba807e2b248309df8b	23	21	1	10	HA_Pulldown	1	0	1
60217b9700b3a44167451875	5fc5eb38807e2b24830b6d8b	40	38	7	0	AG_Matching	1	0	1
60217b9700b3a44167451875	5fc5eb38807e2b24830b6d9f	40	38	7	1	AG_Matching	1	0	1
60217b9700b3a44167451875	5fc5eb39807e2b24830b6dfb	40	38	7	4	AG_FITB	1	0	1
60217b9700b3a44167451875	5fc5eb39807e2b24830b6eb9	40	38	7	9	HA_MCMS	1	0	1
60217b9700b3a44167451875	5fc5eb39807e2b24830b6f4b	40	38	7	11	HA_Pulldown	1	0	1
60217b9700b3a44167451875	5fc5eb39807e2b24830b6f9f	40	38	7	12	HA_MCMS	1	0	1
60217b9700b3a44167451875	5fc5eb39807e2b24830b7043	40	38	7	14	HA_FITB	1	0	1
60217b9700b3a44167451875	5fc5eb39807e2b24830b7083	40	38	7	15	HA_MCMS	1	0	1
60217b9700b3a44167451875	5fc5eb39807e2b24830b70c9	40	38	7	16	HA_MCMS	1	0	1
60217b9700b3a44167451875	5fc5eb34807e2b24830b5e07	16	14	6	1	AG_FITB	1	0	1
60217b9700b3a44167451875	5fc5eb34807e2b24830b5e7b	16	14	6	3	HA_FITB	1	0	1
60217b9700b3a44167451875	5fc5eb34807e2b24830b5fbf	16	14	6	8	HA_MCMS	1	0	1
60217b9700b3a44167451875	5fc5eb34807e2b24830b608d	16	14	6	11	HA_MC	1	0	1
60217b9700b3a44167451875	5fc5eb2f807e2b24830b50f2	106	104	3	0	AG_Matching	1	0	1
60217b9700b3a44167451875	5fc5eb2f807e2b24830b5106	106	104	3	1	AG_Matching	1	0	1
60217b9700b3a44167451875	5fc5eb30807e2b24830b5250	106	104	3	8	HA_MC	1	0	1
60217b9700b3a44167451875	5fc5eb30807e2b24830b52f8	106	104	3	10	HA_MCMS	1	0	1
60217b9700b3a44167451875	5fc5eb30807e2b24830b5394	106	104	3	12	HA_MCMS	1	0	1
60217b9700b3a44167451875	5fc5eb30807e2b24830b53fc	106	104	3	13	HA_MC	1	0	1
60217b9700b3a44167451875	5fc5eb31807e2b24830b551c	106	104	3	17	HA_MCMS	1	0	1
60217b9700b3a44167451875	5fc5ea96807e2b2483096e4b	62	60	5	0	HA_FITB	1	0	1
60217b9700b3a44167451875	5fc5ea96807e2b2483096e7f	62	60	5	1	HA_MC	1	0	1
60217b9700b3a44167451875	5fc5ea96807e2b2483096ebf	62	60	5	2	HA_MC	1	0	1
60217b9700b3a44167451875	5fc5ea96807e2b2483096f13	62	60	5	3	HA_MCMS	1	0	1
60217b9700b3a44167451875	5fc5ea97807e2b2483097020	62	60	5	8	HA_Pulldown	1	0	1
60217b9700b3a44167451875	5fc5ea97807e2b24830970dc	62	60	5	10	HA_MC	1	0	1
60217b9700b3a44167451875	5fc5eb50807e2b24830bb75a	35	33	2	1	AG_Matching	1	0	1
60217b9700b3a44167451875	5fc5eb50807e2b24830bb76a	35	33	2	2	AG_Matching	1	0	1
60217b9700b3a44167451875	5fc5eb50807e2b24830bb78c	35	33	2	3	AG_FITB	1	0	1
60217b9700b3a44167451875	5fc5eb50807e2b24830bb7ae	35	33	2	4	AG_FITB	1	0	1
60217b9700b3a44167451875	5fc5eb50807e2b24830bb83a	35	33	2	9	AG_Matching	1	0	1
60217b9700b3a44167451875	5fc5eb50807e2b24830bb84e	35	33	2	10	AG_Matching	1	0	1
60217b9700b3a44167451875	5fc5eb50807e2b24830bb87c	35	33	2	11	AG_Matching	1	0	1
60217b9700b3a44167451875	5fc5eb50807e2b24830bb890	35	33	2	12	AG_Matching	1	0	1
60217b9700b3a44167451875	5fc5eb50807e2b24830bb8ca	35	33	2	14	AG_FITB	1	0	1
60217b9700b3a44167451875	5fc5eb51807e2b24830bb9b6	35	33	2	18	HA_MCMS	1	0	1
60217b9700b3a44167451875	5fc5eb51807e2b24830bbb0e	35	33	2	22	HA_MC	1	0	1
60217b9700b3a44167451875	5fc5eb51807e2b24830bbb36	35	33	2	23	HA_FITB	1	0	1
60217b9700b3a44167451875	5fc5eb51807e2b24830bbb72	35	33	2	24	HA_FITB	1	0	1
60217b9700b3a44167451875	5fc5eb51807e2b24830bbbb2	35	33	2	25	HA_MCMS	1	0	1
60217b9700b3a44167451875	5fc5eb51807e2b24830bbc1a	35	33	2	26	HA_MCMS	1	0	1
60217b9700b3a44167451875	5fc5eb48807e2b24830b9d20	27	25	5	9	HA_MC	1	0	1
60217b9700b3a44167451875	5fc5eb48807e2b24830b9d74	27	25	5	10	HA_MC	1	0	1
60217b9700b3a44167451875	5fc5eb3f807e2b24830b824f	39	37	6	1	AG_Matching	1	0	1
60217b9700b3a44167451875	5fc5eb3f807e2b24830b8263	39	37	6	2	AG_Matching	1	0	1
60217b9700b3a44167451875	5fc5eb3f807e2b24830b82e5	39	37	6	6	AG_Matching	1	0	1
60217b9700b3a44167451875	5fc5eb3f807e2b24830b82f9	39	37	6	7	AG_Matching	1	0	1
60217b9700b3a44167451875	5fc5eb3f807e2b24830b831f	39	37	6	8	AG_FITB	1	0	1
60217b9700b3a44167451875	5fc5eb3f807e2b24830b8341	39	37	6	9	AG_FITB	1	0	1
60217b9700b3a44167451875	5fc5eb3f807e2b24830b8367	39	37	6	10	AG_Matching	1	0	1
60217b9700b3a44167451875	5fc5eb40807e2b24830b837b	39	37	6	11	AG_Matching	1	0	1
60217b9700b3a44167451875	5fc5eb40807e2b24830b838f	39	37	6	12	AG_Matching	1	0	1
60217b9700b3a44167451875	5fc5eb40807e2b24830b842f	39	37	6	15	HA_FITB	1	0	1
60217b9700b3a44167451875	5fc5eb40807e2b24830b846f	39	37	6	16	HA_MCMS	1	0	1
60217b9700b3a44167451875	5fc5eb40807e2b24830b84c1	39	37	6	17	HA_MC	1	0	1
60217b9700b3a44167451875	5fc5eb40807e2b24830b8555	39	37	6	19	HA_Pulldown	1	0	1
60217b9700b3a44167451875	5fc5eb40807e2b24830b859d	39	37	6	20	HA_MC	1	0	1
60217b9700b3a44167451875	5fc5eb40807e2b24830b85dd	39	37	6	21	HA_MC	1	0	1
60217b9700b3a44167451875	5fc5eb40807e2b24830b8631	39	37	6	22	HA_MCMS	1	0	1
60217b9700b3a44167451875	5fc5eb41807e2b24830b8721	39	37	6	25	HA_MCMS	1	0	1
60217b9700b3a44167451875	5fc5eb41807e2b24830b877f	39	37	6	26	HA_MCMS	1	0	1
60217b9700b3a44167451875	5fc5eb22807e2b24830b2613	25	23	3	0	AG_Matching	1	0	1
60217b9700b3a44167451875	5fc5eb22807e2b24830b263b	25	23	3	2	AG_Matching	1	0	1
60217b9700b3a44167451875	5fc5eb22807e2b24830b2661	25	23	3	3	AG_FITB	1	0	1
60217b9700b3a44167451875	5fc5eb22807e2b24830b2687	25	23	3	4	AG_Matching	1	0	1
60217b9700b3a44167451875	5fc5eb22807e2b24830b269b	25	23	3	5	AG_Matching	1	0	1
60217b9700b3a44167451875	5fc5eb22807e2b24830b26d5	25	23	3	7	AG_FITB	1	0	1
60217b9700b3a44167451875	5fc5eb22807e2b24830b271d	25	23	3	9	AG_FITB	1	0	1
60217b9700b3a44167451875	5fc5eb22807e2b24830b2757	25	23	3	11	AG_Matching	1	0	1
60217b9700b3a44167451875	5fc5eb22807e2b24830b276b	25	23	3	12	AG_Matching	1	0	1
60217b9700b3a44167451875	5fc5eb22807e2b24830b27a9	25	23	3	14	AG_Matching	1	0	1
60217b9700b3a44167451875	5fc5eb22807e2b24830b27bd	25	23	3	15	AG_Matching	1	0	1
60217b9700b3a44167451875	5fc5eb23807e2b24830b27e1	25	23	3	16	HA_FITB	1	0	1
60217b9700b3a44167451875	5fc5eb23807e2b24830b282b	25	23	3	17	HA_MC	1	0	1
60217b9700b3a44167451875	5fc5eb23807e2b24830b2907	25	23	3	20	HA_MC	1	0	1
60217b9700b3a44167451875	5fc5eb23807e2b24830b2983	25	23	3	22	HA_MCMS	1	0	1
60217b9700b3a44167451875	5fc5eb23807e2b24830b29eb	25	23	3	23	HA_Pulldown	1	0	1
60217b9700b3a44167451875	5fc5eb20807e2b24830b2165	38	36	5	0	AG_FITB	1	0	1
60217b9700b3a44167451875	5fc5eb20807e2b24830b21e1	38	36	5	4	AG_Matching	1	0	1
60217b9700b3a44167451875	5fc5eb20807e2b24830b21f5	38	36	5	5	AG_Matching	1	0	1
60217b9700b3a44167451875	5fc5eb21807e2b24830b2245	38	36	5	7	HA_Pulldown	1	0	1
60217b9700b3a44167451875	5fc5eb21807e2b24830b2299	38	36	5	8	HA_MCMS	1	0	1
60217b9700b3a44167451875	5fc5eb21807e2b24830b235b	38	36	5	11	HA_MCMS	1	0	1
60217b9700b3a44167451875	5fc5eb21807e2b24830b246b	38	36	5	14	HA_MCMS	1	0	1
60217b9700b3a44167451875	5fc5eb21807e2b24830b24c9	38	36	5	15	HA_MC	1	0	1
60217b9700b3a44167451875	5fc5eb22807e2b24830b251d	38	36	5	16	HA_MCMS	1	0	1
60217b9700b3a44167451875	5fc5eb22807e2b24830b256f	38	36	5	17	HA_MC	1	0	1
60217b9700b3a44167451875	5fc5eb1f807e2b24830b1d8d	119	117	5	0	AG_FITB	1	0	1
60217b9700b3a44167451875	5fc5eb20807e2b24830b1fad	119	117	5	15	HA_MCMS	1	0	1
60217b9700b3a44167451875	5fc5eb20807e2b24830b1ff3	119	117	5	16	HA_FITB	1	0	1
60217b9700b3a44167451875	5fc5eb20807e2b24830b202d	119	117	5	17	HA_Pulldown	1	0	1
60217b9700b3a44167451875	5fc5eb28807e2b24830b389e	12	10	2	3	AG_FITB	1	0	1
60217b9700b3a44167451875	5fc5eb28807e2b24830b3912	12	10	2	7	AG_FITB	1	0	1
60217b9700b3a44167451875	5fc5eb28807e2b24830b3938	12	10	2	8	AG_Matching	1	0	1
60217b9700b3a44167451875	5fc5eb28807e2b24830b394c	12	10	2	9	AG_Matching	1	0	1
60217b9700b3a44167451875	5fc5eb28807e2b24830b3960	12	10	2	10	AG_Matching	1	0	1
60217b9700b3a44167451875	5fc5eb28807e2b24830b3986	12	10	2	11	AG_FITB	1	0	1
60217b9700b3a44167451875	5fc5eb28807e2b24830b39a9	12	10	2	12	HA_FITB	1	0	0
60217b9700b3a44167451875	5fc5eb28807e2b24830b39c7	12	10	2	13	HA_FITB	1	0	0
60217b9700b3a44167451875	5fc5eb28807e2b24830b3a07	12	10	2	14	HA_MCMS	1	0	1
60217b9700b3a44167451875	5fc5eb28807e2b24830b3a50	12	10	2	15	HA_Numeric	1	0	1
60217b9700b3a44167451875	5fc5eb28807e2b24830b3a6e	12	10	2	16	HA_Numeric	1	0	1
60217b9700b3a44167451875	5fc5eb28807e2b24830b3aae	12	10	2	17	HA_MCMS	1	0	1
60217b9700b3a44167451875	5fc5eb28807e2b24830b3ae2	12	10	2	18	HA_MC	1	0	1
60217b9700b3a44167451875	5fc5eb29807e2b24830b3b80	12	10	2	20	HA_Pulldown	1	0	1
60217b9700b3a44167451875	5fc5eb29807e2b24830b3bd4	12	10	2	21	HA_Pulldown	1	0	1
60217b9700b3a44167451875	5fc5eb29807e2b24830b3c28	12	10	2	22	HA_MCMS	1	0	1
60217b9700b3a44167451875	5fc5eb29807e2b24830b3c90	12	10	2	23	HA_MCMS	1	0	1
60217b9700b3a44167451875	5fc5eb1b807e2b24830b119f	108	106	5	0	AG_FITB	1	0	1
60217b9700b3a44167451875	5fc5eb1b807e2b24830b124b	108	106	5	5	HA_Pulldown	1	0	1
60217b9700b3a44167451875	5fc5eb1b807e2b24830b12df	108	106	5	7	HA_Pulldown	1	0	1
60217b9700b3a44167451875	5fc5eb1c807e2b24830b1333	108	106	5	8	HA_MCMS	1	0	1
60217b9700b3a44167451875	5fc5eb1c807e2b24830b1441	108	106	5	11	HA_MC	1	0	1
60217b9700b3a44167451875	5fc5eb1c807e2b24830b1481	108	106	5	12	HA_MCMS	1	0	1
60217b9700b3a44167451875	5fc5eb17807e2b24830b04ae	58	56	1	3	AG_FITB	1	0	1
60217b9700b3a44167451875	5fc5eb17807e2b24830b053a	58	56	1	8	AG_Matching	1	0	1
60217b9700b3a44167451875	5fc5eb17807e2b24830b054e	58	56	1	9	AG_Matching	1	0	1
60217b9700b3a44167451875	5fc5eb17807e2b24830b0574	58	56	1	10	AG_FITB	1	0	1
60217b9700b3a44167451875	5fc5eb18807e2b24830b06ba	58	56	1	17	HA_MC	1	0	1
60217b9700b3a44167451875	5fc5eb18807e2b24830b0702	58	56	1	18	HA_MC	1	0	1
60217b9700b3a44167451875	5fc5eb18807e2b24830b07a2	58	56	1	20	HA_MCMS	1	0	1
60217b9700b3a44167451875	5fc5eb18807e2b24830b085e	58	56	1	22	HA_MCMS	1	0	1
60217b9700b3a44167451875	5fc5eb18807e2b24830b0942	58	56	1	25	HA_MCMS	1	0	1
60217b9700b3a44167451875	5fc5eaff807e2b24830ab9f9	37	35	4	0	AG_Matching	1	0	1
60217b9700b3a44167451875	5fc5eaff807e2b24830aba0d	37	35	4	1	AG_Matching	1	0	1
60217b9700b3a44167451875	5fc5eaff807e2b24830aba4b	37	35	4	3	AG_Matching	1	0	1
60217b9700b3a44167451875	5fc5eaff807e2b24830aba5f	37	35	4	4	AG_Matching	1	0	1
60217b9700b3a44167451875	5fc5eaff807e2b24830aba73	37	35	4	5	AG_Matching	1	0	1
60217b9700b3a44167451875	5fc5eb00807e2b24830aba99	37	35	4	6	AG_FITB	1	0	1
60217b9700b3a44167451875	5fc5eb00807e2b24830abad1	37	35	4	7	HA_MCMS	1	0	1
60217b9700b3a44167451875	5fc5eb00807e2b24830abb11	37	35	4	8	HA_MCMS	1	0	1
60217b9700b3a44167451875	5fc5eb00807e2b24830abb79	37	35	4	9	HA_Pulldown	1	0	1
60217b9700b3a44167451875	5fc5eb00807e2b24830abc01	37	35	4	11	HA_MC	1	0	1
60217b9700b3a44167451875	5fc5eb00807e2b24830abc49	37	35	4	12	HA_MC	1	0	1
60217b9700b3a44167451875	5fc5eb00807e2b24830abc89	37	35	4	13	HA_MC	1	0	1
60217b9700b3a44167451875	5fc5eb00807e2b24830abcdd	37	35	4	14	HA_MCMS	1	0	1
60217b9700b3a44167451875	5fc5eb00807e2b24830abd45	37	35	4	15	HA_MC	1	0	1
60217b9700b3a44167451875	5fc5eb00807e2b24830abd99	37	35	4	16	HA_MC	1	0	1
60217b9700b3a44167451875	5fc5eb01807e2b24830abfe1	34	32	1	3	AG_Matching	1	0	1
60217b9700b3a44167451875	5fc5eb01807e2b24830ac009	34	32	1	5	AG_Matching	1	0	1
60217b9700b3a44167451875	5fc5eb01807e2b24830ac033	34	32	1	6	AG_FITB	1	0	1
60217b9700b3a44167451875	5fc5eb01807e2b24830ac0e7	34	32	1	9	HA_Pulldown	1	0	1
60217b9700b3a44167451875	5fc5eb02807e2b24830ac13b	34	32	1	10	HA_MCMS	1	0	1
60217b9700b3a44167451875	5fc5eb02807e2b24830ac1d7	34	32	1	12	HA_MCMS	1	0	1
60217b9700b3a44167451875	5fc5eb02807e2b24830ac227	34	32	1	13	HA_FITB	1	0	1
60217b9700b3a44167451875	5fc5eb02807e2b24830ac2bb	34	32	1	15	HA_Pulldown	1	0	1
60217b9700b3a44167451875	5fc5eb02807e2b24830ac303	34	32	1	16	HA_MC	1	0	1
60217b9700b3a44167451875	5fc5eb15807e2b24830afee8	117	115	3	0	HA_MC	1	0	1
60217b9700b3a44167451875	5fc5eb15807e2b24830aff90	117	115	3	3	HA_FITB	1	0	1
60217b9700b3a44167451875	5fc5eb15807e2b24830afff2	117	115	3	5	AG_Matching	1	0	1
60217b9700b3a44167451875	5fc5eb16807e2b24830b0006	117	115	3	6	AG_Matching	1	0	1
60217b9700b3a44167451875	5fc5eb16807e2b24830b001a	117	115	3	7	AG_Matching	1	0	1
60217b9700b3a44167451875	5fc5eb16807e2b24830b0044	117	115	3	8	AG_FITB	1	0	1
60217b9700b3a44167451875	5fc5eaf7807e2b24830aa15b	118	116	4	12	AG_FITB	1	0	1
60217b9700b3a44167451875	5fc5eaf8807e2b24830aa17d	118	116	4	13	AG_FITB	1	0	1
60217b9700b3a44167451875	5fc5eaf8807e2b24830aa1f5	118	116	4	17	AG_Matching	1	0	1
60217b9700b3a44167451875	5fc5eaf8807e2b24830aa209	118	116	4	18	AG_Matching	1	0	1
60217b9700b3a44167451875	5fc5eaf8807e2b24830aa241	118	116	4	20	HA_FITB	1	0	1
60217b9700b3a44167451875	5fc5eaf8807e2b24830aa2f5	118	116	4	23	HA_MC	1	0	1
60217b9700b3a44167451875	5fc5eaf8807e2b24830aa37b	118	116	4	25	HA_MCMS	1	0	1
60217b9700b3a44167451875	5fc5eaf3807e2b24830a9311	95	93	3	4	AG_Matching	1	0	1
60217b9700b3a44167451875	5fc5eaf3807e2b24830a9321	95	93	3	5	AG_Matching	1	0	1
60217b9700b3a44167451875	5fc5eaf3807e2b24830a9331	95	93	3	6	AG_Matching	1	0	1
60217b9700b3a44167451875	5fc5eaf3807e2b24830a9379	95	93	3	8	AG_Matching	1	0	1
60217b9700b3a44167451875	5fc5eaf3807e2b24830a9399	95	93	3	10	AG_Matching	1	0	1
60217b9700b3a44167451875	5fc5eaf3807e2b24830a942f	95	93	3	15	AG_FITB	1	0	1
60217b9700b3a44167451875	5fc5eaf3807e2b24830a94ad	95	93	3	19	HA_Pulldown	1	0	1
60217b9700b3a44167451875	5fc5eaf4807e2b24830a9555	95	93	3	21	HA_Pulldown	1	0	1
60217b9700b3a44167451875	5fc5eaf4807e2b24830a9699	95	93	3	25	HA_MCMS	1	0	1
60217b9700b3a44167451875	5fc5eaf4807e2b24830a9701	95	93	3	26	HA_MC	1	0	1
60217b9700b3a44167451875	5fc5eaf4807e2b24830a97a9	95	93	3	28	HA_MCMS	1	0	1
60217b9700b3a44167451875	5fc5eb0d807e2b24830ae643	81	79	1	17	HA_FITB	1	0	1
60217b9700b3a44167451875	5fc5eb0d807e2b24830ae683	81	79	1	18	HA_Pulldown	1	0	1
60217b9700b3a44167451875	5fc5eb0e807e2b24830ae73b	81	79	1	21	HA_FITB	1	0	1
60217b9700b3a44167451875	5fc5eb0e807e2b24830ae7cf	81	79	1	23	HA_Pulldown	1	0	1
60217b9700b3a44167451875	5fc5eb0e807e2b24830ae893	81	79	1	26	HA_Pulldown	1	0	1
60217b9700b3a44167451875	5fc5eb0e807e2b24830ae91b	81	79	1	28	HA_Pulldown	1	0	1
60217b9700b3a44167451875	5fc5eb0e807e2b24830ae977	81	79	1	30	HA_FITB	1	0	1
60217b9700b3a44167451875	5fc5eb0e807e2b24830ae9b7	81	79	1	31	HA_Pulldown	1	0	1
60217b9700b3a44167451875	5fc5eb0a807e2b24830adce0	36	34	3	4	AG_Matching	1	0	1
60217b9700b3a44167451875	5fc5eb0a807e2b24830adcf4	36	34	3	5	AG_Matching	1	0	1
60217b9700b3a44167451875	5fc5eb0a807e2b24830add1e	36	34	3	6	AG_Matching	1	0	1
60217b9700b3a44167451875	5fc5eb0a807e2b24830add32	36	34	3	7	AG_Matching	1	0	1
60217b9700b3a44167451875	5fc5eb0a807e2b24830add46	36	34	3	8	AG_Matching	1	0	1
60217b9700b3a44167451875	5fc5eb0a807e2b24830add70	36	34	3	9	AG_Matching	1	0	1
60217b9700b3a44167451875	5fc5eb0b807e2b24830add98	36	34	3	11	AG_Matching	1	0	1
60217b9700b3a44167451875	5fc5eb0b807e2b24830adead	36	34	3	16	HA_Pulldown	1	0	1
60217b9700b3a44167451875	5fc5eb0b807e2b24830ae011	36	34	3	21	HA_Pulldown	1	0	1
60217b9700b3a44167451875	5fc5eb0b807e2b24830ae065	36	34	3	22	HA_MC	1	0	1
6022d5250000091560ceff58	5fc5eacf807e2b24830a202f	104	102	1	0	AG_Matching	1	0	1
6022d5250000091560ceff58	5fc5eacf807e2b24830a2043	104	102	1	1	AG_Matching	1	0	1
6022d5250000091560ceff58	5fc5eacf807e2b24830a20d7	104	102	1	5	HA_MC	1	0	1
6022d5250000091560ceff58	5fc5eacf807e2b24830a2147	104	102	1	7	HA_MC	1	0	1
6022d5250000091560ceff58	5fc5eacf807e2b24830a21c3	104	102	1	9	HA_FITB	1	0	1
6022d5250000091560ceff58	5fc5eacf807e2b24830a2203	104	102	1	10	HA_MCMS	1	0	1
6022d5250000091560ceff58	5fc5eacf807e2b24830a2293	104	102	1	12	HA_MC	1	0	1
6022d5250000091560ceff58	5fc5eacf807e2b24830a22e7	104	102	1	13	HA_MCMS	1	0	1
6022d5250000091560ceff58	5fc5ea9d807e2b2483098365	11	9	1	1	AG_Matching	1	0	1
6022d5250000091560ceff58	5fc5ea9d807e2b248309838d	11	9	1	3	AG_Matching	1	0	1
60207f8ce16a3a6683897bc5	5fc5eac4807e2b248309ff39	4	2	1	1	HA_MCMS	1	0	1
60207f8ce16a3a6683897bc5	5fc5eac4807e2b248309ff81	4	2	1	2	AG_FITB	1	0	1
6020890b0000091560cbd9dd	5fc5eacf807e2b24830a209f	104	102	1	4	AG_FITB	1	0	1
6020890b0000091560cbd9dd	5fc5eacf807e2b24830a21c3	104	102	1	9	HA_FITB	1	0	1
6020890b0000091560cbd9dd	5fc5eacf807e2b24830a2293	104	102	1	12	HA_MC	1	0	1
6020890b0000091560cbd9dd	5fc5eacf807e2b24830a22e7	104	102	1	13	HA_MCMS	1	0	1
6020890b0000091560cbd9dd	5fc5eacd807e2b24830a1ce0	72	70	4	6	HA_MCMS	1	0	1
6020890b0000091560cbd9dd	5fc5eace807e2b24830a1d3c	72	70	4	7	HA_MC	1	0	1
6020890b0000091560cbd9dd	5fc5eace807e2b24830a1e53	72	70	4	10	HA_Pulldown	1	0	1
6020890b0000091560cbd9dd	5fc5eace807e2b24830a1f68	72	70	4	15	HA_MC	1	0	1
6020890b0000091560cbd9dd	5fc5eace807e2b24830a1fb0	72	70	4	16	HA_MC	1	0	1
6020890b0000091560cbd9dd	5fc5ead7807e2b24830a3b6c	73	71	5	5	HA_Pulldown	1	0	1
6020890b0000091560cbd9dd	5fc5ead7807e2b24830a3bb4	73	71	5	6	HA_MC	1	0	1
6020890b0000091560cbd9dd	5fc5ead7807e2b24830a3ccd	73	71	5	11	HA_MC	1	0	1
6020890b0000091560cbd9dd	5fc5ead8807e2b24830a3d89	73	71	5	14	HA_MC	1	0	1
6020890b0000091560cbd9dd	5fc5eac8807e2b24830a0c32	13	11	3	3	AG_FITB	1	0	1
6020890b0000091560cbd9dd	5fc5eac8807e2b24830a0c9c	13	11	3	6	HA_FITB	1	0	1
